Date,Time,VFAS(V),Curr(A),Fuel(%),Hdg(@),AccX(g),AccY(g),AccZ(g),Tmp1(@C),A4(V),RSSI(dB),RxBt(V),Rud,Ele,Thr,Ail,S1,6P,S2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2018-07-05,21:01:20.870,0.00,0.0,0,0.00,0.00,0.00,0.00,30002,0.00,90,4.7,-6,12,-1024,4,-516,-205,-3,980,-3,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000920,7.3
2018-07-05,21:01:20.950,0.00,0.0,0,0.00,0.00,0.00,0.00,10002,0.00,90,4.7,-6,12,-1024,4,-516,-205,-3,980,-3,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000920,7.3
2018-07-05,21:01:21.050,0.00,0.0,0,0.00,0.00,0.00,0.00,30002,0.00,90,4.7,-6,12,-1024,4,-517,-205,-3,981,-3,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000920,7.3
2018-07-05,21:01:21.150,0.00,0.0,0,0.00,0.00,0.00,0.00,10002,0.00,90,4.7,-6,12,-1024,6,-517,-205,-3,981,-3,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000920,7.3
2018-07-05,21:01:21.250,0.00,0.0,0,0.00,0.00,0.00,0.00,20002,0.00,91,4.7,-6,12,-1024,6,-517,-205,-3,980,-3,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000920,7.3
2018-07-05,21:01:21.350,0.00,0.0,0,0.00,0.00,0.00,0.00,30002,0.00,91,4.7,-6,12,-1024,4,-516,-205,-3,981,-3,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000920,7.3
2018-07-05,21:01:21.450,0.00,0.0,0,0.00,0.00,0.00,0.00,20002,0.00,91,4.7,-6,12,-1024,6,-517,-205,-3,981,-3,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000920,7.3
2018-07-05,21:01:21.550,0.00,0.0,0,0.00,0.00,0.00,0.00,20002,0.00,91,4.7,-6,12,-1024,6,-517,-205,-3,980,-3,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000920,7.3
2018-07-05,21:01:21.650,0.00,0.0,0,0.00,0.00,0.00,0.00,10002,0.00,89,4.7,-4,12,-1024,4,-517,-205,-3,980,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000920,7.3
2018-07-05,21:01:21.750,0.00,0.0,0,0.00,0.00,0.00,0.00,20002,0.00,89,4.7,-6,12,-1024,4,-517,-205,-3,980,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000920,7.3
2018-07-05,21:01:21.850,0.00,0.0,0,0.00,0.00,0.00,0.00,30002,0.00,89,4.7,-6,12,-1024,4,-517,-205,-3,980,-3,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000920,7.3
2018-07-05,21:01:21.950,0.00,0.0,0,0.00,0.00,0.00,0.00,10002,0.00,89,4.7,-6,12,-1024,4,-517,-205,-3,980,-3,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000920,7.3
2018-07-05,21:01:22.050,0.00,0.0,0,0.00,0.00,0.00,0.00,30002,0.00,89,4.7,-6,12,-1024,4,-517,-205,-3,980,-3,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000920,7.3
2018-07-05,21:01:22.150,0.00,0.0,0,0.00,0.00,0.00,0.00,30002,0.00,92,4.7,-6,12,-1024,6,-516,-205,-3,980,-3,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000920,7.3
2018-07-05,21:01:22.250,0.00,0.0,0,0.00,0.00,0.00,0.00,20002,0.00,92,4.7,-6,12,-1024,4,-516,-205,-3,980,-3,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000920,7.3
2018-07-05,21:01:22.350,0.00,0.0,0,0.00,0.00,0.00,0.00,30002,0.00,92,4.7,-4,12,-1024,4,-517,-205,-3,981,-3,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000920,7.3
2018-07-05,21:01:22.450,0.00,0.0,0,0.00,0.00,0.00,0.00,10002,0.00,92,4.7,-6,12,-1024,4,-516,-205,-3,981,-3,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000920,7.3
2018-07-05,21:01:22.550,0.00,0.0,0,0.00,0.00,0.00,0.00,20002,0.00,92,4.7,-4,12,-1024,6,-517,-205,-3,981,-3,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000920,7.3
2018-07-05,21:01:22.650,0.00,0.0,0,0.00,0.00,0.00,0.00,30002,0.00,92,4.7,-4,12,-1024,6,-517,-205,-3,980,-3,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000920,7.3
2018-07-05,21:01:22.750,0.00,0.0,0,0.00,0.00,0.00,0.00,20002,0.00,92,4.7,-4,12,-1024,4,-517,-205,-3,980,-3,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000920,7.3
2018-07-05,21:01:22.850,0.00,0.0,0,0.00,0.00,0.00,0.00,30002,0.00,92,4.7,-6,12,-1024,4,-517,-205,-3,980,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000920,7.3
2018-07-05,21:01:22.950,0.00,0.0,0,0.00,0.00,0.00,0.00,10002,0.00,92,4.7,-6,12,-1024,4,-517,-205,-3,980,-3,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000920,7.3
2018-07-05,21:01:23.050,0.00,0.0,0,0.00,0.00,0.00,0.00,20002,0.00,92,4.7,-6,12,-1024,4,-517,-205,-3,980,-3,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000920,7.3
2018-07-05,21:01:23.150,0.00,0.0,0,0.00,0.00,0.00,0.00,30002,0.00,92,4.7,-6,12,-1024,4,-517,-205,-3,980,-3,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000920,7.3
2018-07-05,21:01:23.250,0.00,0.0,0,0.00,0.00,0.00,0.00,20002,0.00,92,4.7,-6,12,-1024,4,-517,-205,-3,980,-3,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000920,7.3
2018-07-05,21:01:23.350,0.00,0.0,0,0.00,0.00,0.00,0.00,30002,0.00,92,4.7,-6,12,-1024,6,-516,-205,-3,980,-3,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000920,7.3
2018-07-05,21:01:23.450,0.00,0.0,0,0.00,0.00,0.00,0.00,10002,0.00,91,4.7,-6,12,-1024,6,-516,-205,-3,980,-3,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000920,7.3
2018-07-05,21:01:23.550,0.00,0.0,0,0.00,0.00,0.00,0.00,20002,0.00,91,4.7,-4,12,-1024,4,-517,-205,-3,980,-3,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000920,7.3
2018-07-05,21:01:23.650,0.00,0.0,0,0.00,0.00,0.00,0.00,30002,0.00,91,4.7,-4,12,-1024,6,-517,-205,-3,980,-3,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000920,7.3
2018-07-05,21:01:23.750,0.00,0.0,0,0.00,0.00,0.00,0.00,10002,0.00,91,4.7,-4,12,-1024,6,-517,-205,-3,980,-3,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000920,7.3
2018-07-05,21:01:23.850,0.00,0.0,0,0.00,0.00,0.00,0.00,30002,0.00,91,4.7,-4,12,-1024,6,-517,-205,-3,980,-3,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000920,7.3
2018-07-05,21:01:23.950,0.00,0.0,0,0.00,0.00,0.00,0.00,10002,0.00,92,4.7,-6,12,-1024,6,-517,-205,-3,981,-3,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000920,7.3
