Date,Time,Rud,Ele,Thr,Ail,S1,6P,S2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2018-12-18,22:16:50.540,-15,8,-1024,13,-39,204,-4,-3,-951,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,8.0
2018-12-18,22:16:50.560,-16,8,-1024,12,-39,204,-4,-3,-951,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,8.0
2018-12-18,22:16:50.660,-16,8,-1024,13,-39,204,-4,-3,-951,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,8.0
2018-12-18,22:16:50.760,-16,6,-1024,12,-39,204,-4,-3,-953,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,8.0
2018-12-18,22:16:50.860,-16,8,-1024,13,-39,204,-4,-3,-951,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,8.0
2018-12-18,22:16:50.960,-16,6,-1024,12,-39,204,-4,-3,-953,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,8.0
2018-12-18,22:16:51.060,-15,6,-1024,13,-39,204,-4,-3,-951,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,8.0
2018-12-18,22:16:51.160,-15,6,-1024,13,-38,204,-4,-1,-953,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,8.0
2018-12-18,22:16:51.260,-15,6,-1024,13,-38,204,-4,-1,-953,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,8.0
2018-12-18,22:16:51.360,-15,8,-1024,13,-39,204,-4,-3,-951,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,8.0
2018-12-18,22:16:51.460,-60,8,-917,15,-38,204,-4,-3,-951,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,8.0
2018-12-18,22:16:51.560,-33,8,-747,191,-39,204,-4,-3,-953,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,8.0
2018-12-18,22:16:51.660,-50,17,-706,88,-38,204,-4,-3,-953,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,8.0
2018-12-18,22:16:51.760,-23,33,-727,18,-38,204,-4,-3,-953,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,8.0
2018-12-18,22:16:51.860,-20,54,-728,16,-39,204,-4,-3,-953,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,8.0
2018-12-18,22:16:51.960,-18,62,-669,15,-39,204,-4,-3,-953,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,8.0
2018-12-18,22:16:52.060,-18,83,-461,15,-39,204,-4,-3,-953,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,8.0
2018-12-18,22:16:52.160,-41,108,-296,13,-39,204,-4,-1,-953,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,8.0
2018-12-18,22:16:52.260,-120,129,-207,13,-39,204,-4,-3,-953,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,8.0
2018-12-18,22:16:52.360,-61,133,-187,10,-39,204,-4,-3,-953,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,8.0
2018-12-18,22:16:52.460,-52,38,-128,-105,-39,204,-4,-1,-953,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,8.0
2018-12-18,22:16:52.560,-80,82,-204,-101,-39,204,-4,-1,-951,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,8.0
2018-12-18,22:16:52.660,-44,106,-206,-62,-39,204,-4,-1,-951,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,8.0
2018-12-18,22:16:52.760,-23,106,-133,4,-39,204,-4,-3,-953,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,8.0
2018-12-18,22:16:52.860,-23,85,-22,9,-39,204,-4,-3,-953,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,8.0
2018-12-18,22:16:52.960,-20,82,-19,74,-39,204,-4,-3,-953,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,8.0
