Date,Time,VFAS(V),A4(V),Tmp1(@C),RSSI(dB),RxBt(V),Rud,Ele,Thr,Ail,S1,6P,S2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2018-07-05,21:15:43.150,14.40,3.60,20005,89,4.9,-4,14,-1024,4,-516,-205,-3,966,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.2
2018-07-05,21:15:43.250,14.40,3.60,10005,89,4.9,-4,14,-1024,4,-517,-205,-3,966,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.2
2018-07-05,21:15:43.350,14.40,3.60,20005,89,4.9,-4,14,-1024,4,-516,-205,-3,966,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.2
2018-07-05,21:15:43.450,14.40,3.60,20005,89,4.9,-4,14,-1024,4,-517,-205,-3,966,-3,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.2
2018-07-05,21:15:43.550,14.40,3.60,30005,89,4.9,-4,14,-1024,4,-516,-205,-3,966,-3,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.2
2018-07-05,21:15:43.650,14.40,3.60,20005,89,4.9,-4,14,-1024,4,-517,-205,-2,966,-3,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.2
2018-07-05,21:15:43.750,14.40,3.60,10005,89,4.9,-4,14,-1024,4,-517,-205,-2,966,-3,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.2
2018-07-05,21:15:43.850,14.40,3.60,30005,94,4.9,-4,14,-1024,4,-516,-205,-3,966,-3,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.2
2018-07-05,21:15:43.950,14.40,3.60,20005,94,4.9,-4,14,-1024,4,-517,-205,-3,966,-3,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.2
2018-07-05,21:15:44.050,14.40,3.60,10005,94,4.9,-4,14,-1024,4,-516,-205,-2,966,-3,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.2
2018-07-05,21:15:44.150,14.40,3.60,30005,94,4.9,-3,14,-1024,4,-516,-205,-3,966,-3,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.2
2018-07-05,21:15:44.250,14.40,3.60,10005,92,4.9,-3,14,-1024,4,-516,-205,-3,966,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.2
2018-07-05,21:15:44.350,14.40,3.60,30005,92,4.9,-3,14,-1024,6,-517,-205,-3,966,-3,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.2
2018-07-05,21:15:44.450,14.40,3.60,20005,92,4.9,-3,14,-879,4,-516,-205,-2,966,-3,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,7.2
2018-07-05,21:15:44.550,14.40,3.60,10005,92,4.9,-7,14,-774,4,-517,-205,-3,966,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,7.2
2018-07-05,21:15:44.650,14.40,3.60,30005,92,4.9,-6,14,-777,4,-517,-205,-3,966,-3,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,7.2
2018-07-05,21:15:44.750,14.40,3.60,20005,92,4.9,-4,14,-779,4,-517,-205,-3,966,-3,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,7.2
2018-07-05,21:15:44.850,14.40,3.60,10005,92,4.9,-4,14,-779,4,-516,-205,-2,966,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,7.2
2018-07-05,21:15:44.950,14.40,3.60,20005,92,4.9,-4,14,-779,4,-516,-205,-3,966,-3,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,7.2
2018-07-05,21:15:45.050,14.40,3.60,10005,92,4.9,-4,14,-779,6,-516,-205,-3,966,-3,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,7.2
2018-07-05,21:15:45.150,14.40,3.60,30005,94,4.9,-4,14,-695,4,-517,-205,-3,966,-3,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,7.2
2018-07-05,21:15:45.250,14.40,3.60,20005,94,4.9,-6,14,-211,4,-516,-205,-3,966,-3,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,7.2
2018-07-05,21:15:45.350,14.40,3.60,10005,94,4.9,-4,14,93,4,-516,-205,-3,966,-3,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,7.2
2018-07-05,21:15:45.450,14.30,3.57,30005,94,4.9,-4,14,-212,4,-516,-205,-3,966,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,7.2
2018-07-05,21:15:45.550,14.30,3.57,10005,94,4.9,-3,14,-735,4,-516,-205,-3,966,-3,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,7.2
2018-07-05,21:15:45.650,14.20,3.55,30005,94,4.9,-3,14,-735,4,-516,-205,-3,966,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,7.2
2018-07-05,21:15:45.750,14.20,3.55,20005,94,4.9,-4,14,-641,4,-517,-205,-3,966,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,7.2
2018-07-05,21:15:45.850,14.10,3.55,10005,94,4.9,-4,14,-422,4,-516,-205,-3,966,-3,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,7.2
2018-07-05,21:15:45.950,14.10,3.52,30005,94,4.9,-4,14,366,4,-517,-205,-2,966,-3,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,7.2
2018-07-05,21:15:46.050,14.10,3.52,20005,94,4.9,-83,14,964,6,-517,-205,-3,965,-3,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,7.2
2018-07-05,21:15:46.150,14.00,3.50,10005,94,4.9,-86,14,951,6,-516,-205,-3,966,-3,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,7.2
2018-07-05,21:15:46.250,13.90,3.47,20005,94,4.9,-1,14,351,6,-516,-205,-3,966,-3,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000130,7.2
2018-07-05,21:15:46.350,13.80,3.45,10005,94,4.9,-1,14,-989,4,-517,-205,-3,966,-3,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000130,7.2
2018-07-05,21:15:46.450,13.80,3.45,30005,95,4.9,-3,16,-1024,6,-517,-205,-3,966,-3,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000120,7.2
2018-07-05,21:15:46.550,13.70,3.42,20005,95,4.9,-3,14,-1024,6,-516,-205,-3,966,-3,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000120,7.2
2018-07-05,21:15:46.650,13.70,3.42,10005,95,4.9,-3,14,-1024,6,-517,-205,-3,966,-3,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000120,7.2
2018-07-05,21:15:46.750,13.60,3.40,30005,95,4.9,-3,16,-1024,4,-516,-205,-3,966,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000120,7.2
2018-07-05,21:15:46.850,13.60,3.40,10005,93,4.9,-3,14,-1024,4,-517,-205,-3,966,-3,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000120,7.2
2018-07-05,21:15:46.950,13.60,3.40,30005,93,4.9,-3,14,-1024,4,-517,-205,-3,966,-3,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000120,7.2
2018-07-05,21:15:47.050,13.60,3.40,20005,93,4.9,-3,14,-1024,4,-517,-205,-3,966,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000120,7.2
2018-07-05,21:15:47.150,13.60,3.40,10005,93,4.9,-4,14,-1024,4,-516,-205,-3,966,-3,-1,-1,1,-1,1,-1,-1,-1,0x0000000000000120,7.2
2018-07-05,21:15:47.250,13.60,3.40,30002,93,4.9,-4,14,-1024,4,-517,-205,-3,966,-3,-1,-1,1,-1,1,-1,-1,-1,0x0000000000000120,7.2
2018-07-05,21:15:47.350,13.60,3.40,20002,90,4.9,-4,14,-1024,4,-516,-205,-2,966,-3,-1,-1,1,-1,1,-1,-1,-1,0x0000000000000120,7.2
2018-07-05,21:15:47.450,13.60,3.40,10002,90,4.9,-4,14,-1024,4,-517,-205,-3,966,-3,-1,-1,1,-1,1,-1,-1,-1,0x0000000000000120,7.2
2018-07-05,21:15:47.550,13.60,3.40,30002,90,4.9,-4,14,-1024,4,-517,-205,-3,966,-3,-1,-1,1,-1,1,-1,-1,-1,0x0000000000000120,7.2
2018-07-05,21:15:47.650,13.70,3.42,10002,90,4.9,-4,14,-1024,4,-516,-205,-3,966,-3,-1,-1,1,-1,1,-1,-1,-1,0x0000000000000120,7.2
2018-07-05,21:15:54.260,14.40,3.60,10001,92,4.9,-4,14,-1024,4,-517,-205,-2,966,-3,-1,-1,1,-1,-1,-1,-1,1,0x0000000000000060,7.2
2018-07-05,21:15:54.350,14.40,3.60,20005,92,4.9,-4,14,-1024,4,-516,-205,-3,966,-3,-1,-1,1,-1,-1,-1,-1,1,0x0000000000000060,7.2
2018-07-05,21:15:54.450,14.40,3.60,10005,92,4.9,-4,14,-1024,4,-516,-205,-2,966,-3,-1,-1,1,-1,-1,-1,-1,1,0x0000000000000060,7.2
2018-07-05,21:15:54.550,14.40,3.60,30005,92,4.9,-4,14,-1024,4,-517,-205,-3,966,-3,-1,-1,1,-1,-1,-1,-1,1,0x0000000000000060,7.2
2018-07-05,21:15:54.650,14.40,3.60,20005,92,4.9,-4,14,-1024,4,-516,-205,-3,966,-3,-1,-1,1,-1,-1,-1,-1,1,0x0000000000000060,7.2
2018-07-05,21:15:54.750,14.40,3.60,10005,92,4.9,-4,14,-1024,4,-516,-205,-3,966,-3,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.2
2018-07-05,21:15:54.850,14.40,3.60,20005,95,4.9,-4,14,-1024,4,-516,-205,-3,966,-3,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.2
2018-07-05,21:15:54.950,14.40,3.60,20005,95,4.9,-4,14,-1024,4,-516,-205,-3,966,-3,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.2
2018-07-05,21:15:55.050,14.40,3.60,30005,95,4.9,-4,14,-1024,4,-516,-205,-3,966,-3,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.2
2018-07-05,21:15:55.150,14.40,3.60,20005,95,4.9,-4,14,-1024,4,-517,-205,-3,966,-3,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.2
2018-07-05,21:15:55.250,14.40,3.60,30005,95,4.9,-4,14,-1024,4,-516,-205,-3,966,-3,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.2
2018-07-05,21:15:55.360,14.40,3.60,30005,95,4.9,-4,14,-1024,4,-517,-205,-3,966,-3,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.2
2018-07-05,21:15:55.460,14.40,3.60,20005,95,4.9,-4,14,-1024,4,-517,-205,-2,966,-3,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.2
2018-07-05,21:15:55.560,14.40,3.60,10005,95,4.9,-4,14,-1024,4,-517,-205,-2,966,-3,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.2
2018-07-05,21:15:55.660,14.40,3.60,20005,95,4.9,-4,14,-1024,4,-516,-205,-3,966,-3,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.2
2018-07-05,21:15:55.760,14.40,3.60,10005,93,4.9,-4,14,-1024,4,-517,-205,-3,966,-3,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.2
2018-07-05,21:15:55.860,14.40,3.60,30005,93,4.9,-4,14,-1024,4,-517,-205,-3,966,-3,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.2
2018-07-05,21:15:55.960,14.40,3.60,20005,93,4.9,-4,14,-1024,4,-516,-205,-3,966,-3,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.2
2018-07-05,21:15:57.920,14.40,3.60,20001,93,4.9,-4,14,-1024,4,-517,-205,-3,966,-3,-1,-1,1,-1,-1,-1,-1,1,0x0000000000000060,7.2
2018-07-05,21:15:58.010,14.40,3.60,10005,93,4.9,-4,14,-1024,4,-517,-205,-3,966,-3,-1,-1,1,-1,-1,-1,-1,1,0x0000000000000060,7.2
2018-07-05,21:15:58.110,14.40,3.60,30005,93,4.9,-4,14,-1024,4,-516,-205,-3,966,-3,-1,-1,1,-1,-1,-1,-1,1,0x0000000000000060,7.2
2018-07-05,21:15:58.210,14.40,3.60,20005,93,4.9,-4,14,-1024,4,-516,-205,-3,966,-3,-1,-1,1,-1,-1,-1,-1,1,0x0000000000000060,7.2
2018-07-05,21:15:58.310,14.40,3.60,30005,93,4.9,-4,14,-1024,4,-516,-205,-3,966,-3,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.2
2018-07-05,21:15:58.410,14.40,3.60,30005,93,4.9,-4,14,-1024,4,-517,-205,-3,966,-3,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.2
2018-07-05,21:15:58.510,14.40,3.60,10005,93,4.9,-4,14,-1024,4,-516,-205,-3,966,-3,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.2
2018-07-05,21:15:58.610,14.40,3.60,30005,93,4.9,-3,14,-1024,4,-517,-205,-3,966,-3,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.2
2018-07-05,21:15:58.710,14.40,3.60,20005,93,4.9,-4,14,-1024,4,-517,-205,-3,966,-3,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.2
2018-07-05,21:15:58.810,14.40,3.60,10005,88,4.9,-4,14,-1024,4,-517,-205,-3,966,-3,-1,-1,1,1,-1,-1,-1,-1,0x0000000000000020,7.2
2018-07-05,21:15:58.910,14.40,3.60,30005,88,4.9,-4,14,-1024,4,-517,-205,-3,966,-1,-1,-1,1,1,-1,-1,-1,-1,0x0000000000000020,7.2
2018-07-05,21:15:59.010,14.40,3.60,20005,88,4.9,-4,14,-1024,4,-517,-205,-3,966,-3,-1,-1,1,1,-1,-1,-1,-1,0x0000000000000020,7.2
2018-07-05,21:15:59.110,14.40,3.60,10005,88,4.9,-4,14,-1024,4,-517,-205,-3,966,-3,-1,-1,1,0,-1,-1,-1,-1,0x0000000000000020,7.2
2018-07-05,21:15:59.210,14.40,3.60,20005,88,4.9,-4,14,-1024,4,-517,-205,-3,966,-3,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.2
2018-07-05,21:15:59.310,14.40,3.60,10005,88,4.9,-4,14,-1024,4,-517,-205,-2,966,-3,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.2
2018-07-05,21:15:59.410,14.40,3.60,30005,88,4.9,-4,14,-1024,4,-517,-205,-3,966,-3,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.2
2018-07-05,21:16:18.580,14.40,3.60,0,95,4.9,-4,14,-1024,4,-517,-205,-2,980,-3,-1,-1,1,-1,-1,-1,-1,1,0x0000000000000060,7.2
2018-07-05,21:16:18.660,14.40,3.60,20005,95,4.9,-4,14,-1024,4,-516,-205,-3,980,-3,-1,-1,1,-1,-1,-1,-1,1,0x0000000000000060,7.2
2018-07-05,21:16:18.760,14.40,3.60,10005,95,4.9,-4,14,-1024,4,-517,-205,-3,980,-3,-1,-1,1,-1,-1,-1,-1,1,0x0000000000000060,7.2
2018-07-05,21:16:18.860,14.40,3.60,30005,95,4.9,-4,14,-1024,4,-517,-205,-3,980,-3,-1,-1,1,-1,-1,-1,-1,1,0x0000000000000060,7.2
2018-07-05,21:16:18.960,14.40,3.60,20005,95,4.9,-3,14,-1024,4,-517,-205,-3,980,-3,-1,-1,1,-1,-1,-1,-1,1,0x0000000000000060,7.2
2018-07-05,21:16:19.060,14.40,3.60,10005,95,4.9,-4,14,-1024,4,-517,-205,-3,980,-3,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.2
2018-07-05,21:16:19.160,14.40,3.60,30005,95,4.9,-4,14,-1024,4,-517,-205,-3,980,-3,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.2
2018-07-05,21:16:19.260,14.40,3.60,10005,95,4.9,-4,14,-1024,4,-517,-205,-3,980,-3,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.2
2018-07-05,21:16:19.360,14.40,3.60,30005,95,4.9,-4,14,-1024,4,-517,-205,-3,980,-3,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.2
2018-07-05,21:16:19.460,14.40,3.60,20005,96,4.9,-4,14,-1024,4,-517,-205,-2,980,-3,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.2
2018-07-05,21:16:19.560,14.40,3.60,10005,96,4.9,-4,14,-1024,4,-517,-205,-3,980,-3,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.2
2018-07-05,21:16:19.660,14.40,3.60,30005,96,4.9,-4,14,-1024,4,-517,-205,-3,980,-3,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.2
2018-07-05,21:16:19.760,14.40,3.60,20005,96,4.9,-4,14,-1024,4,-516,-205,-3,981,-3,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.2
2018-07-05,21:16:19.860,14.40,3.60,30005,92,4.9,-4,14,-1024,4,-517,-205,-3,980,-3,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.2
2018-07-05,21:16:19.960,14.40,3.60,20005,92,4.9,-4,14,-1024,4,-517,-205,-3,980,-3,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.2
2018-07-05,21:16:20.060,14.40,3.60,10005,92,4.9,-4,14,-1024,4,-517,-205,-3,981,-3,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.2
2018-07-05,21:16:20.160,14.40,3.60,30005,92,4.9,-4,14,-1024,4,-517,-205,-3,980,-3,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.2
2018-07-05,21:16:20.260,14.40,3.60,20005,92,4.9,-4,14,-1024,4,-517,-205,-3,980,-3,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.2
2018-07-05,21:16:20.360,14.40,3.60,30005,88,4.9,-4,14,-1024,4,-517,-205,-3,980,-3,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.2
2018-07-05,21:16:20.460,14.40,3.60,30005,88,4.9,-4,14,-1024,4,-517,-205,-3,980,-3,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.2
2018-07-05,21:16:20.560,14.40,3.60,20005,88,4.9,-4,14,-1024,4,-517,-205,-3,980,-3,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.2
2018-07-05,21:16:20.660,14.40,3.60,30005,88,4.9,-4,14,-1024,4,-517,-205,-3,980,-3,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.2
2018-07-05,21:16:20.760,14.40,3.60,20005,89,4.9,-4,14,-1024,4,-516,-205,-3,980,-3,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.2
2018-07-05,21:16:20.860,14.40,3.60,10005,89,4.9,-4,14,-1024,4,-517,-205,-3,980,-3,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.2
2018-07-05,21:16:20.960,14.40,3.60,30005,89,4.9,-4,14,-1024,4,-516,-205,-3,980,-3,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.2
2018-07-05,21:16:21.060,14.40,3.60,20005,89,4.9,-4,14,-1024,4,-517,-205,-3,980,-3,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.2
2018-07-05,21:16:21.160,14.40,3.60,10005,89,4.9,-4,14,-1024,4,-516,-205,-3,980,-3,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.2
2018-07-05,21:16:21.260,14.40,3.60,20005,92,4.9,-4,14,-1024,4,-516,-205,-3,980,-3,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.2
2018-07-05,21:16:21.360,14.40,3.60,10005,92,4.9,-4,14,-1024,4,-517,-205,-3,980,-3,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.2
2018-07-05,21:16:21.460,14.40,3.60,30005,92,4.9,-4,14,-1024,4,-517,-205,-3,980,-3,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.2
2018-07-05,21:16:21.560,14.40,3.60,20005,92,4.9,-4,14,-1024,4,-517,-205,-3,980,-3,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.2
2018-07-05,21:16:21.660,14.40,3.60,10005,94,4.9,-4,14,-1024,4,-516,-205,-3,980,-3,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.2
2018-07-05,21:16:21.760,14.40,3.60,30005,94,4.9,-4,14,-1024,4,-516,-205,-3,980,-3,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.2
2018-07-05,21:16:21.860,14.40,3.60,20005,94,4.9,-4,14,-1024,4,-516,-205,-3,980,-3,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.2
2018-07-05,21:16:21.960,14.40,3.60,30005,94,4.9,-4,14,-1024,4,-517,-205,-3,980,-3,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.2
2018-07-05,21:16:22.060,14.40,3.60,20005,94,4.9,-4,14,-1024,4,-517,-205,-3,980,-3,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.2
2018-07-05,21:16:22.160,14.40,3.60,10005,94,4.9,-4,14,-1024,4,-517,-205,-3,981,-3,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.2
2018-07-05,21:16:22.260,14.40,3.60,30005,94,4.9,-4,14,-1024,4,-516,-205,-3,980,-3,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.2
2018-07-05,21:16:22.360,14.40,3.60,20005,94,4.9,-4,14,-1024,4,-517,-205,-3,981,-3,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.2
2018-07-05,21:16:22.460,14.40,3.60,10005,94,4.9,-4,14,-1024,4,-517,-205,-3,980,-3,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.2
2018-07-05,21:16:22.560,14.40,3.60,20005,94,4.9,-4,14,-1024,4,-517,-205,-3,980,-3,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.2
2018-07-05,21:16:22.660,14.40,3.60,10005,94,4.9,-4,14,-1024,4,-517,-205,-3,980,-3,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.2
2018-07-05,21:16:22.760,14.40,3.60,30005,94,4.9,-4,14,-1024,4,-517,-205,-3,980,-3,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.2
2018-07-05,21:16:22.860,14.40,3.60,20005,94,4.9,-4,14,-1024,4,-517,-205,-3,980,-3,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.2
2018-07-05,21:16:22.960,14.40,3.60,30005,93,4.9,-4,14,-1024,4,-517,-205,-3,980,-3,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.2
2018-07-05,21:16:23.060,14.40,3.60,30005,93,4.9,-4,14,-1024,4,-516,-205,-2,980,-3,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.2
2018-07-05,21:16:23.160,14.40,3.60,20005,93,4.9,-4,14,-1024,4,-516,-205,-2,980,-3,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.2
2018-07-05,21:16:23.260,14.40,3.60,10005,93,4.9,-4,14,-1024,4,-516,-205,-3,980,-3,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.2
2018-07-05,21:16:23.360,14.40,3.60,20005,93,4.9,-4,14,-1024,4,-517,-205,-3,980,-3,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.2
2018-07-05,21:16:23.460,14.40,3.60,10005,92,4.9,-4,14,-1024,4,-517,-205,-3,981,-3,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.2
2018-07-05,21:16:23.560,14.40,3.60,30005,92,4.9,-4,14,-1024,4,-517,-205,-3,980,-3,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.2
2018-07-05,21:16:23.660,14.40,3.60,20005,92,4.9,-4,14,-1024,4,-517,-205,-3,980,-3,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.2
2018-07-05,21:16:23.760,14.40,3.60,10005,92,4.9,-4,14,-1024,4,-517,-205,-3,981,-3,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.2
2018-07-05,21:16:23.860,14.40,3.60,20005,93,4.9,-4,14,-1024,4,-517,-205,-3,980,-3,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.2
2018-07-05,21:16:23.960,14.40,3.60,10005,93,4.9,-4,14,-1024,4,-517,-205,-3,980,-3,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.2
2018-07-05,21:16:24.060,14.40,3.60,30005,93,4.9,-4,14,-1024,4,-517,-205,-3,980,-3,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.2
2018-07-05,21:16:24.160,14.40,3.60,20005,93,4.9,-4,14,-1024,4,-517,-205,-3,980,-3,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.2
2018-07-05,21:16:24.260,14.40,3.60,10005,92,4.9,-4,14,-1024,4,-517,-205,-2,980,-3,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.2
