Date,Time,VFAS(V),Tmp1(@C),RSSI(dB),RxBt(V),A4(V),Rud,Ele,Thr,Ail,S1,6P,S2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2018-12-04,20:00:49.470,12.40,30002,80,5.1,4.13,-13,8,-1024,12,1024,204,-18,-1,-1005,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.7
2018-12-04,20:00:49.550,12.40,20001,80,5.1,4.13,-13,8,-1024,12,1024,204,-18,-1,-1004,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.7
2018-12-04,20:00:49.720,12.40,20005,81,5.1,4.13,-13,8,-1024,12,1024,204,-18,-1,-1005,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.7
2018-12-04,20:00:49.890,12.40,20005,81,5.1,4.13,-13,8,-1024,12,1024,204,-18,-1,-1005,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.7
2018-12-04,20:00:50.080,12.40,20005,83,5.1,4.13,-13,8,-1024,375,1024,204,-18,-3,-1004,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.7
2018-12-04,20:00:50.250,12.40,30005,83,5.1,4.13,-13,8,-1024,594,1024,204,-18,-1,-1005,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.7
2018-12-04,20:00:50.420,12.40,20005,83,5.1,4.13,-13,9,-1024,262,1024,204,-18,-1,-1005,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.7
2018-12-04,20:00:50.590,12.40,30005,79,5.1,4.13,-13,8,-1024,12,1024,204,-18,-1,-1005,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.7
2018-12-04,20:00:50.760,12.40,30005,79,5.1,4.13,-13,8,-1024,10,1024,204,-18,-1,-1005,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.7
2018-12-04,20:00:50.930,12.40,30005,79,5.1,4.13,-49,-262,-1024,10,1024,204,-18,-1,-1005,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.7
2018-12-04,20:00:51.100,12.40,30005,79,5.1,4.13,-69,-100,-1024,-68,1024,204,-18,-1,-1004,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.7
