Date,Time,Rud,Ele,Thr,Ail,S1,6P,S2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2018-12-13,07:57:52.070,-16,8,-1024,12,-695,204,-17,-1,-992,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,7.6
2018-12-13,07:57:52.090,-16,8,-1024,12,-695,204,-17,-1,-992,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,7.6
2018-12-13,07:57:52.190,-16,8,-1024,12,-695,204,-17,-1,-992,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,7.6
2018-12-13,07:57:52.290,-16,8,-1024,12,-695,204,-17,-1,-992,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,7.6
2018-12-13,07:57:52.390,-16,8,-1024,12,-695,204,-17,-1,-992,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,7.6
2018-12-13,07:57:52.490,-16,8,-1024,12,-695,204,-17,-1,-992,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,7.6
2018-12-13,07:57:52.590,-16,8,-1024,12,-695,204,-18,-1,-992,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,7.6
2018-12-13,07:57:52.690,-16,8,-1024,12,-695,204,-17,-1,-992,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,7.6
2018-12-13,07:57:52.790,-16,8,-1024,12,-695,204,-17,-1,-992,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,7.6
2018-12-13,07:57:52.890,-16,8,-1024,12,-695,204,-17,-1,-992,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,7.6
2018-12-13,07:57:52.990,-16,8,-1024,12,-695,204,-17,-1,-992,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,7.6
2018-12-13,07:57:53.090,-16,8,-1024,12,-695,204,-17,-1,-992,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,7.6
2018-12-13,07:57:53.190,-16,8,-1024,12,-695,204,-17,-1,-992,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,7.6
2018-12-13,07:57:53.290,-66,8,-893,35,-695,204,-17,-1,-992,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.6
2018-12-13,07:57:53.390,-33,127,-631,181,-695,204,-17,-1,-992,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.6
2018-12-13,07:57:53.490,-15,104,-628,134,-695,204,-17,-1,-992,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.6
2018-12-13,07:57:53.590,-16,88,-627,48,-695,204,-17,-1,-992,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.6
2018-12-13,07:57:53.690,-16,93,-627,51,-695,204,-17,-1,-992,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.6
2018-12-13,07:57:53.790,-16,91,-627,55,-695,204,-18,-1,-992,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.6
2018-12-13,07:57:53.890,-18,20,-608,18,-695,204,-17,-1,-992,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.6
2018-12-13,07:57:53.990,-18,16,-436,18,-695,204,-17,-1,-992,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.6
2018-12-13,07:57:54.090,-18,11,-288,19,-695,204,-17,-1,-992,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.6
2018-12-13,07:57:54.190,-18,8,-204,19,-695,204,-17,-1,-992,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.6
2018-12-13,07:57:54.290,-38,8,-180,16,-695,204,-17,-1,-992,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.6
2018-12-13,07:57:54.390,-30,8,-144,15,-695,204,-17,-1,-992,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.6
2018-12-13,07:57:54.490,-27,11,-142,13,-695,204,-17,-1,-992,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.6
2018-12-13,07:57:54.590,-49,116,-217,12,-695,204,-17,0,-992,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.6
2018-12-13,07:57:54.690,-16,158,-242,12,-695,204,-17,0,-992,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.6
2018-12-13,07:57:54.790,-18,117,-90,64,-695,204,-17,-1,-992,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.6
