Date,Time,A2(V),RSSI(dB),RxBt(V),Rud,Ele,Thr,Ail,S1,6P,S2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2017-11-26,19:49:00.710,6.7,82,4.9,-4,1,-1024,3,-510,204,0,1,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:00.850,6.7,82,4.9,-4,1,-1024,3,-511,204,0,0,982,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:00.950,6.7,82,4.9,-6,1,-1024,3,-510,204,0,0,982,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:01.090,6.7,82,4.9,-6,1,-1024,3,-510,204,0,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:01.190,6.7,82,4.9,-6,1,-1024,3,-510,204,0,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:01.290,6.7,82,4.9,-6,1,-1024,3,-510,204,0,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:01.420,6.7,82,4.9,-6,1,-1024,3,-510,204,0,0,982,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:01.520,6.7,82,4.9,-6,1,-1024,3,-510,204,0,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:01.620,6.7,82,4.9,-6,1,-1024,3,-510,204,0,1,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:01.720,6.7,82,4.9,-6,1,-1024,3,-510,204,0,1,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:01.820,6.7,83,4.9,-6,1,-1024,3,-510,204,0,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:01.950,6.7,83,4.9,-6,1,-1024,3,-510,204,0,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:02.050,6.7,83,4.9,-6,1,-1024,3,-510,204,0,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:02.150,6.7,83,4.9,-6,1,-1024,3,-510,-615,0,0,982,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:02.250,6.7,83,4.9,-6,1,-1024,3,-510,-615,0,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:02.380,6.7,83,4.9,-6,1,-1024,3,-510,-1024,0,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:02.480,6.7,83,4.9,-6,1,-1024,3,-510,-1024,0,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:02.580,6.7,83,4.9,-6,1,-1024,3,-510,-1024,0,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:02.680,6.7,83,4.9,-6,1,-1024,3,-510,-1024,0,1,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:02.780,6.7,83,4.9,-6,1,-1024,3,-510,-1024,0,1,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:02.910,6.7,83,4.9,-6,1,-1024,3,-510,-1024,0,1,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:03.010,6.7,83,4.9,-6,1,-1024,3,-510,-1024,0,1,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:03.110,6.7,83,4.9,-6,1,-1024,3,-510,-1024,0,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:03.210,6.7,84,4.9,-6,1,-1024,3,-510,-1024,0,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:03.350,6.7,84,4.9,-6,1,-1024,3,-510,-1024,0,0,982,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:03.450,6.7,84,4.9,-6,1,-1024,3,-510,-1024,0,0,982,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:03.550,6.7,84,4.9,-6,1,-1024,3,-510,-1024,0,0,982,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:03.650,6.7,83,4.9,-6,1,-1024,3,-510,-1024,0,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:03.750,6.7,83,4.9,-6,1,-1024,3,-510,-1024,0,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:03.880,6.7,83,4.9,-6,1,-1024,3,-510,-1024,0,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:03.980,6.7,83,4.9,-6,1,-1024,3,-510,-1024,0,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:04.080,6.7,83,4.9,-6,1,-1024,3,-510,-1024,0,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:04.180,6.7,83,4.9,-4,1,-1024,3,-510,-1024,0,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:04.310,6.7,83,4.9,-4,1,-1024,3,-510,-1024,0,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:04.410,6.7,83,4.9,-4,1,-1024,3,-510,-615,0,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:04.510,6.7,82,4.9,-6,1,-1024,3,-510,-615,0,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:04.610,6.7,82,4.9,-4,1,-1024,3,-510,-205,0,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:04.710,6.7,82,4.9,-6,1,-1024,3,-510,-205,0,0,982,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:04.840,6.7,82,4.9,-6,1,-1024,3,-510,-205,0,0,982,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:04.940,6.7,82,4.9,-6,1,-1024,3,-486,204,0,-1,982,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:05.040,6.7,83,4.9,-6,1,-1024,3,-484,204,0,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:05.140,6.7,83,4.9,-6,1,-1024,3,-483,204,0,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:05.240,6.7,83,4.9,-6,1,-1024,3,-483,204,0,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:05.370,6.7,83,4.9,-6,1,-1024,3,-483,204,-1,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:05.510,6.7,83,4.9,-6,1,-1024,3,-483,204,-1,1,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:05.610,6.7,83,4.9,-4,1,-1024,3,-483,204,-1,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:05.720,6.7,83,4.9,-6,1,-1024,3,-482,204,-1,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:05.850,6.7,83,4.9,-6,1,-1024,3,-483,204,0,0,982,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:06.000,6.7,83,4.9,-6,1,-1024,3,-482,204,0,0,982,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:06.140,6.7,83,4.9,-6,1,-1024,3,-482,204,0,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:06.240,6.7,83,4.9,-6,1,-1024,3,-482,204,0,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:06.350,6.7,83,4.9,-4,1,-1024,3,-483,204,-1,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:06.480,6.7,83,4.9,-4,1,-1024,3,-482,204,-1,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:06.630,6.7,83,4.9,-4,1,-1024,3,-482,204,-1,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:06.770,6.7,84,4.9,-4,1,-1024,3,-483,204,-1,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:06.870,6.7,84,4.9,-4,1,-1024,3,-483,204,-1,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:07.010,6.7,84,4.9,-6,1,-1024,3,-483,204,0,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:07.160,6.7,83,4.9,-6,1,-1024,3,-483,204,0,0,982,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:07.260,6.7,83,4.9,-6,1,-1024,3,-483,204,0,0,982,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:07.400,6.7,83,4.9,-6,1,-1024,3,-482,1023,0,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:07.500,6.7,83,4.9,-4,1,-1024,3,-482,1023,-1,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:07.650,6.7,84,4.9,-4,1,-1024,3,-482,1023,-1,1,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:07.800,6.7,84,4.9,-4,1,-1024,3,-482,1023,-1,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:07.940,6.7,84,4.9,-4,1,-1024,3,-482,1023,-1,1,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:08.040,6.7,84,4.9,-4,1,-1024,3,-482,1023,-1,1,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:08.180,6.7,84,4.9,-4,1,-1024,3,-483,1023,-1,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:08.280,6.7,84,4.9,-6,1,-1024,3,-482,1023,-1,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:08.380,6.7,84,4.9,-6,1,-1024,3,-482,1023,-1,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:08.480,6.7,83,4.9,-6,1,-1024,3,-482,1023,-1,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:08.580,6.7,83,4.9,-6,1,-1024,3,-482,1023,-1,1,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:08.710,6.7,83,4.9,-6,1,-1024,3,-482,1023,-1,1,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:08.810,6.7,83,4.9,-6,1,-1024,3,-482,1023,-1,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:08.910,6.7,83,4.9,-6,1,-1024,3,-482,1023,-1,1,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:09.010,6.7,83,4.9,-6,1,-1024,3,-482,1023,-1,1,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:09.110,6.7,83,4.9,-4,1,-1024,3,-483,1023,-1,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:09.240,6.7,83,4.9,-6,1,-1024,3,-483,1023,-1,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:09.380,6.7,82,4.9,-6,1,-1024,3,-483,1023,-1,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:09.480,6.7,82,4.9,-6,1,-1024,3,-482,1023,-1,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:09.590,6.7,82,4.9,-6,1,-1024,3,-483,1023,-1,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:09.720,6.7,82,4.9,-6,1,-1024,3,-482,1023,-1,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:09.870,6.7,81,4.9,-6,1,-1024,3,-482,1023,-1,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:10.010,6.7,81,4.9,-6,1,-1024,3,-482,1023,-1,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:10.110,6.7,81,4.9,-4,1,-1024,3,-482,1023,-2,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:10.220,6.7,81,4.9,-4,1,-1024,3,-483,1023,-1,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:10.350,6.7,81,4.9,-4,1,-1024,3,-482,1023,-1,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:10.500,6.7,81,4.9,-4,1,-1024,3,-482,1023,-2,1,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:10.640,6.7,81,4.9,813,1,-1024,3,-482,1023,-1,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:10.740,6.7,81,4.9,1024,1,-1024,3,-482,1023,-2,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:10.870,6.7,81,4.9,1024,1,-1024,3,-483,1023,-1,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:10.970,6.7,81,4.9,1024,1,-1024,3,-482,1023,-1,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:11.070,6.7,81,4.9,1024,1,-1024,3,-482,1023,-1,1,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:11.170,6.7,81,4.9,1024,1,-1024,3,-482,1023,-1,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:11.270,6.7,81,4.9,1024,1,-1024,3,-482,1023,-1,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:11.400,6.7,81,4.9,1010,1,-1024,3,-482,1023,-1,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:11.500,6.7,81,4.9,-1,1,-1024,3,-482,1023,-1,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:11.600,6.7,82,4.9,0,1,-1024,3,-483,1023,-2,0,982,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:11.700,6.7,82,4.9,0,1,-1024,3,-483,1023,-1,0,982,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:11.830,6.7,82,4.9,-1,3,-1024,3,-483,1023,-1,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:11.930,6.7,82,4.9,-1,3,-1024,180,-483,1023,-1,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:12.030,6.7,81,4.9,-1,96,-1024,1011,-482,1023,-1,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:12.130,6.7,81,4.9,-1,80,-1024,921,-482,1023,-1,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:12.260,6.7,81,4.9,-1,3,-1024,4,-482,1023,-1,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:12.360,6.7,81,4.9,-1,3,-1024,4,-482,1023,-2,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:12.460,6.7,83,4.9,-1,3,-1024,4,-482,1023,-1,1,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:12.560,6.7,83,4.9,-1,3,-1024,-102,-482,1023,-1,1,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:12.660,6.7,83,4.9,-1,-6,-1024,-997,-483,1023,-1,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:12.790,6.7,83,4.9,-1,-1,-1024,-999,-483,1023,-1,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:12.890,6.7,81,4.9,-1,-1,-1024,-570,-483,1023,-1,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:12.990,6.7,81,4.9,-1,0,-1024,-4,-483,1023,-1,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:13.090,6.7,81,4.9,-1,1,-1024,-1,-483,1023,-1,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:13.220,6.7,81,4.9,-1,3,-1024,0,-482,1023,-1,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:13.320,6.7,82,4.9,-1,559,-1024,0,-482,1023,-1,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:13.420,6.7,82,4.9,-3,1024,-1024,30,-482,1023,-1,1,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:13.520,6.7,82,4.9,-1,1024,-1024,4,-482,1023,-1,1,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:13.620,6.7,82,4.9,-1,1024,-1024,1,-482,1023,-1,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:13.750,6.7,82,4.9,-1,264,-1024,1,-482,1023,-1,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:13.850,6.7,82,4.9,-1,12,-1024,1,-482,1023,-1,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:13.950,6.7,82,4.9,-1,8,-1024,1,-482,1023,-1,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:14.050,6.7,82,4.9,-1,-303,-1024,1,-482,1023,-1,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:14.180,6.7,82,4.9,-1,-1024,-1024,21,-483,1023,-1,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:14.280,6.7,81,4.9,-1,-1024,-1024,16,-482,1023,-1,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:14.380,6.7,81,4.9,-3,-565,-1024,9,-482,1023,-1,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:14.480,6.7,81,4.9,-1,1,-1024,4,-482,1023,-1,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:14.580,6.7,81,4.9,-1,0,-1024,3,-482,1023,-1,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:14.710,6.7,81,4.9,-3,0,-1024,1,-482,1023,-1,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:14.810,6.7,81,4.9,-1,0,-1024,1,-482,1023,-1,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:14.910,6.7,81,4.9,-1,0,-1024,1,-482,1023,-1,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:15.010,6.7,81,4.9,-1,0,-1024,1,-482,1023,-1,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:15.140,6.7,82,4.9,-1,0,-1024,3,-483,1023,-1,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:15.240,6.7,82,4.9,-1,0,-1024,1,-483,1023,-2,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:15.340,6.7,82,4.9,-1,0,-1024,1,-482,1023,-1,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:15.440,6.7,82,4.9,-3,0,-1024,1,-482,1023,-1,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:15.540,6.7,83,4.9,-3,0,-1024,1,-483,1023,-1,0,982,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:15.670,6.7,83,4.9,-3,0,-1024,1,-482,1023,-1,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:15.770,6.7,83,4.9,-1,0,-1024,1,-483,1023,-1,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:15.870,6.7,83,4.9,-3,0,-1024,1,-483,1023,-1,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:15.970,6.7,84,4.9,-1,0,-1024,1,-482,614,-1,1,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:16.100,6.8,84,4.9,-3,0,-1024,1,-483,204,-1,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:16.200,6.8,84,4.9,-3,0,-1024,1,-483,204,-1,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:16.300,6.8,84,4.9,-3,0,-1024,1,-483,204,-1,0,982,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:16.400,6.8,84,4.9,-1,0,-1024,1,-483,204,-1,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:16.500,6.8,84,4.9,-1,0,-1024,1,-483,204,0,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:16.630,6.8,84,4.9,-3,0,-1024,1,-483,204,0,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:16.730,6.8,84,4.9,-3,0,-1024,1,-483,204,0,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:16.830,6.8,84,4.9,-1,0,-1024,1,-483,204,0,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:16.930,6.8,81,4.9,785,0,-1024,1,-483,204,0,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:17.030,6.8,81,4.9,1024,0,-1024,1,-483,204,0,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:17.160,6.8,81,4.9,1024,0,-1024,1,-483,204,0,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:17.260,6.8,81,4.9,1024,0,-1024,1,-483,204,-1,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:17.360,6.8,82,4.9,1024,0,-1024,3,-483,204,0,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:17.460,6.8,82,4.9,1024,0,-1024,1,-483,204,0,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:17.590,6.8,82,4.9,1024,0,-1024,1,-483,204,0,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:17.690,6.8,82,4.9,887,0,-1024,1,-483,204,0,0,982,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:17.790,6.7,82,4.9,841,0,-1024,1,-483,204,0,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:17.890,6.7,82,4.9,215,0,-1024,1,-483,204,0,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:17.990,6.7,82,4.9,0,0,-1024,1,-483,204,0,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:18.120,6.7,82,4.9,-1,0,-1024,1,-483,204,0,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:18.220,6.7,82,4.9,-1,0,-1024,1,-483,204,0,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:18.320,6.7,82,4.9,-1,0,-1024,1,-483,204,0,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:18.420,6.7,82,4.9,323,0,-1024,1,-483,204,0,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:18.550,6.7,82,4.9,1024,0,-1024,1,-483,204,-1,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:18.690,6.7,82,4.9,1024,0,-1024,1,-483,204,-1,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:18.790,6.7,82,4.9,1024,0,-1024,1,-483,204,-1,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2017-11-26,19:49:18.890,6.7,82,4.9,1024,0,-1024,1,-483,204,-1,0,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
