Date,Time,Rud,Ele,Thr,Ail,S1,6P,S2,EX1,EX2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2019-10-03,23:05:20.790,-9,9,-1024,6,-1002,204,-117,0,0,-577,996,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,7.4
2019-10-03,23:05:20.820,-9,9,-1024,6,-1002,204,-117,0,0,-577,996,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,7.4
2019-10-03,23:05:20.920,-9,9,-1024,6,-1003,204,-117,0,0,-577,996,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,7.4
2019-10-03,23:05:21.020,-9,9,-1024,6,-1003,204,-117,0,0,-577,996,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,7.4
2019-10-03,23:05:21.120,-9,9,-1024,6,-1003,204,-117,0,0,-577,996,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,7.4
2019-10-03,23:05:21.220,-9,9,-1024,6,-1003,204,-117,0,0,-577,996,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,7.4
2019-10-03,23:05:21.320,-9,9,-1024,6,-1003,204,-117,0,0,-577,996,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,7.4
2019-10-03,23:05:21.420,-10,9,-1024,7,-1003,204,-117,0,0,-577,996,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,7.4
2019-10-03,23:05:21.520,-10,9,-1024,6,-1003,204,-117,0,0,-577,996,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,7.4
2019-10-03,23:05:21.620,-9,9,-1024,6,-1003,204,-117,0,0,-577,996,-1,-1,0,-1,-1,-1,-1,-1,0x0000000000000020,7.4
2019-10-03,23:05:21.720,-9,9,-1024,6,-1003,204,-117,0,0,-575,996,-1,-1,0,-1,-1,-1,-1,-1,0x0000000000000020,7.4
2019-10-03,23:05:26.540,-9,9,-1024,6,-1003,204,-117,0,0,-572,996,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,7.4
2019-10-03,23:05:26.620,-9,9,-1024,6,-1003,204,-117,0,0,-572,996,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,7.4
2019-10-03,23:05:26.720,-10,9,-1024,6,-1003,204,-117,0,0,-572,996,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,7.4
