Date,Time,VFAS(V),A4(V),Tmp1(@C),RSSI(dB),RxBt(V),Curr(A),Fuel(%),Rud,Ele,Thr,Ail,S1,6P,S2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2018-11-19,09:16:20.540,15.50,3.87,30002,94,4.9,0.0,0,-12,8,-1024,7,-993,204,-21,-1024,-677,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.2
2018-11-19,09:16:20.560,15.50,3.87,10002,94,4.9,0.0,0,-12,8,-1024,7,-993,204,-22,-1024,-677,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.2
2018-11-19,09:16:20.670,15.50,3.87,20001,94,4.9,0.0,0,-12,8,-1024,9,-993,204,-21,-1024,-677,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.2
2018-11-19,09:16:20.770,15.50,3.87,10001,94,4.9,0.0,0,-12,8,-1024,7,-993,204,-21,-1024,-677,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.2
2018-11-19,09:16:20.870,15.50,3.87,20001,95,4.9,0.0,0,-13,8,-1024,7,-993,204,-21,-1024,-677,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.2
2018-11-19,09:16:20.970,15.50,3.87,10001,95,4.9,0.0,0,-12,8,-1024,9,-993,204,-21,-1024,-677,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.2
2018-11-19,09:16:21.070,15.50,3.87,30001,95,4.9,0.0,0,-12,8,-1024,7,-993,204,-22,-1024,-677,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.2
2018-11-19,09:16:21.170,15.50,3.87,10005,95,4.9,0.0,0,-12,8,-1024,7,-993,204,-22,-1024,-677,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.2
2018-11-19,09:16:21.270,15.50,3.87,20005,95,4.9,0.0,0,-12,8,-1024,7,-993,204,-22,-1024,-677,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.2
2018-11-19,09:16:21.370,15.50,3.87,10005,95,4.9,0.0,0,-12,8,-1024,9,-993,204,-21,-1024,-677,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.2
2018-11-19,09:16:21.470,15.50,3.87,30005,95,4.9,0.0,0,-12,8,-1024,9,-993,204,-22,-1024,-677,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.2
2018-11-19,09:16:21.570,15.50,3.87,10005,95,4.9,0.0,0,-12,8,-1024,9,-993,204,-21,-1024,-677,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.2
2018-11-19,09:16:21.670,15.50,3.87,20005,95,4.9,0.0,0,-12,8,-1024,9,-993,204,-22,-1024,-677,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.2
