Date,Time,Rud,Ele,Thr,Ail,S1,6P,S2,EX1,EX2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2019-10-13,06:20:13.150,-9,9,-1024,6,-890,204,-1024,0,0,53,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,7.6
2019-10-13,06:20:13.170,-10,9,-1024,6,-890,204,-1024,0,0,53,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,7.6
2019-10-13,06:20:13.270,-10,9,-1024,6,-890,204,-1024,0,0,53,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,7.6
2019-10-13,06:20:13.370,-10,9,-1024,6,-890,204,-1024,0,0,53,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,7.6
2019-10-13,06:20:13.470,-10,9,-1024,6,-890,204,-1024,0,0,53,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,7.6
2019-10-13,06:20:13.570,-10,9,-1024,6,-890,204,-1024,0,0,55,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,7.6
2019-10-13,06:20:13.670,-10,9,-1024,6,-890,204,-1024,0,0,55,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,7.6
2019-10-13,06:20:13.770,-10,9,-1024,4,-890,204,-1024,0,0,55,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,7.6
2019-10-13,06:20:13.870,-10,9,-1024,4,-890,204,-1024,0,0,55,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,7.6
2019-10-13,06:20:13.970,-10,9,-1024,4,-890,204,-1024,0,0,55,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,7.6
2019-10-13,06:20:14.070,-10,9,-1024,4,-890,204,-1024,0,0,53,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,7.6
2019-10-13,06:20:14.170,-10,-7,-1024,6,-890,204,-1024,0,0,55,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,7.6
2019-10-13,06:20:14.270,-10,0,-1024,6,-890,204,-1024,0,0,53,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,7.6
2019-10-13,06:20:14.370,-10,4,-1024,6,-890,204,-1024,0,0,53,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,7.6
2019-10-13,06:20:14.470,-10,6,-1024,6,-890,204,-1024,0,0,53,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,7.6
2019-10-13,06:20:14.570,-137,8,-920,22,-890,204,-1024,0,0,53,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.6
2019-10-13,06:20:14.670,60,9,-823,6,-890,204,-1024,0,0,53,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.6
2019-10-13,06:20:14.770,190,11,-828,4,-890,204,-1024,0,0,53,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.6
