Date,Time,Fuel(%),Hdg(@),A2(V),AccX(g),AccY(g),AccZ(g),Tmp1(@C),RSSI(dB),RxBt(V),A4(V),VFAS(V),Curr(A),Rud,Ele,Thr,Ail,S1,6P,S2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2017-11-25,11:18:05.300,2,0.00,10.2,0.00,0.00,0.00,10002,84,5.0,3.70,14.80,0.2,-1,1,-1024,0,1024,204,-1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000220,7.6
2017-11-25,11:18:05.390,2,0.00,10.2,0.00,0.00,0.00,20002,84,5.0,3.70,14.80,0.2,-1,1,-1024,1,1024,204,-1,2,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000220,7.6
2017-11-25,11:18:05.490,2,0.00,10.2,0.00,0.00,0.00,20002,84,5.0,3.70,14.80,0.2,-1,0,-1024,1,1024,204,-1,2,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000220,7.6
2017-11-25,11:18:05.590,2,0.00,10.2,0.00,0.00,0.00,20002,78,5.0,3.70,14.80,0.2,-1,0,-1024,1,1024,204,-1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000220,7.6
2017-11-25,11:18:05.690,2,0.00,10.2,0.00,0.00,0.00,30002,78,5.0,3.70,14.80,0.2,-1,0,-1024,0,1024,204,-1,1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000220,7.6
2017-11-25,11:18:05.790,2,0.00,10.2,0.00,0.00,0.00,30002,78,5.0,3.70,14.80,0.2,-1,0,-1024,0,1024,204,-1,1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000220,7.6
2017-11-25,11:18:05.890,2,0.00,10.2,0.00,0.00,0.00,10001,78,5.0,3.70,14.80,0.2,0,1,-1024,1,1024,204,-1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000220,7.6
2017-11-25,11:18:05.990,2,0.00,10.2,0.00,0.00,0.00,10001,78,5.0,3.70,14.80,0.2,-1,1,-1024,0,1024,204,-1,1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000220,7.6
2017-11-25,11:18:06.090,2,0.00,10.2,0.00,0.00,0.00,20001,81,5.0,3.70,14.80,0.2,0,0,-1024,0,1024,204,-1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000220,7.6
2017-11-25,11:18:06.190,3,0.00,10.2,0.00,0.00,0.00,20001,81,5.0,3.70,14.80,0.2,-1,0,-1024,1,1024,204,-1,1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000220,7.6
2017-11-25,11:18:06.290,3,0.00,10.2,0.00,0.00,0.00,30001,81,5.0,3.70,14.80,0.2,-1,1,-1024,1,1024,204,-1,1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000220,7.6
