Date,Time,VFAS(V),Tmp1(@C),RSSI(dB),RxBt(V),A4(V),Rud,Ele,Thr,Ail,S1,6P,S2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2018-09-05,20:57:19.110,11.40,30005,72,5.1,3.83,-6,9,-1024,4,699,204,-25,0,-1,-1,-1,1,-1,0,-1,-1,-1,0x0000000000000220,7.4
2018-09-05,20:57:19.190,11.40,20005,72,5.1,3.83,-6,9,-1024,4,700,204,-25,0,-1,-1,-1,1,-1,0,-1,-1,-1,0x0000000000000220,7.4
2018-09-05,20:57:19.340,11.40,20005,72,5.1,3.83,-6,20,-1024,-321,699,204,-25,0,-1,-1,-1,1,-1,0,-1,-1,-1,0x0000000000000220,7.4
2018-09-05,20:57:19.490,11.40,10005,72,5.1,3.83,-6,12,-1024,-562,699,204,-25,0,-1,-1,-1,1,-1,0,-1,-1,-1,0x0000000000000220,7.4
2018-09-05,20:57:19.650,11.40,10005,72,5.1,3.83,-6,9,-1024,-372,700,204,-25,0,-1,-1,-1,1,-1,0,-1,-1,-1,0x0000000000000220,7.4
2018-09-05,20:57:19.800,11.40,10005,72,5.1,3.83,-6,9,-1024,-1,700,204,-25,0,-1,-1,-1,1,-1,0,-1,-1,-1,0x0000000000000220,7.4
2018-09-05,20:57:19.950,11.40,10005,68,5.1,3.83,-6,9,-1024,3,699,204,-25,0,-1,-1,-1,1,-1,0,-1,-1,-1,0x0000000000000220,7.4
2018-09-05,20:57:20.110,11.40,10005,68,5.1,3.83,-4,9,-1024,4,699,204,-25,-1,-1,-1,-1,1,-1,0,-1,-1,-1,0x0000000000000220,7.4
2018-09-05,20:57:20.270,11.40,10005,68,5.1,3.83,-6,9,-1024,4,699,204,-25,-1,-1,-1,-1,1,-1,0,-1,-1,-1,0x0000000000000220,7.4
2018-09-05,20:57:20.420,11.40,10005,69,5.1,3.83,-6,9,-1024,4,699,204,-25,0,-1,-1,-1,1,-1,0,-1,-1,-1,0x0000000000000220,7.4
2018-09-05,20:57:20.570,11.40,10005,69,5.1,3.83,-6,9,-1024,4,699,204,-25,0,-1,-1,-1,1,-1,0,-1,-1,-1,0x0000000000000220,7.4
2018-09-05,20:57:20.730,11.40,10005,69,5.1,3.83,-6,8,-1024,6,699,204,-25,0,-1,-1,-1,1,-1,0,-1,-1,-1,0x0000000000000220,7.4
2018-09-05,20:57:20.890,11.40,10005,68,5.1,3.83,-6,8,-1024,6,699,204,-25,0,-1,-1,-1,1,-1,0,-1,-1,-1,0x0000000000000220,7.4
2018-09-05,20:57:21.040,11.40,30005,68,5.1,3.83,-6,8,-1024,4,700,204,-25,0,-1,-1,-1,1,-1,0,-1,-1,-1,0x0000000000000220,7.4
2018-09-05,20:57:21.210,11.40,30005,68,5.1,3.83,-224,8,-919,177,699,204,-25,0,-1,-1,-1,1,-1,0,-1,-1,-1,0x0000000000000230,7.4
2018-09-05,20:57:21.360,11.40,30005,69,5.1,3.83,-257,8,-916,134,699,204,-25,-1,-1,-1,-1,1,-1,0,-1,-1,-1,0x0000000000000230,7.4
2018-09-05,20:57:21.520,11.40,30005,69,5.1,3.83,-81,9,-917,4,699,204,-25,-1,-1,-1,-1,1,-1,0,-1,-1,-1,0x0000000000000230,7.4
2018-09-05,20:57:21.670,11.40,30005,69,5.1,3.83,-13,9,-919,4,699,204,-25,0,-1,-1,-1,1,-1,0,-1,-1,-1,0x0000000000000230,7.4
2018-09-05,20:57:21.820,11.40,30005,68,5.1,3.83,-261,9,-798,3,699,204,-25,0,-1,-1,-1,1,-1,0,-1,-1,-1,0x0000000000000230,7.4
2018-09-05,20:57:21.980,11.40,30005,68,5.1,3.83,-184,11,-793,-15,699,204,-25,-1,-1,-1,-1,1,-1,0,-1,-1,-1,0x0000000000000230,7.4
2018-09-05,20:57:22.130,11.40,20005,68,5.1,3.83,-146,11,-793,-17,699,204,-25,0,-1,-1,-1,1,-1,0,-1,-1,-1,0x0000000000000230,7.4
2018-09-05,20:57:22.280,11.40,20005,68,5.1,3.83,-164,11,-793,1,700,204,-25,0,-1,-1,-1,1,-1,0,-1,-1,-1,0x0000000000000230,7.4
2018-09-05,20:57:22.420,11.40,20005,68,5.1,3.83,-200,9,-792,3,699,204,-25,0,-1,-1,-1,1,-1,0,-1,-1,-1,0x0000000000000230,7.4
2018-09-05,20:57:22.570,11.40,10005,68,5.1,3.83,-56,53,-819,3,700,204,-25,0,-1,-1,-1,1,-1,0,-1,-1,-1,0x0000000000000230,7.4
2018-09-05,20:57:22.720,11.40,20005,69,5.1,3.83,-7,125,-823,1,699,204,-25,0,-1,-1,-1,1,-1,0,-1,-1,-1,0x0000000000000230,7.4
