Date,Time,VFAS(V),A4(V),Tmp1(@C),RSSI(dB),RxBt(V),Curr(A),Fuel(%),Rud,Ele,Thr,Ail,S1,6P,S2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2019-06-30,08:31:46.580,24.36,4.06,30002,84,4.9,0.0,0,-12,16,-1024,9,-166,204,1024,1,-4,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.3
2019-06-30,08:31:46.650,24.36,4.06,10002,84,4.9,0.0,0,-13,16,-1024,9,-166,204,1024,1,-4,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.3
2019-06-30,08:31:46.750,24.36,4.06,10002,84,4.9,0.0,0,-12,14,-1024,9,-166,204,1024,2,-4,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.3
2019-06-30,08:31:46.850,24.36,4.06,20001,84,4.9,0.0,0,-13,16,-1024,9,-166,204,1024,1,-4,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.3
2019-06-30,08:31:46.950,24.36,4.06,30005,86,4.9,0.0,0,-12,16,-1024,9,-166,204,1024,1,-4,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.3
2019-06-30,08:31:47.050,24.36,4.06,30005,86,4.9,0.0,0,-13,16,-1024,9,-166,204,1024,1,-4,-1,-1,0,-1,-1,-1,-1,-1,0x0000000000000220,8.3
2019-06-30,08:31:47.150,24.36,4.06,10005,86,4.9,0.0,0,-13,16,-1024,9,-166,204,1024,1,-4,-1,-1,0,-1,-1,-1,-1,-1,0x0000000000000220,8.3
2019-06-30,08:31:47.250,24.36,4.06,20005,86,4.9,0.0,0,-12,16,-1024,9,-166,204,1024,1,-4,-1,-1,0,-1,-1,-1,-1,-1,0x0000000000000220,8.3
2019-06-30,08:31:47.350,24.36,4.06,20005,88,4.9,0.0,0,-12,16,-1024,9,-166,204,1024,1,-4,-1,-1,0,-1,-1,-1,-1,-1,0x0000000000000220,8.3
2019-06-30,08:31:47.450,24.36,4.06,30005,88,4.9,0.0,0,-12,14,-1024,9,-166,204,1024,1,-4,-1,-1,0,-1,-1,-1,-1,-1,0x0000000000000220,8.3
