Date,Time,VFAS(V),Tmp1(@C),RSSI(dB),RxBt(V),A4(V),Rud,Ele,Thr,Ail,S1,6P,S2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2018-10-31,08:14:45.700,12.20,30005,94,5.0,4.06,-155,6,849,9,433,204,-13,-1,591,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.0
2018-10-31,08:14:45.800,12.20,20005,94,5.0,4.06,-153,6,849,9,433,204,-13,-1,591,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.0
2018-10-31,08:14:45.900,12.20,30005,94,5.0,4.06,-153,6,849,9,433,204,-13,-1,591,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.0
2018-10-31,08:14:46.000,12.20,20005,96,5.0,4.06,-153,6,849,9,433,204,-13,-1,591,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.0
2018-10-31,08:14:46.100,12.20,10005,96,5.0,4.06,-153,6,849,9,433,204,-13,-1,591,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.0
2018-10-31,08:14:46.200,12.20,20005,96,5.0,4.06,-155,6,848,7,433,204,-13,-1,591,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.0
2018-10-31,08:14:46.300,12.20,20005,96,5.0,4.06,-153,6,846,7,432,204,-13,-1,591,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.0
2018-10-31,08:14:46.400,12.20,30005,96,5.0,4.06,-149,8,846,7,433,204,-13,-1,591,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.0
2018-10-31,08:14:46.500,12.20,30005,96,5.0,4.06,-146,6,846,7,433,204,-13,-1,591,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.0
2018-10-31,08:14:46.600,12.20,20005,96,5.0,4.06,-141,6,846,7,433,204,-13,0,591,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.0
2018-10-31,08:14:46.700,12.20,10005,96,5.0,4.06,-133,6,846,7,433,204,-13,-1,591,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.0
2018-10-31,08:14:46.800,12.20,20005,95,5.0,4.06,-117,6,846,7,433,204,-13,0,591,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.0
2018-10-31,08:14:46.900,12.20,10005,95,5.0,4.06,-95,6,845,7,433,204,-13,0,591,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.0
2018-10-31,08:14:47.000,12.20,30005,95,5.0,4.06,-95,6,845,7,432,204,-13,0,591,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.0
2018-10-31,08:14:47.100,12.10,10005,95,5.0,4.03,-93,6,845,9,433,204,-13,0,591,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.0
2018-10-31,08:14:47.200,12.10,10005,95,5.0,4.03,-90,6,845,7,432,204,-13,-1,591,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.0
2018-10-31,08:14:47.300,12.10,10005,91,5.0,4.03,-86,6,845,7,433,204,-13,-1,591,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.0
2018-10-31,08:14:47.400,12.10,10005,91,5.0,4.03,-83,6,846,7,433,204,-13,-1,591,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.0
2018-10-31,08:14:47.500,12.10,10005,91,5.0,4.03,-78,6,846,7,433,204,-13,-1,591,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.0
2018-10-31,08:14:47.600,12.10,20005,91,5.0,4.03,-78,6,846,7,432,204,-13,-1,591,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.0
2018-10-31,08:14:47.700,12.10,30005,95,5.0,4.03,-78,6,846,7,433,204,-13,0,591,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.0
2018-10-31,08:14:47.800,12.10,20005,95,5.0,4.03,-76,6,846,7,433,204,-13,-1,591,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.0
2018-10-31,08:14:47.900,12.10,10005,95,5.0,4.03,-76,6,846,7,433,204,-13,0,591,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.0
2018-10-31,08:14:48.000,12.10,20005,95,5.0,4.03,-78,6,846,7,433,204,-13,0,591,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.0
2018-10-31,08:14:48.100,12.10,20005,95,5.0,4.03,-78,6,845,7,433,204,-13,0,591,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.0
2018-10-31,08:14:48.200,12.10,10005,95,5.0,4.03,-58,6,657,7,433,204,-13,0,591,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.0
2018-10-31,08:14:48.300,12.10,30005,95,5.0,4.03,-13,6,54,7,432,204,-13,-1,591,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.0
2018-10-31,08:14:48.400,12.10,20005,95,5.0,4.03,-10,6,-1008,7,432,204,-13,-1,591,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.0
2018-10-31,08:14:48.500,12.10,30005,95,5.0,4.03,-61,8,-1024,7,432,204,-13,-1,591,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.0
2018-10-31,08:14:48.600,12.10,20005,97,5.0,4.03,-9,6,-1024,7,433,204,-13,-1,591,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.0
2018-10-31,08:14:48.700,12.10,10005,97,5.0,4.03,-9,8,-1024,7,432,204,-13,0,591,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.0
2018-10-31,08:14:48.800,12.10,30005,97,5.0,4.03,-7,6,-1024,7,433,204,-13,-1,591,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.0
2018-10-31,08:14:48.900,12.10,10005,97,5.0,4.03,-7,6,-1024,7,432,204,-13,0,591,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.0
2018-10-31,08:14:49.000,12.10,30005,94,5.0,4.03,-9,6,-1024,7,433,204,-13,-1,591,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.0
2018-10-31,08:14:49.100,12.10,20005,94,5.0,4.03,-7,6,-1024,7,433,204,-13,0,591,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.0
2018-10-31,08:14:49.200,12.10,20005,94,5.0,4.03,-9,6,-1024,9,433,204,-13,0,591,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.0
2018-10-31,08:14:49.300,12.10,10005,94,5.0,4.03,-7,6,-1024,9,433,204,-13,-1,591,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.0
2018-10-31,08:14:49.400,12.10,20005,94,5.0,4.03,-9,6,-1024,7,433,204,-13,0,591,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.0
2018-10-31,08:14:49.500,12.10,10005,95,5.0,4.03,-9,6,-1024,7,433,204,-13,0,591,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.0
2018-10-31,08:14:49.600,12.10,30005,95,5.0,4.03,-9,6,-1024,9,433,204,-13,-1,591,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.0
2018-10-31,08:14:49.700,12.10,20005,95,5.0,4.03,-9,6,-949,7,433,204,-13,-1,591,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.0
2018-10-31,08:14:49.800,12.10,30005,95,5.0,4.03,-32,6,356,7,432,204,-13,-1,591,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.0
2018-10-31,08:14:49.900,12.10,20005,97,5.0,4.03,-73,6,1018,7,433,204,-13,-1,591,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.0
2018-10-31,08:14:50.000,12.10,10005,97,5.0,4.03,-76,6,1024,7,433,204,-13,-1,591,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.0
2018-10-31,08:14:50.100,12.10,30005,97,5.0,4.03,-78,6,1024,7,433,204,-13,0,591,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.0
2018-10-31,08:14:50.200,12.10,30005,97,5.0,4.03,-80,6,1024,7,433,204,-13,-1,591,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.0
2018-10-31,08:14:50.300,12.10,10005,97,5.0,4.03,-76,6,1024,7,433,204,-13,0,591,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.0
2018-10-31,08:14:50.400,12.10,30005,97,5.0,4.03,-75,6,1024,7,433,204,-13,0,591,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.0
2018-10-31,08:14:50.500,12.10,20005,97,5.0,4.03,-73,6,1024,7,433,204,-13,-1,591,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.0
2018-10-31,08:14:50.600,12.10,10005,97,5.0,4.03,-72,6,1024,7,433,204,-13,0,591,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.0
2018-10-31,08:14:50.700,12.10,20005,97,5.0,4.03,-70,6,1024,7,433,204,-13,0,591,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.0
2018-10-31,08:14:50.800,12.10,10005,95,5.0,4.03,-70,6,1024,7,433,204,-13,0,591,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.0
2018-10-31,08:14:50.900,12.10,30005,95,5.0,4.03,-69,6,1024,7,433,204,-13,-1,591,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.0
2018-10-31,08:14:51.000,12.10,20005,95,5.0,4.03,-67,8,1024,7,433,204,-13,-1,591,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.0
2018-10-31,08:14:51.100,12.10,10005,95,5.0,4.03,-64,8,1024,7,433,204,-13,-1,591,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.0
2018-10-31,08:14:51.200,12.10,20005,96,5.0,4.03,-63,8,1024,7,433,204,-12,-1,591,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.0
2018-10-31,08:14:51.300,12.10,10005,96,5.0,4.03,-63,6,1024,7,433,204,-13,-1,591,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.0
2018-10-31,08:14:51.400,12.10,30005,96,5.0,4.03,-63,6,1024,7,433,204,-13,-1,591,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.0
2018-10-31,08:14:51.500,12.10,20005,96,5.0,4.03,-63,6,1024,7,433,204,-13,0,591,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.0
2018-10-31,08:14:51.600,12.10,30005,96,5.0,4.03,-63,6,1024,7,433,204,-13,0,591,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.0
2018-10-31,08:14:51.700,12.10,30005,96,5.0,4.03,-61,6,1024,7,433,204,-13,0,591,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.0
2018-10-31,08:14:51.800,12.10,20005,96,5.0,4.03,-61,6,1024,7,433,204,-13,0,591,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.0
2018-10-31,08:14:51.900,12.10,10005,96,5.0,4.03,-63,6,1021,7,432,204,-13,-1,591,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.0
2018-10-31,08:14:52.000,12.10,30005,96,5.0,4.03,-64,8,999,7,432,204,-13,-1,591,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.0
2018-10-31,08:14:52.100,12.10,10005,95,5.0,4.03,-64,8,994,7,432,204,-13,0,591,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.0
2018-10-31,08:14:52.200,12.10,30005,95,5.0,4.03,-64,6,957,7,433,204,-13,0,591,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.0
2018-10-31,08:14:52.300,12.00,20005,95,5.0,4.00,-12,8,678,7,433,204,-13,-1,591,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.0
2018-10-31,08:14:52.400,12.00,10005,95,5.0,4.00,-10,6,-11,7,432,204,-13,0,591,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.0
2018-10-31,08:14:52.500,12.00,20005,96,5.0,4.00,-9,6,-919,7,433,204,-13,-1,591,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.0
2018-10-31,08:14:52.600,12.00,20005,96,5.0,4.00,-9,6,-1024,7,433,204,-13,0,591,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.0
2018-10-31,08:14:52.700,12.00,10005,96,5.0,4.00,-7,6,-1024,7,433,204,-13,0,591,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.0
2018-10-31,08:14:52.800,12.00,30005,96,5.0,4.00,-7,6,-1024,7,433,204,-13,-1,591,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.0
2018-10-31,08:14:52.900,12.00,20005,96,5.0,4.00,-7,6,-1024,9,433,204,-13,0,591,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.0
2018-10-31,08:14:53.000,12.00,30005,102,5.0,4.00,-7,6,-1024,9,433,204,-13,0,591,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.0
2018-10-31,08:14:53.100,12.00,20005,102,5.0,4.00,-9,6,-1024,7,433,204,-13,-1,591,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.0
2018-10-31,08:14:53.200,12.00,10005,102,5.0,4.00,-9,6,-1024,7,433,204,-13,-1,591,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.0
2018-10-31,08:14:53.300,12.00,30005,102,5.0,4.00,-9,6,-1024,7,433,204,-13,-1,591,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.0
2018-10-31,08:14:53.400,12.00,10005,101,5.0,4.00,-7,6,-1024,7,432,204,-13,-1,591,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.0
2018-10-31,08:14:53.500,12.00,30005,101,5.0,4.00,-9,6,-1024,7,433,204,-13,0,591,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.0
2018-10-31,08:14:53.600,12.00,20005,101,5.0,4.00,-9,6,-1024,7,433,204,-13,-1,591,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.0
2018-10-31,08:14:53.700,12.00,10005,101,5.0,4.00,-9,6,-1024,9,433,204,-13,-1,591,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.0
2018-10-31,08:14:53.800,12.00,30005,98,5.0,4.00,-9,6,-9,7,433,204,-13,0,591,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.0
2018-10-31,08:14:53.900,12.00,20005,98,5.0,4.00,-160,6,1024,9,433,204,-13,0,591,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.0
2018-10-31,08:14:54.000,12.10,10005,98,5.0,4.03,-72,8,1024,7,433,204,-13,-1,591,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.0
2018-10-31,08:14:54.100,12.10,30005,98,5.0,4.03,-50,8,1024,7,432,204,-13,0,591,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.0
2018-10-31,08:14:54.200,12.10,20005,98,5.0,4.03,-35,6,1024,7,433,204,-13,0,591,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.0
