Date,Time,Fuel(%),Hdg(@),A2(V),AccX(g),AccY(g),AccZ(g),Tmp1(@C),RSSI(dB),RxBt(V),A4(V),VFAS(V),Curr(A),Rud,Ele,Thr,Ail,S1,6P,S2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2017-12-10,00:04:51.400,0,0.00,0.0,0.00,0.00,0.00,0,0,0.0,0.00,0.00,0.0,-3,3,-1024,3,1024,204,173,-1024,-505,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.8
2017-12-10,00:04:51.490,0,0.00,0.0,0.00,0.00,0.00,0,0,0.0,0.00,0.00,0.0,-3,3,-1024,3,1024,204,173,-1024,-505,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.8
2017-12-10,00:04:51.590,0,0.00,0.0,0.00,0.00,0.00,0,0,0.0,0.00,0.00,0.0,-4,3,-1024,3,1024,204,173,-1024,-505,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.8
2017-12-10,00:04:51.690,0,0.00,0.0,0.00,0.00,0.00,0,0,0.0,0.00,0.00,0.0,-4,3,-1024,3,1024,204,173,-1024,-505,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.8
2017-12-10,00:04:51.790,0,0.00,0.0,0.00,0.00,0.00,0,0,0.0,0.00,0.00,0.0,-3,3,-1024,3,1024,204,173,-1024,-505,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.8
2017-12-10,00:04:51.890,0,0.00,0.0,0.00,0.00,0.00,0,0,0.0,0.00,0.00,0.0,-4,3,-1024,3,1024,204,173,-1024,-505,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.8
2017-12-10,00:04:51.990,0,0.00,0.0,0.00,0.00,0.00,0,0,0.0,0.00,0.00,0.0,-4,3,-1024,3,1024,204,173,-1024,-505,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.8
2017-12-10,00:04:52.090,0,0.00,0.0,0.00,0.00,0.00,0,0,0.0,0.00,0.00,0.0,-4,3,-1024,4,1024,204,173,-1024,-505,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.8
2017-12-10,00:04:52.190,0,0.00,0.0,0.00,0.00,0.00,0,0,0.0,0.00,0.00,0.0,-4,3,-1024,4,1024,204,173,-1024,-505,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.8
2017-12-10,00:04:52.290,0,0.00,0.0,0.00,0.00,0.00,0,0,0.0,0.00,0.00,0.0,-3,3,-1024,4,1024,204,173,-1024,-505,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.8
2017-12-10,00:04:52.390,0,0.00,0.0,0.00,0.00,0.00,0,0,0.0,0.00,0.00,0.0,-3,0,-1024,4,1024,204,173,-1024,-505,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.8
2017-12-10,00:04:52.490,0,0.00,0.0,0.00,0.00,0.00,0,0,0.0,0.00,0.00,0.0,-3,1,-1024,4,1024,204,173,-1024,-505,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.8
2017-12-10,00:04:52.590,0,0.00,0.0,0.00,0.00,0.00,0,0,0.0,0.00,0.00,0.0,-3,1,-1024,4,1024,204,173,-1024,-505,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.8
2017-12-10,00:04:52.690,0,0.00,0.0,0.00,0.00,0.00,0,0,0.0,0.00,0.00,0.0,740,1,-1024,3,1024,204,173,-1024,-505,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.8
2017-12-10,00:04:52.790,0,0.00,0.0,0.00,0.00,0.00,0,0,0.0,0.00,0.00,0.0,1024,3,-1024,3,1024,204,173,-1024,-505,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.8
