Date,Time,Fuel(%),Hdg(@),A2(V),AccX(g),AccY(g),AccZ(g),Tmp1(@C),RSSI(dB),RxBt(V),A4(V),VFAS(V),Curr(A),Rud,Ele,Thr,Ail,S1,6P,S2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2018-06-04,00:05:23.320,19,349.30,6.7,0.00,0.00,0.99,30005,80,4.9,3.87,15.50,0.3,-6,16,-1024,7,-675,204,62,5,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,8.2
2018-06-04,00:05:23.410,19,349.30,6.7,0.00,0.00,0.99,30005,80,4.9,3.87,15.50,0.3,-6,16,-1024,7,-675,204,62,5,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,8.2
2018-06-04,00:05:23.510,19,349.30,6.7,0.00,0.00,0.99,10005,80,4.9,3.87,15.50,0.3,-6,16,-1024,7,-675,204,62,5,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,8.2
2018-06-04,00:05:23.630,19,349.30,6.7,0.00,0.00,0.99,10005,80,4.9,3.87,15.50,0.6,-6,16,-1024,6,-675,204,62,5,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,8.2
2018-06-04,00:05:23.730,19,349.20,6.7,0.00,0.00,0.99,10005,79,4.9,3.87,15.50,0.6,-6,14,-1024,7,-675,204,62,5,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,8.2
2018-06-04,00:05:23.830,19,349.20,6.7,0.00,0.00,0.99,20005,79,4.9,3.87,15.50,0.6,-6,16,-1024,7,-675,204,61,5,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,8.2
2018-06-04,00:05:23.930,19,349.20,6.7,0.00,0.00,0.99,20005,79,4.9,3.87,15.50,0.6,-4,16,-1024,7,-675,204,61,5,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,8.2
2018-06-04,00:05:24.030,19,349.20,6.7,0.00,0.00,0.99,30005,79,4.9,3.87,15.50,0.6,-4,16,-1024,7,-675,204,61,5,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,8.2
2018-06-04,00:05:24.130,19,349.20,6.7,0.00,0.00,0.99,30005,79,4.9,3.87,15.50,0.5,-6,14,-1024,7,-675,204,61,5,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,8.2
2018-06-04,00:05:24.230,19,349.20,6.7,0.00,0.00,0.98,10005,87,4.9,3.87,15.50,0.5,-4,14,-1024,7,-675,204,62,5,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,8.2
2018-06-04,00:05:24.330,19,349.10,6.7,0.00,0.00,0.98,10005,87,4.9,3.87,15.50,0.6,-6,14,-1024,7,-675,204,61,5,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,8.2
