Date,Time,Rud,Ele,Thr,Ail,S1,6P,S2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2019-08-30,17:18:08.290,-12,12,-1024,7,-282,204,887,-1024,-4,-1,-1,1,-1,0,-1,-1,-1,0x0000000000000020,7.7
2019-08-30,17:18:08.310,-12,12,-1024,7,-282,204,887,-1024,-4,-1,-1,1,-1,0,-1,-1,-1,0x0000000000000020,7.7
2019-08-30,17:18:08.410,-12,12,-1024,7,-282,204,887,-1024,-4,-1,-1,1,-1,0,-1,-1,-1,0x0000000000000020,7.7
2019-08-30,17:18:08.510,-12,12,-1024,7,-282,204,887,-1024,-4,-1,-1,1,-1,0,-1,-1,-1,0x0000000000000020,7.7
2019-08-30,17:18:08.610,-12,12,-1024,7,-282,204,887,-1024,-3,-1,-1,1,-1,0,-1,-1,-1,0x0000000000000020,7.7
2019-08-30,17:18:08.710,-12,12,-1024,7,-282,204,887,-1024,-3,-1,-1,1,-1,0,-1,-1,-1,0x0000000000000020,7.7
2019-08-30,17:18:08.810,-10,12,-1024,7,-282,204,887,-1024,-3,-1,-1,1,-1,0,-1,-1,-1,0x0000000000000020,7.7
2019-08-30,17:18:08.910,-10,12,-1024,7,-282,204,887,-1024,-3,-1,-1,1,-1,0,-1,-1,-1,0x0000000000000020,7.7
2019-08-30,17:18:09.020,-12,12,-1024,7,-282,204,887,-1024,-4,-1,-1,1,-1,0,-1,-1,-1,0x0000000000000020,7.7
2019-08-30,17:18:09.140,-12,595,-1024,197,-282,204,887,-1024,-4,-1,-1,1,-1,0,-1,-1,-1,0x0000000000000020,7.7
2019-08-30,17:18:09.240,-12,672,-1024,13,-282,204,887,-1024,-4,-1,-1,1,-1,0,-1,-1,-1,0x0000000000000020,7.7
2019-08-30,17:18:09.360,-12,182,-1024,9,-282,204,887,-1024,-4,-1,-1,1,-1,0,-1,-1,-1,0x0000000000000020,7.7
2019-08-30,17:18:09.460,-12,12,-1024,9,-282,204,887,-1024,-4,-1,-1,1,-1,0,-1,-1,-1,0x0000000000000020,7.7
2019-08-30,17:18:09.560,-12,12,-1024,9,-282,204,887,-1024,-4,-1,-1,1,-1,0,-1,-1,-1,0x0000000000000020,7.7
2019-08-30,17:18:09.670,-12,12,-1024,9,-282,204,887,-1024,-4,-1,-1,1,-1,0,-1,-1,-1,0x0000000000000020,7.7
2019-08-30,17:18:09.770,-12,12,-1024,9,-282,204,887,-1022,-4,-1,-1,1,-1,0,-1,-1,-1,0x0000000000000020,7.7
2019-08-30,17:18:09.870,-12,12,-1024,7,-282,204,887,-1022,-4,-1,-1,1,-1,0,-1,-1,-1,0x0000000000000020,7.7
2019-08-30,17:18:09.990,-12,-112,-1024,7,-282,204,887,-1024,-3,-1,-1,1,-1,0,-1,-1,-1,0x0000000000000020,7.7
