Date,Time,VFAS(V),A4(V),Tmp1(@C),RSSI(dB),RxBt(V),Curr(A),Fuel(%),Rud,Ele,Thr,Ail,S1,6P,S2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2019-06-16,08:57:09.980,16.32,4.08,30002,96,4.8,0.0,8,-10,14,-1024,9,1024,204,1024,-4,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.7
2019-06-16,08:57:10.010,16.32,4.08,30002,96,4.8,0.0,8,-10,14,-1024,9,1024,204,1024,-4,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.7
2019-06-16,08:57:10.110,16.32,4.08,10001,96,4.8,0.0,12,-10,14,-1024,9,1024,204,1024,-4,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.7
2019-06-16,08:57:10.210,16.32,4.08,10001,96,4.8,0.0,12,-10,14,-1024,9,1024,204,1024,-4,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.7
2019-06-16,08:57:10.310,16.32,4.08,20001,96,4.8,0.0,12,-10,14,-1024,9,1024,204,1024,-4,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.7
2019-06-16,08:57:10.410,16.32,4.08,20001,96,4.8,0.0,12,-10,14,-1024,9,1024,204,1024,-4,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.7
2019-06-16,08:57:10.510,16.32,4.08,30005,96,4.8,0.7,12,-10,14,-1024,9,1024,204,1024,-4,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.7
2019-06-16,08:57:10.610,16.33,4.08,10005,96,4.8,0.7,12,-10,14,-1024,9,1024,204,1024,-3,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.7
2019-06-16,08:57:10.710,16.33,4.08,10005,96,4.8,0.7,12,-10,14,-1024,9,1024,204,1024,-4,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.7
2019-06-16,08:57:10.810,16.32,4.08,20005,98,4.8,0.7,12,-10,14,-1024,9,1024,204,1024,-4,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.7
2019-06-16,08:57:10.910,16.32,4.08,20005,98,4.8,0.7,12,-12,14,-1024,9,1024,204,1024,-4,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.7
2019-06-16,08:57:11.010,16.32,4.08,30005,98,4.8,0.7,12,-10,14,-1024,9,1024,204,1024,-4,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.7
2019-06-16,08:57:11.110,16.31,4.07,30005,98,4.8,0.7,12,-10,14,-1024,9,1024,204,1024,-4,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.7
2019-06-16,08:57:11.210,16.31,4.07,30005,96,4.8,0.6,12,-10,14,-1024,9,1024,204,1024,-4,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.7
2019-06-16,08:57:11.310,16.31,4.07,10005,96,4.8,0.6,12,-12,16,-1024,9,1024,204,1024,-4,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.7
2019-06-16,08:57:11.410,16.30,4.07,10005,96,4.8,0.8,12,-10,14,-1024,9,1024,204,1024,-4,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.7
2019-06-16,08:57:11.510,16.30,4.07,20005,96,4.8,0.8,12,-10,14,-1024,9,1024,204,1024,-4,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.7
2019-06-16,08:57:11.610,16.30,4.07,20005,99,4.8,0.8,12,-10,14,-1024,9,1024,204,1024,-4,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.7
2019-06-16,08:57:11.710,16.30,4.07,20005,99,4.8,0.9,12,-10,14,-1024,9,1024,204,1024,-4,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.7
