Date,Time,Hdg(@),AccX(g),AccY(g),AccZ(g),Tmp1(@C),A4(V),Curr(A),Fuel(%),RSSI(dB),RxBt(V),VFAS(V),Rud,Ele,Thr,Ail,S1,6P,S2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2018-07-14,20:36:46.490,0.00,0.00,0.00,0.00,20002,4.13,0.0,0,93,5.1,12.40,-7,11,-1024,6,1024,204,-24,-1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000220,7.8
2018-07-14,20:36:46.580,0.00,0.00,0.00,0.00,20002,4.13,0.0,0,93,5.1,12.40,-7,11,-1024,6,1024,204,-24,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000220,7.8
2018-07-14,20:36:46.680,0.00,0.00,0.00,0.00,10002,4.13,0.0,0,93,5.1,12.40,-7,11,-1024,6,1024,204,-24,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000220,7.8
