Date,Time,Rud,Ele,Thr,Ail,S1,6P,S2,EX1,EX2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2019-10-14,20:56:57.780,-7,11,-1024,4,-970,204,-1024,0,0,960,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,7.4
2019-10-14,20:56:57.800,-9,11,-1024,4,-970,204,-1024,0,0,960,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,7.4
2019-10-14,20:56:57.900,-9,11,-1024,4,-971,204,-1024,0,0,961,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,7.4
2019-10-14,20:56:58.000,-9,11,-1024,4,-970,204,-1024,0,0,961,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,7.4
2019-10-14,20:56:58.100,-9,11,-1024,4,-970,204,-1024,0,0,961,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,7.4
2019-10-14,20:56:58.200,-9,11,-1024,4,-970,204,-1024,0,0,961,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,7.4
2019-10-14,20:56:58.300,-9,11,-1024,4,-970,204,-1024,0,0,961,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,7.4
2019-10-14,20:56:58.400,-9,11,-1024,4,-970,204,-1024,0,0,961,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,7.4
2019-10-14,20:56:58.500,-9,11,-1024,4,-970,204,-1024,0,0,961,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,7.4
2019-10-14,20:56:58.600,-9,11,-1024,4,-970,204,-1024,0,0,961,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,7.4
2019-10-14,20:56:58.700,-9,11,-1024,4,-970,204,-1024,0,0,960,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,7.4
2019-10-14,20:56:58.800,-7,11,-1024,4,-970,204,-1024,0,0,960,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,7.4
2019-10-14,20:56:58.900,-9,11,-1024,4,-970,204,-1024,0,0,961,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,7.4
2019-10-14,20:56:59.000,-9,11,-1024,4,-970,204,-1024,0,0,961,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,7.4
2019-10-14,20:56:59.100,-9,11,-1024,4,-970,204,-1024,0,0,961,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,7.4
2019-10-14,20:56:59.200,-9,11,-1024,4,-970,204,-1024,0,0,961,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,7.4
2019-10-14,20:56:59.300,-9,11,-1024,4,-970,204,-1024,0,0,961,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,7.4
2019-10-14,20:56:59.400,-9,11,-1024,4,-970,204,-1024,0,0,961,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,7.4
2019-10-14,20:56:59.500,-9,11,-1024,4,-970,204,-1024,0,0,961,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,7.4
2019-10-14,20:56:59.600,-9,11,-1024,4,-970,204,-1024,0,0,961,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,7.4
2019-10-14,20:56:59.700,-9,11,-1024,290,-970,204,-1024,0,0,961,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,7.4
2019-10-14,20:56:59.800,-9,-58,-1024,68,-970,204,-1024,0,0,961,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,7.4
2019-10-14,20:56:59.900,-9,-84,-1024,41,-970,204,-1024,0,0,961,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,7.4
2019-10-14,20:57:00.000,-9,-18,-1024,7,-970,204,-1024,0,0,960,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,7.4
2019-10-14,20:57:00.100,-9,-40,-1024,45,-970,204,-1024,0,0,960,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,7.4
2019-10-14,20:57:00.200,-9,-13,-906,65,-970,204,-1024,0,0,961,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.4
2019-10-14,20:57:00.300,-10,1,-349,68,-970,204,-1024,0,0,960,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.4
2019-10-14,20:57:00.400,-9,6,32,47,-970,204,-1024,0,0,960,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.4
2019-10-14,20:57:00.500,-9,8,29,24,-970,204,-1024,0,0,960,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.4
2019-10-14,20:57:00.600,-9,11,29,6,-970,204,-1024,0,0,960,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.4
2019-10-14,20:57:00.700,-33,72,25,4,-970,204,-1024,0,0,960,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.4
2019-10-14,20:57:00.800,-16,133,1,3,-970,204,-1024,0,0,961,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.4
2019-10-14,20:57:00.900,-13,116,0,-17,-970,204,-1024,0,0,960,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.4
2019-10-14,20:57:01.000,-13,49,-76,-135,-970,204,-1024,0,0,961,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.4
2019-10-14,20:57:01.100,-30,20,-74,-200,-970,204,-1024,0,0,961,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.4
2019-10-14,20:57:01.200,-32,16,-74,-150,-970,204,-1024,0,0,960,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.4
2019-10-14,20:57:01.300,-66,64,-117,-74,-970,204,-1024,0,0,960,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.4
2019-10-14,20:57:01.400,-43,83,-115,4,-970,204,-1024,0,0,960,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.4
2019-10-14,20:57:01.500,-44,40,-114,94,-970,204,-1024,0,0,961,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.4
2019-10-14,20:57:01.600,-64,14,-115,267,-970,204,-1024,0,0,961,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.4
2019-10-14,20:57:01.700,-66,-23,-115,232,-970,204,-1024,0,0,961,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.4
2019-10-14,20:57:01.800,-46,-120,-114,51,-970,204,-1024,0,0,961,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.4
2019-10-14,20:57:01.900,-10,-107,-109,6,-970,204,-1024,0,0,961,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.4
2019-10-14,20:57:02.000,-10,-21,-47,-147,-970,204,-1024,0,0,961,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.4
2019-10-14,20:57:02.100,-12,-3,-47,-62,-970,204,-1024,0,0,961,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.4
2019-10-14,20:57:02.200,-16,4,-47,-69,-970,204,-1024,0,0,960,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.4
2019-10-14,20:57:02.300,-15,8,-47,-9,-970,204,-1024,0,0,960,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.4
2019-10-14,20:57:02.400,-52,-10,1,25,-970,204,-1024,0,0,960,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.4
2019-10-14,20:57:02.500,-30,-57,2,194,-970,204,-1024,0,0,960,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.4
2019-10-14,20:57:02.600,-32,-16,1,85,-970,204,-1024,0,0,960,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.4
2019-10-14,20:57:02.700,-27,4,2,9,-970,204,-1024,0,0,960,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.4
2019-10-14,20:57:02.800,-21,6,5,6,-970,204,-1024,0,0,961,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.4
2019-10-14,20:57:02.900,-21,8,54,-59,-970,204,-1024,0,0,961,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.4
2019-10-14,20:57:03.000,-18,9,73,-40,-970,204,-1024,0,0,961,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.4
2019-10-14,20:57:03.100,-16,9,93,-40,-970,204,-1024,0,0,960,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.4
2019-10-14,20:57:03.200,-15,9,91,-38,-970,204,-1024,0,0,960,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.4
2019-10-14,20:57:03.300,-13,11,-6,4,-970,204,-1024,0,0,961,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.4
2019-10-14,20:57:03.400,-13,85,-9,114,-970,204,-1024,0,0,960,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.4
2019-10-14,20:57:03.500,-15,24,-9,136,-970,204,-1024,0,0,960,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.4
2019-10-14,20:57:03.600,-10,75,-11,137,-970,204,-1024,0,0,960,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.4
2019-10-14,20:57:03.700,-9,125,-11,13,-970,204,-1024,0,0,961,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.4
2019-10-14,20:57:03.800,-9,196,-7,9,-970,204,-1024,0,0,961,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.4
2019-10-14,20:57:03.900,-29,90,28,-139,-970,204,-1024,0,0,961,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.4
2019-10-14,20:57:04.000,-89,17,25,-111,-970,204,-1024,0,0,960,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.4
2019-10-14,20:57:04.100,-109,14,-52,3,-970,204,-1024,0,0,961,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.4
2019-10-14,20:57:04.200,-92,32,-73,3,-970,204,-1024,0,0,960,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.4
2019-10-14,20:57:04.300,-35,-16,-73,166,-970,204,-1024,0,0,961,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.4
2019-10-14,20:57:04.400,-13,-121,-71,9,-970,204,-1024,0,0,961,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.4
2019-10-14,20:57:04.500,-10,-165,-69,-128,-970,204,-1024,0,0,961,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.4
2019-10-14,20:57:04.600,-10,-106,4,-192,-970,204,-1024,0,0,960,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.4
2019-10-14,20:57:04.700,-10,9,2,4,-970,204,-1024,0,0,961,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.4
2019-10-14,20:57:04.800,-10,8,1,-17,-970,204,-1024,0,0,960,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.4
2019-10-14,20:57:04.900,-9,6,1,-6,-970,204,-1024,0,0,960,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.4
2019-10-14,20:57:05.000,-9,8,0,15,-970,204,-1024,0,0,960,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.4
2019-10-14,20:57:05.100,-9,9,-1,12,-970,204,-1024,0,0,961,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.4
2019-10-14,20:57:05.200,-9,29,-1,7,-970,204,-1024,0,0,961,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.4
2019-10-14,20:57:05.300,-9,11,-1,6,-970,204,-1024,0,0,961,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.4
2019-10-14,20:57:05.400,-9,11,-1,3,-970,204,-1024,0,0,961,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.4
2019-10-14,20:57:05.500,-9,11,-1,-62,-970,204,-1024,0,0,960,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.4
2019-10-14,20:57:05.600,-9,12,-1,-52,-970,204,-1024,0,0,961,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.4
2019-10-14,20:57:05.700,-9,12,-1,0,-970,204,-1024,0,0,961,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.4
2019-10-14,20:57:05.800,-7,12,-1,1,-970,204,-1024,0,0,960,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.4
2019-10-14,20:57:05.900,-7,11,-1,3,-970,204,-1024,0,0,960,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.4
2019-10-14,20:57:06.000,-7,11,-1,4,-970,204,-1024,0,0,960,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.4
2019-10-14,20:57:06.100,-7,11,-1,4,-970,204,-1024,0,0,960,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.4
2019-10-14,20:57:06.200,-7,11,-1,4,-970,204,-1024,0,0,961,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.4
2019-10-14,20:57:06.300,-9,11,0,4,-970,204,-1024,0,0,961,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.4
2019-10-14,20:57:06.400,-9,11,0,79,-970,204,-1024,0,0,961,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.4
2019-10-14,20:57:06.500,-38,9,-123,275,-970,204,-1024,0,0,961,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.4
2019-10-14,20:57:06.600,-18,9,-227,35,-970,204,-1024,0,0,961,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.4
2019-10-14,20:57:06.700,-13,11,-223,4,-970,204,-1024,0,0,961,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.4
2019-10-14,20:57:06.800,-12,11,-153,4,-970,204,-1024,0,0,960,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.4
2019-10-14,20:57:06.900,-10,-171,5,-59,-970,204,-1024,0,0,961,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.4
2019-10-14,20:57:07.000,-9,-132,57,-316,-970,204,-1024,0,0,960,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.4
2019-10-14,20:57:07.100,-9,4,57,4,-970,204,-1024,0,0,960,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.4
2019-10-14,20:57:07.200,-9,-15,57,24,-970,204,-1024,0,0,960,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.4
2019-10-14,20:57:07.300,-9,-13,58,116,-970,204,-1024,0,0,960,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.4
2019-10-14,20:57:07.400,-9,8,88,71,-970,204,-1024,0,0,961,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.4
2019-10-14,20:57:07.500,-7,149,85,91,-970,204,-1024,0,0,960,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.4
2019-10-14,20:57:07.600,-7,222,84,4,-970,204,-1024,0,0,960,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.4
2019-10-14,20:57:07.700,-7,27,83,4,-970,204,-1024,0,0,961,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.4
2019-10-14,20:57:07.800,-7,19,84,3,-970,204,-1024,0,0,960,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.4
