Date,Time,Rud,Ele,Thr,Ail,S1,6P,S2,EX1,EX2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2019-10-16,03:35:56.940,-10,11,-1024,6,-1024,-1024,-1024,0,0,463,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,8.2
2019-10-16,03:35:56.970,-10,11,-1024,6,-1024,-1024,-1024,0,0,463,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,8.2
2019-10-16,03:35:57.070,-10,11,-1024,6,-1024,-1024,-1024,0,0,463,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,8.2
2019-10-16,03:35:57.170,-12,11,-1024,6,-1024,-1024,-1024,0,0,463,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,8.2
2019-10-16,03:35:57.270,-12,11,-1024,6,-1024,-1024,-1024,0,0,465,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,8.2
2019-10-16,03:35:57.370,-12,11,-1024,6,-1024,-1024,-1024,0,0,465,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,8.2
2019-10-16,03:35:57.470,-10,11,-1024,6,-1024,-1024,-1024,0,0,463,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,8.2
2019-10-16,03:35:57.570,-10,11,-1024,6,-1024,-1024,-1024,0,0,463,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,8.2
2019-10-16,03:35:57.670,-10,11,-1024,7,-1024,-1024,-1024,0,0,463,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,8.2
2019-10-16,03:35:57.770,-10,9,-1024,6,-1024,-1024,-1024,0,0,463,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,8.2
2019-10-16,03:35:57.870,-10,9,-1024,6,-1024,-1024,-1024,0,0,463,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,8.2
2019-10-16,03:35:57.970,-10,9,-1024,6,-1024,-1024,-1024,0,0,463,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,8.2
2019-10-16,03:35:58.070,-10,9,-1024,6,-1024,-1024,-1024,0,0,463,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,8.2
2019-10-16,03:35:58.170,-135,9,-989,6,-1024,-1024,-1024,0,0,463,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,8.2
2019-10-16,03:35:58.270,-255,9,-723,6,-1024,-1024,-1024,0,0,463,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,8.2
2019-10-16,03:35:58.370,17,9,-725,6,-1024,-1024,-1024,0,0,463,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,8.2
2019-10-16,03:35:58.470,-12,9,-723,6,-1024,-1024,-1024,0,0,465,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,8.2
2019-10-16,03:35:58.570,-21,9,-725,6,-1024,-1024,-1024,0,0,465,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,8.2
2019-10-16,03:35:58.670,-16,9,-725,6,-1024,-1024,-1024,0,0,465,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,8.2
2019-10-16,03:35:58.770,-13,9,-727,6,-1024,-1024,-1024,0,0,463,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,8.2
2019-10-16,03:35:58.870,-10,11,-727,4,-1024,-1024,-1024,0,0,463,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,8.2
2019-10-16,03:35:58.970,-12,11,-347,4,-1024,-1024,-1024,0,0,463,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,8.2
2019-10-16,03:35:59.070,-84,11,91,4,-1024,-1024,-1024,0,0,463,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,8.2
2019-10-16,03:35:59.170,-43,11,78,4,-1024,-1024,-1024,0,0,463,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,8.2
2019-10-16,03:35:59.270,-41,30,83,-34,-1024,-1024,-1024,0,0,463,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,8.2
2019-10-16,03:35:59.370,-69,122,-127,-1,-1024,-1024,-1024,0,0,463,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,8.2
2019-10-16,03:35:59.470,-107,77,-127,1,-1024,-1024,-1024,0,0,463,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,8.2
2019-10-16,03:35:59.570,-130,11,-107,3,-1024,-1024,-1024,0,0,465,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,8.2
2019-10-16,03:35:59.670,-86,-29,-146,4,-1024,-1024,-1024,0,0,465,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,8.2
2019-10-16,03:35:59.770,-50,-111,-149,100,-1024,-1024,-1024,0,0,465,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,8.2
2019-10-16,03:35:59.870,-18,-107,-209,99,-1024,-1024,-1024,0,0,463,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,8.2
2019-10-16,03:35:59.970,-15,-10,-185,7,-1024,-1024,-1024,0,0,463,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,8.2
2019-10-16,03:36:00.070,-53,-70,-119,-153,-1024,-1024,-1024,0,0,463,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,8.2
2019-10-16,03:36:00.170,-12,-84,-114,-116,-1024,-1024,-1024,0,0,463,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,8.2
2019-10-16,03:36:00.270,-10,6,-111,-37,-1024,-1024,-1024,0,0,463,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,8.2
2019-10-16,03:36:00.370,-10,9,-109,6,-1024,-1024,-1024,0,0,463,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,8.2
2019-10-16,03:36:00.470,-10,9,-106,6,-1024,-1024,-1024,0,0,463,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,8.2
2019-10-16,03:36:00.570,156,6,-106,6,-1024,-1024,-1024,0,0,465,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,8.2
2019-10-16,03:36:00.670,187,8,-104,7,-1024,-1024,-1024,0,0,463,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,8.2
2019-10-16,03:36:00.770,184,9,-104,25,-1024,-1024,-1024,0,0,463,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,8.2
2019-10-16,03:36:00.870,154,11,-26,21,-1024,-1024,-1024,0,0,465,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,8.2
2019-10-16,03:36:00.970,131,103,-28,6,-1024,-1024,-1024,0,0,463,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,8.2
2019-10-16,03:36:01.070,113,80,-31,6,-1024,-1024,-1024,0,0,463,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,8.2
2019-10-16,03:36:01.170,127,19,-107,7,-1024,-1024,-1024,0,0,463,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,8.2
2019-10-16,03:36:01.270,75,138,-109,4,-1024,-1024,-1024,0,0,463,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,8.2
2019-10-16,03:36:01.370,74,62,-109,6,-1024,-1024,-1024,0,0,463,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,8.2
2019-10-16,03:36:01.470,30,12,-107,9,-1024,-1024,-1024,0,0,463,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,8.2
2019-10-16,03:36:01.570,6,11,-106,56,-1024,-1024,-1024,0,0,463,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,8.2
2019-10-16,03:36:01.670,-10,37,-57,6,-1024,-1024,-1024,0,0,463,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,8.2
2019-10-16,03:36:01.770,-10,14,-42,7,-1024,-1024,-1024,0,0,463,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,8.2
2019-10-16,03:36:01.870,-10,-84,-46,105,-1024,-1024,-1024,0,0,463,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,8.2
2019-10-16,03:36:01.970,-10,8,-47,128,-1024,-1024,-1024,0,0,465,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,8.2
2019-10-16,03:36:02.070,-10,9,-46,73,-1024,-1024,-1024,0,0,465,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,8.2
2019-10-16,03:36:02.170,-9,91,-46,88,-1024,-1024,-1024,0,0,463,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,8.2
2019-10-16,03:36:02.270,-9,90,-46,84,-1024,-1024,-1024,0,0,463,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,8.2
2019-10-16,03:36:02.370,-9,90,-47,24,-1024,-1024,-1024,0,0,463,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,8.2
2019-10-16,03:36:02.470,-7,146,-47,-96,-1024,-1024,-1024,0,0,463,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,8.2
2019-10-16,03:36:02.570,-9,24,-44,-296,-1024,-1024,-1024,0,0,463,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,8.2
2019-10-16,03:36:02.670,-9,-53,-44,-223,-1024,-1024,-1024,0,0,463,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,8.2
2019-10-16,03:36:02.770,-10,-146,-46,-4,-1024,-1024,-1024,0,0,463,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,8.2
2019-10-16,03:36:02.870,-36,-12,-44,215,-1024,-1024,-1024,0,0,463,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,8.2
2019-10-16,03:36:02.970,-40,75,-42,180,-1024,-1024,-1024,0,0,463,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,8.2
2019-10-16,03:36:03.070,-35,11,-44,168,-1024,-1024,-1024,0,0,463,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,8.2
2019-10-16,03:36:03.170,-35,-100,-44,290,-1024,-1024,-1024,0,0,465,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,8.2
2019-10-16,03:36:03.270,-215,-84,14,7,-1024,-1024,-1024,0,0,465,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,8.2
2019-10-16,03:36:03.370,-338,-87,-58,-29,-1024,-1024,-1024,0,0,463,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,8.2
2019-10-16,03:36:03.470,-240,-95,206,-205,-1024,-1024,-1024,0,0,463,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,8.2
2019-10-16,03:36:03.570,-289,3,138,6,-1024,-1024,-1024,0,0,463,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,8.2
2019-10-16,03:36:03.670,-201,58,59,6,-1024,-1024,-1024,0,0,463,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,8.2
2019-10-16,03:36:03.770,-129,156,20,-130,-1024,-1024,-1024,0,0,465,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,8.2
2019-10-16,03:36:03.870,-89,119,-61,-111,-1024,-1024,-1024,0,0,463,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,8.2
