Date,Time,Fuel(%),Hdg(@),A2(V),AccX(g),AccY(g),AccZ(g),Tmp1(@C),RSSI(dB),RxBt(V),A4(V),VFAS(V),Curr(A),Rud,Ele,Thr,Ail,S1,6P,S2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2018-04-09,01:00:29.130,0,0.00,0.0,0.00,0.00,0.00,30005,92,5.1,3.70,11.10,0.0,-9,11,-1024,9,-864,204,-3,10,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,7.6
2018-04-09,01:00:29.220,0,0.00,0.0,0.00,0.00,0.00,30005,92,5.1,3.70,11.10,0.0,-9,12,-1024,9,-864,204,-2,10,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,7.6
2018-04-09,01:00:29.320,0,0.00,0.0,0.00,0.00,0.00,10005,92,5.1,3.70,11.10,0.0,-10,12,-1024,9,-864,204,-2,10,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,7.6
2018-04-09,01:00:29.420,0,0.00,0.0,0.00,0.00,0.00,10005,92,5.1,3.70,11.10,0.0,-10,12,-1024,9,-864,204,-2,11,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,7.6
2018-04-09,01:00:29.520,0,0.00,0.0,0.00,0.00,0.00,20005,92,5.1,3.73,11.20,0.0,-10,12,-1024,9,-864,204,-2,11,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,7.6
2018-04-09,01:00:29.620,0,0.00,0.0,0.00,0.00,0.00,30005,92,5.1,3.73,11.20,0.0,-10,12,-1024,9,-864,204,-2,11,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,7.6
2018-04-09,01:00:29.720,0,0.00,0.0,0.00,0.00,0.00,30005,92,5.1,3.73,11.20,0.0,-10,37,-1024,-57,-864,204,-2,11,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,7.6
2018-04-09,01:00:29.820,0,0.00,0.0,0.00,0.00,0.00,10005,92,5.1,3.73,11.20,0.0,-10,-13,-1024,-469,-864,204,-2,11,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,7.6
2018-04-09,01:00:29.920,0,0.00,0.0,0.00,0.00,0.00,10005,92,5.1,3.73,11.20,0.0,-10,6,-1024,-144,-864,204,-3,11,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,7.6
2018-04-09,01:00:30.020,0,0.00,0.0,0.00,0.00,0.00,20005,92,5.1,3.73,11.20,0.0,-9,9,-1024,6,-864,204,-3,11,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,7.6
2018-04-09,01:00:30.120,0,0.00,0.0,0.00,0.00,0.00,20005,88,5.1,3.73,11.20,0.0,-9,79,-1024,317,-865,204,-3,11,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,7.6
2018-04-09,01:00:30.220,0,0.00,0.0,0.00,0.00,0.00,30005,88,5.1,3.73,11.20,0.0,-10,25,-1024,275,-865,204,-3,11,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,7.6
2018-04-09,01:00:30.320,0,0.00,0.0,0.00,0.00,0.00,10005,88,5.1,3.73,11.20,0.0,-10,19,-1024,10,-865,204,-3,11,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,7.6
2018-04-09,01:00:30.420,0,0.00,0.0,0.00,0.00,0.00,10005,88,5.1,3.73,11.20,0.0,-10,16,-1024,10,-865,204,-2,10,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,7.6
2018-04-09,01:00:30.520,0,0.00,0.0,0.00,0.00,0.00,20005,88,5.1,3.73,11.20,0.0,-10,277,-1024,-161,-864,204,-2,10,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,7.6
2018-04-09,01:00:30.620,0,0.00,0.0,0.00,0.00,0.00,20005,92,5.1,3.73,11.20,0.0,-10,283,-1024,-121,-864,204,-2,10,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,7.6
2018-04-09,01:00:30.720,0,0.00,0.0,0.00,0.00,0.00,30005,92,5.1,3.73,11.10,0.0,-10,90,-1024,6,-864,204,-2,10,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,7.6
2018-04-09,01:00:30.820,0,0.00,0.0,0.00,0.00,0.00,30005,92,5.1,3.73,11.10,0.0,-10,17,-1024,7,-864,204,-2,11,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,7.6
2018-04-09,01:00:30.920,0,0.00,0.0,0.00,0.00,0.00,10005,92,5.1,3.70,11.10,0.0,-10,-507,-1024,9,-864,204,-2,11,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,7.6
2018-04-09,01:00:31.020,0,0.00,0.0,0.00,0.00,0.00,20005,92,5.1,3.70,11.10,0.0,-10,-229,-1024,10,-864,204,-2,11,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,7.6
2018-04-09,01:00:31.120,0,0.00,0.0,0.00,0.00,0.00,20005,92,5.1,3.70,11.10,0.0,-10,9,-1024,10,-864,204,-2,11,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,7.6
2018-04-09,01:00:31.220,0,0.00,0.0,0.00,0.00,0.00,30005,92,5.1,3.70,11.10,0.0,-10,11,-1024,9,-864,204,-2,11,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,7.6
2018-04-09,01:00:31.320,0,0.00,0.0,0.00,0.00,0.00,30005,92,5.1,3.70,11.10,0.0,-10,135,-1024,-7,-864,204,-2,11,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,7.6
2018-04-09,01:00:31.420,0,0.00,0.0,0.00,0.00,0.00,10005,91,5.1,3.70,11.10,0.0,-10,14,-1024,7,-864,204,-3,10,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,7.6
2018-04-09,01:00:31.520,0,0.00,0.0,0.00,0.00,0.00,20005,91,5.1,3.70,11.10,0.0,-617,12,-1024,9,-865,204,-2,10,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,7.6
