Date,Time,Rud,Ele,Thr,Ail,S1,6P,S2,EX1,EX2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2019-09-21,10:32:06.920,-10,12,-1024,6,-333,204,138,0,0,-4,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,8.2
2019-09-21,10:32:06.950,-10,12,-1024,6,-333,204,138,0,0,-4,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,8.2
2019-09-21,10:32:07.050,-10,12,-1024,6,-333,204,138,0,0,-4,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,8.2
2019-09-21,10:32:07.150,-9,12,-1024,6,-333,204,137,0,0,-4,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,8.2
2019-09-21,10:32:07.250,-9,12,-1024,7,-333,204,137,0,0,-4,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,8.2
2019-09-21,10:32:07.350,-10,12,-1024,6,-333,204,138,0,0,-4,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,8.2
2019-09-21,10:32:07.450,-10,11,-1024,7,-333,204,137,0,0,-4,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,8.2
2019-09-21,10:32:07.550,-10,11,-1024,6,-333,204,138,0,0,-4,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,8.2
2019-09-21,10:32:07.650,-10,12,-1024,6,-333,204,138,0,0,-3,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,8.2
2019-09-21,10:32:07.750,-10,12,-1024,6,-333,204,138,0,0,-3,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,8.2
2019-09-21,10:32:07.850,-10,12,-1024,6,-333,204,138,0,0,-3,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,8.2
2019-09-21,10:32:07.950,-10,12,-1024,6,-333,204,138,0,0,-3,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,8.2
2019-09-21,10:32:08.050,-10,11,-1024,7,-333,204,138,0,0,-3,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,8.2
2019-09-21,10:32:08.150,-9,11,-1024,7,-333,204,137,0,0,-3,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,8.2
2019-09-21,10:32:08.250,-9,11,-1024,7,-333,204,137,0,0,-4,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,8.2
2019-09-21,10:32:08.350,-72,11,-1024,7,-333,204,138,0,0,-4,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,8.2
2019-09-21,10:32:08.450,-235,12,-966,6,-333,204,138,0,0,-4,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,8.2
2019-09-21,10:32:08.550,-161,11,-825,6,-333,204,138,0,0,-4,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,8.2
2019-09-21,10:32:08.650,49,11,-900,6,-333,204,138,0,0,-4,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,8.2
2019-09-21,10:32:08.750,-9,12,-954,6,-333,204,138,0,0,-4,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,8.2
2019-09-21,10:32:08.850,-7,11,-1020,6,-333,204,138,0,0,-4,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,8.2
2019-09-21,10:32:14.270,-10,12,-1024,6,-333,204,137,0,0,-3,-1,-1,-1,0,-1,1,-1,-1,-1,0x0000000000000020,8.2
2019-09-21,10:32:14.350,-10,12,-1024,6,-333,204,137,0,0,-4,-1,-1,-1,0,-1,1,-1,-1,-1,0x0000000000000020,8.2
2019-09-21,10:32:14.450,-10,12,-1024,6,-333,204,137,0,0,-3,-1,-1,-1,0,-1,1,-1,-1,-1,0x0000000000000020,8.2
2019-09-21,10:32:14.550,-10,12,-1024,6,-333,204,138,0,0,-4,-1,-1,-1,0,-1,1,-1,-1,-1,0x0000000000000020,8.2
2019-09-21,10:32:14.650,-10,12,-1024,6,-333,204,138,0,0,-3,-1,-1,-1,0,-1,1,-1,-1,-1,0x0000000000000020,8.2
2019-09-21,10:32:14.750,-10,12,-1024,6,-333,204,138,0,0,-3,-1,-1,-1,0,-1,1,-1,-1,-1,0x0000000000000020,8.2
2019-09-21,10:32:14.850,-10,12,-1024,6,-333,204,138,0,0,-3,-1,-1,-1,0,-1,1,-1,-1,-1,0x0000000000000020,8.2
2019-09-21,10:32:14.950,-10,14,-1024,6,-333,204,138,0,0,-3,-1,-1,-1,0,-1,1,-1,-1,-1,0x0000000000000020,8.2
2019-09-21,10:32:15.050,-10,14,-1024,6,-333,204,138,0,0,-3,-1,-1,-1,0,-1,1,-1,-1,-1,0x0000000000000020,8.2
2019-09-21,10:32:15.150,-10,12,-1024,6,-333,204,138,0,0,-3,-1,-1,-1,0,-1,-1,-1,-1,-1,0x0000000000000020,8.2
2019-09-21,10:32:16.130,-10,12,-1024,6,-333,204,138,0,0,-3,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,8.2
2019-09-21,10:32:16.210,-10,12,-1024,6,-333,204,138,0,0,-3,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,8.2
2019-09-21,10:32:16.310,-10,12,-1024,6,-333,204,138,0,0,-3,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,8.2
2019-09-21,10:32:16.410,-10,12,-1024,6,-333,204,138,0,0,-3,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,8.2
2019-09-21,10:32:16.510,-9,12,-1024,6,-333,204,137,0,0,-4,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,8.2
2019-09-21,10:32:16.610,-9,12,-1024,6,-333,204,138,0,0,-4,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,8.2
2019-09-21,10:32:16.710,-10,12,-1024,7,-333,204,137,0,0,-4,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,8.2
2019-09-21,10:32:16.810,-10,12,-1024,7,-333,204,137,0,0,-4,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,8.2
2019-09-21,10:32:16.910,-9,12,-1024,6,-333,204,138,0,0,-4,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,8.2
2019-09-21,10:32:17.010,-10,12,-1024,6,-333,204,138,0,0,-3,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,8.2
2019-09-21,10:32:17.110,-10,12,-1024,6,-333,204,138,0,0,-3,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,8.2
2019-09-21,10:32:17.210,-10,12,-1024,6,-333,204,138,0,0,-3,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,8.2
2019-09-21,10:32:17.310,-10,12,-1024,6,-333,204,138,0,0,-3,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,8.2
2019-09-21,10:32:17.410,-10,12,-1024,6,-333,204,138,0,0,-3,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,8.2
2019-09-21,10:32:17.510,-10,12,-1024,6,-333,204,138,0,0,-3,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,8.2
2019-09-21,10:32:17.610,-10,12,-1024,6,-333,204,137,0,0,-4,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,8.2
2019-09-21,10:32:17.710,-9,12,-1024,7,-333,204,138,0,0,-4,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,8.2
2019-09-21,10:32:17.810,-9,12,-1024,6,-333,204,138,0,0,-4,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,8.2
2019-09-21,10:32:17.910,-9,12,-1024,7,-333,204,137,0,0,-4,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,8.2
2019-09-21,10:32:18.010,-9,12,-1024,7,-333,204,137,0,0,-4,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,8.2
