Date,Time,Rud,Ele,Thr,Ail,S1,6P,S2,EX1,EX2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2019-10-15,06:07:55.100,-9,11,-1024,4,-1024,204,-1024,0,0,987,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,8.3
2019-10-15,06:07:55.120,-9,11,-1024,6,-1024,204,-1024,0,0,987,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,8.3
2019-10-15,06:07:55.220,-9,11,-1024,4,-1024,204,-1024,0,0,987,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,8.3
2019-10-15,06:07:55.320,-7,11,-1024,6,-1024,204,-1024,0,0,987,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,8.3
2019-10-15,06:07:55.430,-7,11,-1024,6,-1024,204,-1024,0,0,987,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,8.3
2019-10-15,06:07:55.530,-7,11,-1024,6,-1024,204,-1024,0,0,987,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,8.3
2019-10-15,06:07:55.630,-7,11,-1024,6,-1024,204,-1024,0,0,987,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,8.3
2019-10-15,06:07:55.730,-7,11,-1024,4,-1024,204,-1024,0,0,987,-3,-1,-1,0,-1,-1,-1,-1,-1,0x0000000000000020,8.3
2019-10-15,06:07:56.710,-7,11,-1024,6,-1024,204,-1024,0,0,987,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,8.3
2019-10-15,06:07:56.790,-7,11,-1024,4,-1024,204,-1024,0,0,987,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,8.3
2019-10-15,06:07:56.890,-7,11,-1024,4,-1024,204,-1024,0,0,987,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,8.3
2019-10-15,06:07:56.990,-7,11,-1024,6,-1024,204,-1024,0,0,987,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,8.3
2019-10-15,06:07:57.090,-7,11,-1024,4,-1024,204,-1024,0,0,987,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,8.3
2019-10-15,06:07:57.190,-7,11,-1024,4,-1024,204,-1024,0,0,987,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,8.3
2019-10-15,06:07:57.290,-9,11,-1024,4,-1024,204,-1024,0,0,987,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,8.3
2019-10-15,06:07:57.390,-9,11,-1024,4,-1024,204,-1024,0,0,987,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,8.3
2019-10-15,06:07:57.490,-9,11,-1024,4,-1024,204,-1024,0,0,987,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,8.3
2019-10-15,06:07:57.590,-7,11,-1024,4,-1024,204,-1024,0,0,987,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,8.3
2019-10-15,06:07:57.690,-7,11,-1024,4,-1024,204,-1024,0,0,987,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,8.3
2019-10-15,06:07:57.790,-7,11,-1024,6,-1024,204,-1024,0,0,987,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,8.3
2019-10-15,06:07:57.890,-7,11,-1024,4,-1024,204,-1024,0,0,987,-3,-1,-1,0,-1,-1,-1,-1,-1,0x0000000000000020,8.3
2019-10-15,06:07:57.990,-7,11,-1024,4,-1024,204,-1024,0,0,987,-3,-1,-1,0,-1,-1,-1,-1,-1,0x0000000000000020,8.3
2019-10-15,06:07:58.090,-7,11,-1024,6,-1024,204,-1024,0,0,987,-3,-1,-1,0,-1,-1,-1,-1,-1,0x0000000000000020,8.3
2019-10-15,06:09:47.420,-9,11,-1024,4,-1024,204,-1024,0,0,958,-4,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,8.3
2019-10-15,06:09:47.500,-9,11,-1024,4,-1024,204,-1024,0,0,958,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,8.3
2019-10-15,06:09:47.600,-9,11,-1024,4,-1024,204,-1024,0,0,959,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,8.3
