Date,Time,VFAS(V),Tmp1(@C),RSSI(dB),RxBt(V),A4(V),Rud,Ele,Thr,Ail,S1,6P,S2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2018-11-30,21:45:18.100,11.40,20002,86,5.1,3.80,-12,8,-1024,10,190,204,-2,49,1004,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.7
2018-11-30,21:45:18.120,11.40,20002,86,5.1,3.80,-13,8,-1024,10,190,204,-2,49,1004,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.7
2018-11-30,21:45:18.220,11.40,10001,86,5.1,3.80,-12,8,-1024,9,190,204,-2,50,1006,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.7
2018-11-30,21:45:18.320,11.40,30001,88,5.1,3.80,-12,8,-1024,10,190,204,-2,49,1007,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.7
2018-11-30,21:45:18.420,11.40,20005,88,5.1,3.80,-12,6,-1024,10,190,204,-2,49,1007,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.7
2018-11-30,21:45:18.520,11.40,10005,88,5.1,3.80,-13,8,-1024,9,190,204,-2,49,1007,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.7
2018-11-30,21:45:18.620,11.40,20005,88,5.1,3.80,-12,8,-1024,9,190,204,-2,49,1007,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.7
2018-11-30,21:45:18.720,11.40,10005,85,5.1,3.80,-13,8,-1024,9,190,204,-2,49,1007,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.7
2018-11-30,21:45:18.820,11.40,30005,85,5.1,3.80,-12,6,-1024,9,190,204,-2,49,1007,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.7
2018-11-30,21:45:18.920,11.40,20005,85,5.1,3.80,-12,6,-1024,10,190,204,-2,49,1007,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.7
