Date,Time,VFAS(V),A4(V),Tmp1(@C),RSSI(dB),RxBt(V),Curr(A),Fuel(%),Rud,Ele,Thr,Ail,S1,6P,S2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2018-10-21,09:39:23.130,0.00,0.00,0,0,0.0,0.0,0,-7,6,-1024,6,827,204,-14,-478,0,-1,-1,0,-1,-1,-1,-1,-1,0x0000000000000020,7.8
2018-10-21,09:39:23.190,0.00,0.00,0,0,0.0,0.0,0,-7,6,-1024,6,827,204,-14,-478,0,-1,-1,0,-1,-1,-1,-1,-1,0x0000000000000020,7.8
2018-10-21,09:39:23.290,0.00,0.00,0,0,0.0,0.0,0,-7,6,-1024,6,827,204,-14,-478,0,-1,-1,0,-1,-1,-1,-1,-1,0x0000000000000020,7.8
2018-10-21,09:39:23.390,0.00,0.00,0,0,0.0,0.0,0,-7,6,-1024,6,827,204,-14,-478,0,-1,-1,0,-1,-1,-1,-1,-1,0x0000000000000020,7.8
2018-10-21,09:39:23.490,0.00,0.00,0,0,0.0,0.0,0,-7,6,-1024,6,827,204,-14,-478,0,-1,-1,0,-1,-1,-1,-1,-1,0x0000000000000020,7.8
2018-10-21,09:39:24.050,0.00,0.00,0,0,0.0,0.0,0,-9,6,-1024,6,827,204,-14,-478,0,-1,-1,0,-1,-1,-1,-1,-1,0x0000000000000020,7.8
2018-10-21,09:39:24.140,0.00,0.00,0,0,0.0,0.0,0,-7,6,-1024,6,827,204,-14,-478,0,-1,-1,0,-1,-1,-1,-1,-1,0x0000000000000020,7.8
2018-10-21,09:39:24.240,0.00,0.00,0,0,0.0,0.0,0,-7,6,-1024,6,827,204,-14,-478,0,-1,-1,0,-1,-1,-1,-1,-1,0x0000000000000020,7.8
2018-10-21,09:39:24.340,0.00,0.00,0,0,0.0,0.0,0,-7,6,-1024,6,827,204,-14,-478,0,-1,-1,0,-1,-1,-1,-1,-1,0x0000000000000020,7.8
2018-10-21,09:39:24.440,0.00,0.00,0,0,0.0,0.0,0,-7,6,-1024,6,827,204,-14,-478,0,-1,-1,0,-1,-1,-1,-1,-1,0x0000000000000020,7.8
2018-10-21,09:39:24.540,0.00,0.00,0,0,0.0,0.0,0,-7,6,-1024,6,827,204,-14,-478,0,-1,-1,0,-1,-1,-1,-1,-1,0x0000000000000020,7.8
2018-10-21,09:39:24.640,0.00,0.00,0,0,0.0,0.0,0,-7,6,-1024,6,827,204,-14,-478,0,-1,-1,0,-1,-1,-1,-1,-1,0x0000000000000020,7.8
2018-10-21,09:39:24.740,0.00,0.00,0,0,0.0,0.0,0,-9,6,-1024,6,827,204,-14,-478,0,-1,-1,0,-1,-1,-1,-1,-1,0x0000000000000020,7.8
2018-10-21,09:39:24.840,0.00,0.00,0,0,0.0,0.0,0,-7,6,-1024,4,827,204,-14,-478,0,-1,-1,0,-1,-1,-1,-1,-1,0x0000000000000020,7.8
2018-10-21,09:39:24.940,0.00,0.00,0,0,0.0,0.0,0,-9,6,-1024,6,827,204,-14,-478,0,-1,-1,0,-1,-1,-1,-1,-1,0x0000000000000020,7.8
2018-10-21,09:39:25.040,0.00,0.00,0,0,0.0,0.0,0,-7,6,-1024,6,827,204,-14,-478,0,-1,-1,0,-1,-1,-1,-1,-1,0x0000000000000020,7.8
2018-10-21,09:39:25.140,0.00,0.00,0,0,0.0,0.0,0,-7,6,-1024,6,827,204,-14,-478,0,-1,-1,0,-1,-1,-1,-1,-1,0x0000000000000020,7.8
2018-10-21,09:39:25.240,0.00,0.00,0,0,0.0,0.0,0,-7,6,-1024,6,827,204,-14,-478,0,-1,-1,0,-1,-1,-1,-1,-1,0x0000000000000020,7.8
2018-10-21,09:39:25.340,0.00,0.00,0,0,0.0,0.0,0,-7,6,-1024,6,827,204,-14,-478,0,-1,-1,0,-1,-1,-1,-1,-1,0x0000000000000020,7.8
