Date,Time,VFAS(V),A4(V),Tmp1(@C),RSSI(dB),RxBt(V),Rud,Ele,Thr,Ail,S1,6P,S2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2018-07-09,00:06:56.240,15.30,3.85,10005,103,5.1,-7,12,-1024,6,-924,-205,-24,-1024,-1016,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000220,7.5
2018-07-09,00:06:56.340,15.30,3.85,30005,103,5.1,-7,12,-1024,6,-924,-205,-24,-1024,-1016,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000220,7.5
2018-07-09,00:06:56.440,15.30,3.85,30005,103,5.1,-7,12,-789,4,-925,-205,-24,-1024,-1016,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000230,7.5
2018-07-09,00:06:56.540,15.30,3.85,30005,103,5.1,-7,12,-628,6,-924,-205,-24,-1024,-1016,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000230,7.5
2018-07-09,00:06:56.640,15.30,3.85,30005,101,5.1,-6,12,-1024,6,-924,-205,-24,-1024,-1016,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000220,7.5
2018-07-09,00:06:56.740,15.30,3.85,20005,101,5.1,-6,12,-1024,6,-924,-205,-24,-1024,-1016,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000220,7.5
2018-07-09,00:06:56.840,15.30,3.85,20005,101,5.1,-6,12,-1024,4,-924,-205,-23,-1024,-1016,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000220,7.5
2018-07-09,00:06:56.940,15.30,3.85,10005,101,5.1,-6,12,-1024,6,-924,-205,-24,-1024,-1016,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000220,7.5
2018-07-09,00:06:57.040,15.30,3.85,20005,101,5.1,-6,12,-1024,6,-924,-205,-24,-1024,-1016,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000220,7.5
2018-07-09,00:06:57.140,15.30,3.85,10005,101,5.1,-6,12,-1024,6,-925,-205,-24,-1024,-1016,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000220,7.5
2018-07-09,00:06:57.240,15.30,3.85,20005,101,5.1,-6,12,-1024,6,-925,-205,-24,-1024,-1016,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000220,7.5
2018-07-09,00:06:57.340,15.30,3.85,30005,101,5.1,-6,12,-1024,6,-925,-205,-24,-1024,-1016,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000220,7.5
2018-07-09,00:06:57.440,15.30,3.85,20005,101,5.1,-6,12,-1024,6,-925,-205,-24,-1024,-1016,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000220,7.5
2018-07-09,00:06:57.540,15.30,3.85,30005,103,5.1,-6,12,-736,6,-925,-205,-24,-1024,-1016,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000230,7.5
2018-07-09,00:06:57.640,15.30,3.85,10005,103,5.1,-6,12,-681,6,-924,-205,-24,-1024,-1016,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000230,7.5
2018-07-09,00:06:57.740,15.30,3.85,10005,103,5.1,-6,12,-1020,6,-924,-205,-24,-1024,-1016,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000230,7.5
2018-07-09,00:06:57.840,15.30,3.85,10005,103,5.1,-6,12,-1024,6,-924,-205,-24,-1024,-1016,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000220,7.5
2018-07-09,00:06:57.940,15.30,3.85,10005,102,5.1,-6,12,-1024,6,-924,-205,-24,-1024,-1016,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000220,7.5
2018-07-09,00:06:58.040,15.30,3.85,10005,102,5.1,-6,12,-1024,6,-924,-205,-24,-1024,-1016,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000220,7.5
2018-07-09,00:07:00.880,15.50,3.87,10002,103,5.1,-6,12,-1024,6,-925,-205,-24,-1024,-1016,-1,-1,1,-1,-1,-1,-1,1,0x0000000000000260,7.5
2018-07-09,00:07:00.970,15.60,3.87,30001,103,5.1,-6,12,-1024,6,-925,-205,-24,-1024,-1016,-1,-1,1,-1,-1,-1,-1,1,0x0000000000000260,7.5
2018-07-09,00:07:01.070,15.60,3.90,30001,104,5.1,-7,12,-1024,6,-924,-205,-24,-1024,-1016,-1,-1,1,-1,-1,-1,-1,1,0x0000000000000260,7.5
2018-07-09,00:07:01.170,15.60,3.90,20001,104,5.1,-7,12,-1024,6,-924,-205,-24,-1024,-1016,-1,-1,1,-1,-1,-1,-1,1,0x0000000000000260,7.5
2018-07-09,00:07:01.270,15.60,3.90,20001,104,5.1,-7,12,-1024,6,-924,-205,-24,-1024,-1016,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000220,7.5
2018-07-09,00:07:01.370,15.60,3.90,10001,104,5.1,-7,12,-1024,6,-924,-205,-24,-1024,-1016,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000220,7.5
2018-07-09,00:07:01.470,15.60,3.90,10001,103,5.1,-7,12,-1024,6,-924,-205,-23,-1024,-1016,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000220,7.5
2018-07-09,00:07:01.570,15.60,3.90,10001,103,5.1,-7,12,-1024,6,-924,-205,-24,-1024,-1016,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000220,7.5
2018-07-09,23:16:42.050,15.30,3.80,30002,88,5.1,-6,12,-1024,6,1024,-205,-24,-1024,-1016,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000220,7.5
2018-07-09,23:16:42.150,15.30,3.80,10002,85,5.1,-6,12,-1024,6,1024,-205,-24,-1024,-1017,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000220,7.5
2018-07-09,23:16:42.250,15.30,3.80,20002,85,5.1,-6,12,-1024,6,1024,-205,-24,-1024,-1017,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000220,7.5
2018-07-09,23:16:42.350,15.30,3.80,10002,85,5.1,-6,12,-1024,6,1024,-205,-24,-1024,-1016,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000220,7.5
2018-07-09,23:16:42.450,15.20,3.80,20002,85,5.1,-6,12,-1024,6,1024,-205,-24,-1024,-1016,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000220,7.5
2018-07-09,23:16:42.550,15.20,3.80,30002,85,5.1,-6,12,-1024,6,1024,-205,-24,-1024,-1017,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000220,7.5
2018-07-09,23:16:42.650,15.20,3.80,10002,89,5.1,-6,12,-1024,6,1024,-205,-24,-1024,-1017,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000220,7.5
2018-07-09,23:16:42.750,15.20,3.80,20002,89,5.1,-7,12,-1024,6,1024,-205,-24,-1024,-1016,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000220,7.5
2018-07-09,23:16:42.850,15.20,3.80,30002,89,5.1,-7,12,-1024,6,1024,-205,-24,-1024,-1017,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000220,7.5
2018-07-09,23:16:42.950,15.20,3.80,20002,89,5.1,-6,12,-1024,6,1024,-205,-24,-1024,-1017,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000220,7.5
2018-07-09,23:16:43.050,15.20,3.80,20002,87,5.1,-7,12,-1024,6,1024,-205,-24,-1024,-1017,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000220,7.4
2018-07-09,23:16:43.150,15.20,3.80,10002,87,5.1,-7,12,-1024,6,1024,-205,-24,-1024,-1017,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000220,7.4
2018-07-09,23:16:43.250,15.20,3.80,20002,87,5.1,-7,12,-1024,6,1024,-205,-24,-1024,-1017,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000220,7.4
2018-07-09,23:16:43.350,15.20,3.80,10002,87,5.1,-7,12,-1024,6,1024,-205,-24,-1024,-1017,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000220,7.4
2018-07-09,23:16:43.450,15.20,3.80,10002,87,5.1,-7,12,-1024,6,1024,-205,-24,-1024,-1017,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000220,7.4
2018-07-09,23:16:43.550,15.20,3.80,30002,88,5.1,-7,12,-1024,6,1024,-205,-24,-1024,-1016,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000220,7.4
2018-07-09,23:16:43.650,15.20,3.80,10002,88,5.1,-7,12,-1024,6,1024,-205,-24,-1024,-1017,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000220,7.4
2018-07-09,23:16:43.750,15.20,3.80,20002,88,5.1,-7,12,-1024,6,1024,-205,-24,-1024,-1016,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000220,7.4
2018-07-09,23:16:43.850,15.20,3.80,30002,88,5.1,-7,12,-1024,6,1024,-205,-24,-1024,-1016,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000220,7.4
2018-07-09,23:16:43.950,15.20,3.80,10002,88,5.1,-6,12,-1024,6,1024,-205,-24,-1024,-1016,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000220,7.4
2018-07-09,23:16:44.050,15.20,3.80,20002,88,5.1,-6,12,-1024,6,1024,-205,-24,-1024,-1017,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000220,7.4
2018-07-09,23:16:44.150,15.20,3.80,10002,88,5.1,-6,12,-1024,6,1024,-205,-24,-1024,-1016,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000220,7.4
2018-07-09,23:16:44.250,15.20,3.80,20002,88,5.1,-7,12,-1024,6,1024,-205,-24,-1024,-1017,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000220,7.4
2018-07-09,23:16:44.350,15.20,3.80,30002,88,5.1,-6,12,-1024,6,1024,-205,-24,-1024,-1016,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000220,7.4
2018-07-09,23:16:44.450,15.20,3.80,10002,88,5.1,-6,12,-1024,6,1024,-205,-24,-1024,-1016,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000220,7.4
2018-07-09,23:16:44.550,15.20,3.80,30002,88,5.1,-6,12,-1024,6,1024,-205,-24,-1024,-1016,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000220,7.4
2018-07-09,23:16:44.650,15.20,3.80,10002,88,5.1,-6,12,-1024,6,1024,-205,-24,-1024,-1017,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000220,7.4
2018-07-09,23:16:44.750,15.20,3.80,20002,88,5.1,-6,12,-1024,6,1024,-205,-24,-1024,-1017,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000220,7.4
2018-07-09,23:16:44.850,15.20,3.80,30002,89,5.1,-6,12,-1024,6,1024,-205,-24,-1024,-1017,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000220,7.4
2018-07-09,23:16:44.950,15.20,3.80,10002,89,5.1,-7,12,-1024,6,1024,-205,-24,-1024,-1017,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000220,7.4
2018-07-09,23:16:45.050,15.20,3.80,20002,89,5.1,-6,12,-1024,4,1024,-205,-24,-1024,-1016,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000220,7.4
2018-07-09,23:16:45.150,15.20,3.80,10002,89,5.1,-7,12,-1024,6,1024,-205,-24,-1024,-1017,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000220,7.4
2018-07-09,23:16:45.250,15.20,3.80,10002,88,5.1,-7,12,-1024,6,1024,-205,-24,-1024,-1017,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000220,7.4
2018-07-09,23:16:45.350,15.20,3.80,30002,88,5.1,-6,12,-1024,6,1024,-205,-24,-1024,-1017,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000220,7.4
2018-07-09,23:16:45.450,15.20,3.80,10002,88,5.1,-6,12,-1024,6,1024,-205,-24,-1024,-1017,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000220,7.4
2018-07-09,23:16:45.550,15.20,3.80,20002,88,5.1,-6,12,-1024,6,1024,-205,-24,-1024,-1016,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000220,7.4
2018-07-09,23:16:45.650,15.20,3.80,30002,88,5.1,-6,12,-1024,6,1024,-205,-24,-1024,-1017,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000220,7.4
2018-07-09,23:16:45.750,15.20,3.80,10002,88,5.1,-6,12,-1024,6,1024,-205,-24,-1024,-1017,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000220,7.4
2018-07-09,23:16:45.850,15.20,3.80,10002,88,5.1,-6,12,-1024,6,1024,-205,-24,-1024,-1016,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000220,7.4
2018-07-09,23:16:45.950,15.20,3.80,10002,88,5.1,-6,12,-1024,6,1024,-205,-24,-1024,-1016,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000220,7.4
2018-07-09,23:16:46.050,15.20,3.80,30002,88,5.1,-7,12,-1024,6,1024,-205,-24,-1024,-1016,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000220,7.4
2018-07-09,23:16:46.150,15.20,3.80,10002,88,5.1,-7,12,-1024,6,1024,-205,-24,-1024,-1017,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000220,7.4
2018-07-09,23:16:46.250,15.20,3.80,20002,88,5.1,-7,12,-1024,4,1024,-205,-24,-1024,-1017,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000220,7.4
2018-07-09,23:16:46.350,15.20,3.80,30002,88,5.1,-6,12,-1024,4,1024,-205,-24,-1024,-1017,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000220,7.4
2018-07-09,23:16:46.450,15.20,3.80,10002,88,5.1,-6,12,-1024,6,1024,-205,-24,-1024,-1017,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000220,7.4
2018-07-09,23:16:46.550,15.20,3.80,20002,88,5.1,-6,12,-1024,6,1024,-205,-24,-1024,-1017,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000220,7.4
2018-07-09,23:16:46.650,15.20,3.80,30002,88,5.1,-7,12,-1024,6,1024,-205,-24,-1024,-1017,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000220,7.4
2018-07-09,23:16:46.750,15.20,3.80,20002,88,5.1,-6,12,-1024,6,1024,-205,-24,-1024,-1016,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000220,7.4
2018-07-09,23:16:46.850,15.20,3.80,30002,88,5.1,-6,12,-1024,6,1024,-205,-24,-1024,-1016,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000220,7.4
2018-07-09,23:16:46.950,15.20,3.80,10002,88,5.1,-6,12,-1024,6,1024,-205,-24,-1024,-1016,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000220,7.4
2018-07-09,23:16:47.050,15.20,3.80,20002,87,5.1,-7,12,-1024,6,1024,-205,-24,-1024,-1017,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000220,7.4
2018-07-09,23:16:47.150,15.20,3.80,10002,87,5.1,-7,12,-1024,6,1024,-205,-24,-1024,-1016,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000220,7.4
2018-07-09,23:16:47.250,15.20,3.80,20002,87,5.1,-7,12,-1024,4,1024,-205,-24,-1024,-1016,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000220,7.4
2018-07-09,23:16:47.350,15.20,3.80,30002,87,5.1,-7,12,-1024,6,1024,-205,-24,-1024,-1017,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000220,7.4
