Date,Time,VFAS(V),A4(V),Tmp1(@C),RSSI(dB),RxBt(V),Curr(A),Fuel(%),Rud,Ele,Thr,Ail,S1,6P,S2,EX1,EX2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2019-10-17,20:15:51.490,21.91,3.65,20005,100,4.9,0.2,1,0.00,41,-9,11,-1024,6,-570,-1024,-1024,0,0,555,651,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.2
2019-10-17,20:15:51.590,21.91,3.65,30005,100,4.9,0.2,1,0.00,42,-10,11,-1024,7,-570,-1024,-1024,0,0,555,651,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.2
2019-10-17,20:15:51.690,21.91,3.65,10005,100,4.9,0.2,1,0.00,42,-10,11,-1024,7,-570,-1024,-1024,0,0,555,651,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.2
2019-10-17,20:15:51.790,21.93,3.65,10005,100,4.9,0.2,1,0.00,42,-9,11,-1024,7,-570,-1024,-1024,0,0,555,651,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.2
2019-10-17,20:15:51.890,21.93,3.65,20005,100,4.9,0.2,1,0.00,42,-9,11,-1024,7,-570,-1024,-1024,0,0,554,651,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.2
2019-10-17,20:15:51.990,21.93,3.65,20005,100,4.9,0.2,1,0.00,42,-9,11,-1024,7,-570,-1024,-1024,0,0,554,652,-1,-1,0,-1,-1,-1,-1,-1,0x0000000000000220,8.2
2019-10-17,20:15:52.090,21.93,3.65,20005,100,4.9,0.2,1,0.00,42,-9,11,-1024,7,-570,-1024,-1024,0,0,554,651,-1,-1,0,-1,-1,-1,-1,-1,0x0000000000000220,8.2
2019-10-17,20:15:52.190,21.93,3.65,10005,100,4.9,0.1,1,0.00,42,-9,11,-1024,7,-570,-1024,-1024,0,0,554,651,-1,-1,0,-1,-1,-1,-1,-1,0x0000000000000220,8.2
2019-10-17,20:15:52.290,21.93,3.65,20005,100,4.9,0.1,1,0.00,42,-9,11,-1024,7,-570,-1024,-1024,0,0,554,651,-1,-1,0,-1,-1,-1,-1,-1,0x0000000000000220,8.2
2019-10-17,20:15:52.390,21.93,3.65,30005,100,4.9,0.2,1,0.00,42,-9,11,-1024,7,-570,-1024,-1024,0,0,555,652,-1,-1,0,-1,-1,-1,-1,-1,0x0000000000000220,8.2
2019-10-17,20:15:52.490,21.93,3.65,30005,100,4.9,0.1,1,0.00,42,-9,11,-1024,7,-570,-1024,-1024,0,0,554,651,-1,-1,0,-1,-1,-1,-1,-1,0x0000000000000220,8.2
2019-10-17,20:15:54.980,21.96,3.66,30002,100,4.9,0.1,2,0.00,43,-10,11,-1024,6,-570,-1024,-1024,0,0,554,651,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.2
2019-10-17,20:15:55.070,21.96,3.66,10002,100,4.9,0.1,2,0.00,43,-9,11,-1024,7,-570,-1024,-1024,0,0,554,651,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.2
2019-10-17,20:15:55.170,21.96,3.66,20001,100,4.9,0.1,2,0.00,43,-9,11,-1024,7,-570,-1024,-1024,0,0,555,651,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.2
2019-10-17,20:15:55.270,21.95,3.65,30001,100,4.9,0.0,2,0.00,43,-10,11,-1024,7,-570,-1024,-1024,0,0,555,651,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.2
2019-10-17,20:15:55.370,21.95,3.65,30001,100,4.9,0.1,2,0.00,43,-9,11,-1024,7,-570,-1024,-1024,0,0,555,651,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.2
2019-10-17,20:15:55.470,21.95,3.65,20005,100,4.9,0.1,2,0.00,43,-9,11,-1024,7,-570,-1024,-1024,0,0,555,651,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.2
2019-10-17,20:15:55.570,21.95,3.65,20005,100,4.9,0.2,2,0.00,43,-9,11,-1024,7,-570,-1024,-1024,0,0,554,651,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.2
2019-10-17,20:15:55.670,21.95,3.65,30005,100,4.9,0.2,2,0.00,43,-9,11,-1024,7,-570,-1024,-1024,0,0,554,652,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.2
2019-10-17,20:15:55.770,21.95,3.65,10005,100,4.9,0.2,2,0.00,43,-10,11,-1024,7,-570,-1024,-1024,0,0,554,652,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.2
2019-10-17,20:15:55.870,21.95,3.65,10005,100,4.9,0.2,2,0.00,43,-10,11,-1024,7,-570,-1024,-1024,0,0,554,652,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.2
2019-10-17,20:15:55.970,21.95,3.65,20005,100,4.9,0.2,2,0.00,43,-9,11,-1024,7,-570,-1024,-1024,0,0,554,651,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.2
2019-10-17,20:15:56.070,21.95,3.65,30005,96,4.9,0.1,2,0.00,43,-10,11,-1024,7,-570,-1024,-1024,0,0,554,651,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.2
2019-10-17,20:15:56.170,21.96,3.66,30005,96,4.9,0.2,2,0.00,43,-10,11,-1024,7,-570,-1024,-1024,0,0,554,651,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.2
2019-10-17,20:15:56.300,21.96,3.66,10005,96,4.9,0.2,2,0.00,43,-10,11,-1024,7,-570,-1024,-1024,0,0,554,651,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.2
2019-10-17,20:15:56.400,21.96,3.66,20005,96,4.9,0.2,2,0.00,43,-10,11,-1024,7,-570,-1024,-1024,0,0,555,651,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.2
2019-10-17,20:15:56.500,21.96,3.66,30005,99,4.9,0.2,2,0.00,43,-10,11,-1024,7,-570,-1024,-1024,0,0,555,651,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.2
2019-10-17,20:15:56.600,21.96,3.66,10005,99,4.9,0.1,2,0.00,43,-10,11,-1024,7,-570,-1024,-1024,0,0,554,651,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.2
2019-10-17,20:15:56.700,21.96,3.66,10005,99,4.9,0.2,2,0.00,44,-9,11,-1024,7,-570,-1024,-1024,0,0,554,651,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.2
2019-10-17,20:15:56.800,21.96,3.65,20005,99,4.9,0.1,2,0.00,44,-9,11,-1024,7,-570,-1024,-1024,0,0,554,652,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.2
2019-10-17,20:15:56.910,21.96,3.65,30005,99,4.9,0.1,2,0.00,44,-9,11,-1024,7,-570,-1024,-1024,0,0,554,651,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.2
2019-10-17,20:15:57.050,21.95,3.65,10005,99,4.9,0.2,2,0.00,44,-9,11,-1024,7,-570,-1024,-1024,0,0,554,651,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.2
2019-10-17,20:15:57.150,21.95,3.65,20005,99,4.9,0.2,2,0.00,44,-9,11,-1024,7,-570,-1024,-1024,0,0,554,651,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.2
2019-10-17,20:15:57.260,21.94,3.65,30005,99,4.9,0.2,2,0.00,44,-10,11,-1024,7,-570,-1024,-1024,0,0,554,651,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.2
2019-10-17,20:15:57.400,21.94,3.65,30005,100,4.9,0.2,2,0.00,44,-10,11,-1024,7,-570,-1024,-1024,0,0,555,651,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.2
2019-10-17,20:15:57.500,21.95,3.65,10005,100,4.9,0.2,2,0.00,44,-10,11,-1024,7,-570,-1024,-1024,0,0,555,651,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.2
2019-10-17,20:15:57.600,21.95,3.65,20005,100,4.9,0.2,2,0.00,44,-9,11,-1024,7,-570,-1024,-1024,0,0,555,651,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.2
2019-10-17,20:15:57.710,21.95,3.65,30005,100,4.9,0.2,2,0.00,44,-10,11,-1024,7,-570,-1024,-1024,0,0,555,651,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.2
2019-10-17,20:15:57.850,21.95,3.65,10005,98,4.9,0.1,2,0.00,44,-9,11,-1024,7,-570,-1024,-1024,0,0,555,652,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.2
2019-10-17,20:15:57.950,21.94,3.65,20005,98,4.9,0.2,2,0.00,44,-9,11,-1024,7,-570,-1024,-1024,0,0,554,652,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.2
2019-10-17,20:15:58.050,21.95,3.65,20005,98,4.9,0.2,2,0.00,44,-9,11,-1024,7,-570,-1024,-1024,0,0,554,651,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.2
2019-10-17,20:15:58.160,21.95,3.65,30005,98,4.9,0.2,2,0.00,44,-9,11,-1024,7,-570,-1024,-1024,0,0,554,651,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.2
2019-10-17,20:15:58.300,21.95,3.65,10005,100,4.9,0.2,2,0.00,44,-9,11,-1024,7,-570,-1024,-1024,0,0,554,651,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.2
2019-10-17,20:15:58.400,21.95,3.65,20005,100,4.9,0.2,2,0.00,44,-9,11,-1024,7,-570,-1024,-1024,0,0,554,651,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.2
2019-10-17,20:15:58.500,21.94,3.65,20005,100,4.9,0.2,2,0.00,44,-9,11,-1024,7,-570,-1024,-1024,0,0,555,651,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.2
2019-10-17,20:15:58.610,21.94,3.65,30005,100,4.9,0.2,2,0.00,44,-10,11,-1024,7,-570,-1024,-1024,0,0,555,651,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.2
2019-10-17,20:15:58.750,21.96,3.66,10005,97,4.9,0.1,2,0.00,45,-10,11,-1024,7,-570,-1024,-1024,0,0,555,651,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.2
2019-10-17,20:15:58.850,21.96,3.66,20005,97,4.9,0.1,2,0.00,45,-9,11,-1024,7,-570,-1024,-1024,0,0,554,651,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.2
2019-10-17,20:15:58.950,21.97,3.66,30005,97,4.9,0.1,2,0.00,45,-9,11,-1024,7,-570,-1024,-1024,0,0,554,651,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.2
2019-10-17,20:15:59.060,21.97,3.66,10005,97,4.9,0.2,2,0.00,45,-9,11,-1024,7,-570,-1024,-1024,0,0,554,651,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.2
2019-10-17,20:15:59.200,21.96,3.66,20005,96,4.9,0.2,2,0.00,45,-9,11,-1024,7,-570,-1024,-1024,0,0,554,651,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.2
2019-10-17,20:15:59.300,21.97,3.66,20005,96,4.9,0.1,2,0.00,45,-9,11,-1024,7,-570,-1024,-1024,0,0,554,651,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.2
2019-10-17,20:15:59.400,21.97,3.66,30005,96,4.9,0.1,2,0.00,45,-9,11,-1024,7,-570,-1024,-1024,0,0,554,651,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.2
2019-10-17,20:15:59.510,21.97,3.66,10005,96,4.9,0.2,2,0.00,45,-9,11,-1024,6,-570,-1024,-1024,0,0,554,651,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.2
2019-10-17,20:15:59.650,21.97,3.66,20005,99,4.9,0.2,2,0.00,45,-9,11,-1024,6,-570,-1024,-1024,0,0,554,651,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.2
2019-10-17,20:15:59.750,21.97,3.65,30005,99,4.9,0.2,2,0.00,45,-9,12,-1024,6,-570,-1024,-1024,0,0,554,651,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.2
2019-10-17,20:15:59.850,21.95,3.65,30005,99,4.9,0.2,2,0.00,45,-10,12,-1024,6,-570,-1024,-1024,0,0,554,651,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.2
2019-10-17,20:15:59.960,21.95,3.65,10005,99,4.9,0.2,2,0.00,45,-10,11,-1024,7,-570,-1024,-1024,0,0,554,651,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.2
2019-10-17,20:16:00.100,21.95,3.65,10005,99,4.9,0.3,2,0.00,45,-10,11,-1024,7,-570,-1024,-1024,0,0,554,651,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.2
2019-10-17,20:16:00.200,21.95,3.65,30005,99,4.9,0.3,2,0.00,45,-9,11,-1024,7,-570,-1024,-1024,0,0,554,651,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.2
2019-10-17,20:16:00.300,21.95,3.65,10005,99,4.9,0.2,2,0.00,45,-9,11,-1024,7,-570,-1024,-1024,0,0,554,652,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.2
2019-10-17,20:16:00.410,21.95,3.65,10005,99,4.9,0.2,2,0.00,45,-9,11,-1024,7,-570,-1024,-1024,0,0,554,651,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.2
2019-10-17,20:16:00.550,21.94,3.65,20005,96,4.9,0.1,2,0.00,45,-9,11,-1024,7,-570,-1024,-1024,0,0,554,651,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.2
2019-10-17,20:16:00.650,21.94,3.65,30005,96,4.9,0.2,2,0.00,46,-9,11,-1024,7,-570,-1024,-1024,0,0,554,651,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.2
2019-10-17,20:16:00.750,21.94,3.65,10005,96,4.9,0.2,2,0.00,46,-10,11,-1024,7,-570,-1024,-1024,0,0,554,651,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.2
2019-10-17,20:16:00.860,21.94,3.65,20005,96,4.9,0.2,2,0.00,46,-10,11,-1024,7,-570,-1024,-1024,0,0,554,651,-1,-1,0,-1,-1,-1,-1,-1,0x0000000000000220,8.2
