Date,Time,VFAS(V),Tmp1(@C),RSSI(dB),RxBt(V),A4(V),Rud,Ele,Thr,Ail,S1,6P,S2,EX1,EX2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2019-10-03,23:05:08.060,0.00,0,0,0.0,0.00,-10,9,-1024,6,-1003,204,-118,0,0,-578,996,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,7.4
2019-10-03,23:05:08.090,0.00,0,0,0.0,0.00,-10,9,-1024,6,-1003,204,-118,0,0,-578,996,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,7.4
2019-10-03,23:05:08.190,0.00,0,0,0.0,0.00,-10,9,-1024,7,-1003,204,-117,0,0,-578,996,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,7.4
2019-10-03,23:05:08.290,0.00,0,0,0.0,0.00,-9,9,-1024,7,-1003,204,-117,0,0,-578,996,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,7.4
2019-10-03,23:05:08.430,0.00,0,0,0.0,0.00,-9,9,-1024,6,-1003,204,-117,0,0,-578,996,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,7.4
2019-10-03,23:05:08.590,0.00,0,0,0.0,0.00,-10,9,-1024,6,-1003,204,-117,0,0,-578,996,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,7.4
2019-10-03,23:05:08.690,0.00,0,0,0.0,0.00,-10,9,-1024,6,-1003,204,-117,0,0,-577,996,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,7.4
