Date,Time,Fuel(%),Hdg(@),A2(V),AccX(g),AccY(g),AccZ(g),Tmp1(@C),RSSI(dB),RxBt(V),A4(V),VFAS(V),Curr(A),Rud,Ele,Thr,Ail,S1,6P,S2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2017-11-23,00:18:44.590,0,0.00,0.0,0.00,0.00,0.00,0,0,0.0,0.00,0.00,0.0,0,0,-1006,1,1024,204,-1,-1020,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,8.0
2017-11-23,00:18:44.680,0,0.00,0.0,0.00,0.00,0.00,0,0,0.0,0.00,0.00,0.0,0,0,-1006,3,1024,204,0,-1020,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,8.0
2017-11-23,00:18:44.780,0,0.00,0.0,0.00,0.00,0.00,0,0,0.0,0.00,0.00,0.0,0,0,-1006,3,1024,204,-1,-1020,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,8.0
2017-11-23,00:18:44.880,0,0.00,0.0,0.00,0.00,0.00,0,0,0.0,0.00,0.00,0.0,0,0,-1006,1,1024,204,-1,-1020,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,8.0
2017-11-23,00:18:44.980,0,0.00,0.0,0.00,0.00,0.00,0,0,0.0,0.00,0.00,0.0,0,0,-1006,1,1024,204,0,-1022,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,8.0
2017-11-23,00:18:45.080,0,0.00,0.0,0.00,0.00,0.00,0,0,0.0,0.00,0.00,0.0,0,1,-1006,1,1024,204,0,-1020,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,8.0
2017-11-23,00:18:45.180,0,0.00,0.0,0.00,0.00,0.00,0,0,0.0,0.00,0.00,0.0,0,0,-1006,1,1024,204,0,-1020,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,8.0
2017-11-23,00:19:37.140,0,0.00,0.0,0.00,0.00,0.00,0,0,0.0,0.00,0.00,0.0,0,0,-1006,1,1024,204,-1,-1020,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,7.9
2017-11-23,00:19:37.230,0,0.00,0.0,0.00,0.00,0.00,0,0,0.0,0.00,0.00,0.0,0,0,-1006,1,1024,204,-1,-1020,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,7.9
2017-11-23,00:19:37.330,0,0.00,0.0,0.00,0.00,0.00,0,0,0.0,0.00,0.00,0.0,0,0,-1006,1,1024,204,0,-1020,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,7.9
2017-11-23,00:19:37.430,0,0.00,0.0,0.00,0.00,0.00,0,0,0.0,0.00,0.00,0.0,0,0,-1006,1,1024,204,0,-1020,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,7.9
