Date,Time,VFAS(V),Tmp1(@C),RSSI(dB),RxBt(V),A4(V),Rud,Ele,Thr,Ail,S1,6P,S2,EX1,EX2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2019-09-21,11:43:29.700,11.60,10001,90,4.9,3.86,-10,12,-1024,4,-333,204,138,0,0,-3,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.3
2019-09-21,11:43:29.730,11.60,20001,90,4.9,3.86,-10,12,-1024,4,-333,204,138,0,0,-3,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.3
2019-09-21,11:43:29.830,11.60,10005,90,4.9,3.86,-10,11,-1024,6,-333,204,138,0,0,-3,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.3
2019-09-21,11:43:29.930,11.60,30005,90,4.9,3.86,-9,11,-1024,6,-333,204,138,0,0,-4,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.3
2019-09-21,11:43:30.030,11.60,10005,92,4.9,3.86,-9,12,-1024,6,-333,204,137,0,0,-4,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.3
