Date,Time,VFAS(V),A4(V),Tmp1(@C),RSSI(dB),RxBt(V),Curr(A),Fuel(%),Rud,Ele,Thr,Ail,S1,6P,S2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2019-06-25,07:53:36.040,14.87,3.72,30002,95,4.9,46.6,60,-13,16,-1024,10,564,204,1024,-4,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.4
2019-06-25,07:53:36.060,14.87,3.72,30002,95,4.9,46.6,60,-13,14,-1024,10,564,204,1024,-4,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.4
2019-06-25,07:53:36.160,14.87,3.72,10001,95,4.9,46.1,61,-13,16,-1024,10,564,204,1024,-4,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.4
2019-06-25,07:53:36.260,14.87,3.72,10001,95,4.9,45.7,63,-13,14,-1024,10,564,204,1024,-4,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.4
2019-06-25,07:53:36.360,14.87,3.72,20005,95,4.9,45.6,63,-13,16,-1024,10,564,204,1024,-4,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.4
2019-06-25,07:53:36.460,14.87,3.72,30005,95,4.9,45.6,65,-13,14,-1024,9,564,204,1024,-4,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.4
2019-06-25,07:53:36.560,14.87,3.72,10005,97,4.9,47.0,66,-13,16,-1024,9,564,204,1024,-4,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.4
2019-06-25,07:53:36.660,14.87,3.72,20005,97,4.9,46.8,66,-13,16,-1024,10,564,204,1024,-3,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.4
2019-06-25,07:53:36.760,14.87,3.72,20005,97,4.9,46.2,70,-13,14,-1024,10,564,204,1024,-4,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.4
2019-06-25,07:53:36.860,14.87,3.72,30005,97,4.9,46.2,70,-13,16,-1024,10,564,204,1024,-4,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.4
2019-06-25,07:53:36.960,14.87,3.72,30005,99,4.9,46.4,72,-13,16,-1024,10,564,204,1024,-4,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.4
2019-06-25,07:53:37.060,14.87,3.72,20005,99,4.9,46.4,73,-13,16,-1024,10,564,204,1024,-4,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.4
2019-06-25,07:53:37.160,14.87,3.72,20005,99,4.9,46.5,75,-13,14,-1024,10,564,204,1024,-4,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.4
2019-06-25,07:53:37.260,14.87,3.72,30005,99,4.9,48.2,75,-13,16,-1024,10,564,204,1024,-3,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.4
2019-06-25,07:53:37.360,14.87,3.72,10005,99,4.9,48.2,77,-13,16,-1024,10,564,204,1024,-4,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.4
2019-06-25,07:53:37.460,14.87,3.72,10005,99,4.9,47.4,78,-13,16,-1024,10,564,204,1024,-4,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.4
2019-06-25,07:53:37.560,14.87,3.72,20005,99,4.9,47.0,80,-13,16,-1024,9,564,204,1024,-4,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.4
2019-06-25,07:53:37.660,14.87,3.71,30005,99,4.9,46.3,80,-13,16,-1024,9,564,204,1024,-4,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.4
2019-06-25,07:53:37.760,14.87,3.71,10005,99,4.9,46.3,82,-13,16,-1024,10,564,204,1024,-4,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.4
2019-06-25,07:53:37.860,14.87,3.71,10005,97,4.9,47.0,84,-13,16,-1024,10,564,204,1024,-4,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.4
2019-06-25,07:53:37.960,14.87,3.72,20005,97,4.9,47.3,85,-13,16,-1024,10,564,204,1024,-4,-1,-1,-1,0,-1,-1,-1,-1,-1,0x0000000000000220,7.4
2019-06-25,07:53:38.060,14.87,3.72,30005,97,4.9,46.6,85,-13,16,-1024,10,564,204,1024,-4,-1,-1,-1,0,-1,-1,-1,-1,-1,0x0000000000000220,7.4
2019-06-25,08:07:00.270,14.86,3.71,10002,100,4.9,45.6,426,-12,16,-1024,9,562,204,1024,-3,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.4
2019-06-25,08:07:00.340,14.86,3.71,20002,100,4.9,45.6,426,-12,16,-1024,9,562,204,1024,-3,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.4
2019-06-25,08:07:00.440,14.86,3.71,20002,98,4.9,47.4,430,-12,16,-1024,9,562,204,1024,-3,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.4
