Date,Time,VFAS(V),A4(V),Tmp1(@C),RSSI(dB),RxBt(V),Curr(A),Fuel(%),Rud,Ele,Thr,Ail,S1,6P,S2,EX1,EX2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2019-09-21,09:33:40.680,24.36,4.06,10002,61,4.9,0.0,0,-9,11,-1024,6,-334,204,138,0,0,-4,-3,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000200,7.5
2019-09-21,09:33:58.450,24.36,4.06,10002,60,4.9,0.0,0,-9,11,-1024,6,-334,204,138,0,0,-4,-3,-1,-1,0,-1,-1,-1,-1,-1,0x0000000000000220,7.5
2019-09-21,09:33:58.920,24.36,4.06,10002,58,4.9,0.0,0,-10,11,-1024,7,-333,204,138,0,0,-3,-1,-1,-1,0,-1,-1,-1,-1,-1,0x0000000000000220,7.5
2019-09-21,09:33:59.000,24.36,4.06,20002,58,4.9,0.0,0,-10,11,-1024,7,-333,204,138,0,0,-3,-1,-1,-1,0,-1,-1,-1,-1,-1,0x0000000000000220,7.5
2019-09-21,09:33:59.100,24.36,4.06,20002,58,4.9,0.0,0,-9,11,-1024,6,-333,204,138,0,0,-4,-1,-1,-1,0,-1,-1,-1,-1,-1,0x0000000000000220,7.5
2019-09-21,09:33:59.200,24.36,4.06,30002,58,4.9,0.0,0,-9,11,-1024,7,-333,204,138,0,0,-4,-1,-1,-1,0,-1,-1,-1,-1,-1,0x0000000000000220,7.5
2019-09-21,09:33:59.300,24.36,4.06,30002,58,4.9,0.0,0,-9,11,-1024,7,-333,204,138,0,0,-4,-1,-1,-1,0,-1,-1,-1,-1,-1,0x0000000000000220,7.5
2019-09-21,09:33:59.400,24.36,4.06,10002,62,4.9,0.0,0,-9,11,-1024,7,-334,204,138,0,0,-4,-1,-1,-1,0,-1,-1,-1,-1,-1,0x0000000000000220,7.5
2019-09-21,09:33:59.500,24.36,4.06,10002,62,4.9,0.0,0,-9,11,-1024,7,-334,204,138,0,0,-4,-1,-1,-1,0,-1,-1,-1,-1,-1,0x0000000000000220,7.5
2019-09-21,09:33:59.600,24.36,4.06,20002,62,4.9,0.0,0,-9,12,-1024,6,-334,204,138,0,0,-4,-1,-1,-1,0,-1,-1,-1,-1,-1,0x0000000000000220,7.5
2019-09-21,09:33:59.700,24.36,4.06,20002,62,4.9,0.0,0,-10,11,-1024,7,-334,204,138,0,0,-4,-1,-1,-1,0,-1,-1,-1,-1,-1,0x0000000000000220,7.5
2019-09-21,09:33:59.800,24.36,4.06,30002,60,4.9,0.0,0,-9,12,-1024,6,-334,204,138,0,0,-4,-1,-1,-1,0,-1,-1,-1,-1,-1,0x0000000000000220,7.5
2019-09-21,09:33:59.900,24.36,4.06,30002,60,4.9,0.0,0,-10,12,-1024,6,-334,204,138,0,0,-4,-1,-1,-1,0,-1,-1,-1,-1,-1,0x0000000000000220,7.5
2019-09-21,09:34:00.000,24.36,4.06,10002,60,4.9,0.0,0,-10,11,-1024,6,-333,204,138,0,0,-3,-1,-1,-1,0,-1,-1,-1,-1,-1,0x0000000000000220,7.5
2019-09-21,09:34:00.100,24.36,4.06,20002,60,4.9,0.0,0,-10,11,-1024,7,-333,204,138,0,0,-4,-1,-1,-1,0,-1,-1,-1,-1,-1,0x0000000000000220,7.5
2019-09-21,09:34:00.200,24.36,4.06,20002,60,4.9,0.0,0,-10,11,-1024,6,-334,204,138,0,0,-4,-1,-1,-1,0,-1,-1,-1,-1,-1,0x0000000000000220,7.5
2019-09-21,09:34:00.300,24.36,4.06,30002,60,4.9,0.0,0,-10,11,-1024,7,-334,204,138,0,0,-4,-1,-1,-1,0,-1,-1,-1,-1,-1,0x0000000000000220,7.5
