Date,Time,VFAS(V),A4(V),Tmp1(@C),RSSI(dB),RxBt(V),Curr(A),Fuel(%),Rud,Ele,Thr,Ail,S1,6P,S2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2019-04-11,07:01:04.020,22.70,3.78,10002,88,4.8,0.0,0,-16,12,-1024,13,-597,204,1024,1,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.8
2019-04-11,07:01:04.050,22.70,3.78,10002,88,4.8,0.0,0,-16,12,-1024,12,-596,204,1024,1,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.8
2019-04-11,07:01:04.150,22.70,3.78,20001,88,4.8,0.0,0,-16,12,-1024,12,-597,204,1024,1,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.8
2019-04-11,07:01:04.250,22.70,3.78,30001,88,4.8,0.0,0,-16,11,-1024,13,-597,204,1024,1,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.8
2019-04-11,07:01:04.350,22.70,3.78,10001,88,4.8,0.0,0,-16,12,-1024,12,-596,204,1024,1,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.8
2019-04-11,07:01:04.450,22.70,3.78,20005,88,4.8,0.0,0,-16,11,-1024,12,-597,204,1024,1,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.8
2019-04-11,07:01:04.550,22.70,3.78,30005,88,4.8,0.0,0,-16,11,-1024,12,-596,204,1024,1,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.8
2019-04-11,07:01:04.650,22.70,3.78,10005,88,4.8,0.0,0,-16,12,-1024,12,-596,204,1024,1,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.8
2019-04-11,07:01:04.750,22.70,3.78,20005,88,4.8,0.0,0,-16,12,-1024,12,-596,204,1024,1,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.8
2019-04-11,07:01:04.850,22.70,3.78,30005,88,4.8,0.0,0,-16,11,-1024,12,-597,204,1024,1,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.8
2019-04-11,07:01:04.950,22.70,3.78,30005,88,4.8,0.0,0,-16,12,-1024,12,-597,204,1024,1,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.8
2019-04-11,07:01:05.050,22.70,3.78,20005,88,4.8,0.0,0,-16,12,-1024,13,-597,204,1024,1,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.8
2019-04-11,07:01:05.150,22.70,3.78,30005,88,4.8,0.0,0,-16,11,-1024,13,-596,204,1024,1,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.8
2019-04-11,07:01:05.250,22.70,3.78,10005,88,4.8,0.0,0,-16,11,-1024,12,-597,204,1024,1,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.8
2019-04-11,07:01:05.350,22.70,3.78,10005,88,4.8,0.0,0,-16,11,-1024,12,-597,204,1024,1,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.8
2019-04-11,07:01:05.450,22.70,3.78,30005,85,4.8,0.0,0,-16,11,-1024,12,-596,204,1024,1,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.8
2019-04-11,07:01:05.550,22.70,3.78,10005,85,4.8,0.0,0,-15,11,-1024,12,-597,204,1024,1,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.8
