Date,Time,VFAS(V),A4(V),Tmp1(@C),RSSI(dB),RxBt(V),Curr(A),Fuel(%),Rud,Ele,Thr,Ail,S1,6P,S2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2019-07-01,18:13:12.470,23.35,3.89,10002,102,4.8,0.0,0,-13,16,-1024,7,71,204,1024,-911,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.9
2019-07-01,18:13:12.530,23.35,3.89,10002,102,4.8,0.0,0,-13,16,-1024,7,71,204,1024,-911,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.9
2019-07-01,18:13:12.630,23.35,3.89,20001,102,4.8,0.0,0,-13,16,-1024,7,71,204,1024,-911,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.9
2019-07-01,18:13:12.730,23.35,3.89,30001,102,4.8,0.0,0,-15,16,-1024,7,71,204,1024,-911,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.9
2019-07-01,18:13:12.830,23.35,3.89,30001,102,4.8,0.0,0,-15,16,-1024,7,71,204,1024,-911,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.9
2019-07-01,18:13:12.930,23.35,3.89,10005,102,4.8,0.0,0,-13,16,-1024,9,71,204,1024,-911,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.9
2019-07-01,18:13:13.030,23.34,3.89,20005,102,4.8,0.0,0,-13,14,-1024,7,71,204,1024,-911,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.9
2019-07-01,18:13:13.130,23.34,3.89,20005,102,4.8,0.0,0,-13,16,-1024,9,71,204,1024,-911,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.9
2019-07-01,18:13:13.230,23.34,3.89,30005,102,4.8,0.0,0,-13,14,-1024,7,71,204,1024,-911,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.9
2019-07-01,18:13:13.330,23.34,3.89,10005,102,4.8,0.0,0,-13,14,-1024,9,71,204,1024,-911,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.9
2019-07-01,18:13:13.430,23.34,3.89,10005,100,4.8,0.0,0,-13,14,-1024,9,71,204,1024,-911,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.9
2019-07-01,18:13:13.530,23.34,3.89,10005,100,4.8,0.0,0,-13,16,-1024,9,71,204,1024,-911,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.9
2019-07-01,18:13:13.630,23.34,3.89,30005,100,4.8,0.0,0,-13,16,-1024,9,71,204,1024,-911,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.9
2019-07-01,18:13:13.760,23.34,3.89,10005,100,4.8,0.0,0,-13,16,-1024,7,71,204,1024,-911,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.9
2019-07-01,18:13:13.860,23.34,3.89,20005,102,4.8,0.0,0,-13,16,-1024,7,71,204,1024,-911,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.9
2019-07-01,18:13:13.960,23.34,3.88,20005,102,4.8,0.0,0,-13,14,-1024,9,71,204,1024,-911,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.9
2019-07-01,18:13:14.060,23.32,3.88,30005,102,4.8,0.0,0,-13,14,-1024,7,71,204,1024,-911,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.9
2019-07-01,18:13:14.160,23.32,3.88,10005,102,4.8,0.0,0,-13,16,-1024,9,71,204,1024,-911,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.9
2019-07-01,18:13:14.260,23.32,3.88,10005,102,4.8,0.0,0,-13,16,-1024,7,71,204,1024,-911,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.9
2019-07-01,18:13:14.360,23.32,3.88,10005,102,4.8,0.0,0,-13,16,-1024,7,71,204,1024,-911,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.9
2019-07-01,18:13:14.460,23.31,3.88,20005,102,4.8,0.0,0,-13,14,-1024,9,71,204,1024,-911,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.9
2019-07-01,18:13:14.560,23.31,3.88,20005,102,4.8,0.0,0,-13,14,-1024,9,71,204,1024,-911,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.9
2019-07-01,18:13:14.660,23.31,3.88,30005,102,4.8,0.0,0,-13,14,-1024,9,71,204,1024,-911,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.9
2019-07-01,18:13:14.760,23.31,3.88,30005,102,4.8,0.0,0,-13,14,-1024,7,71,204,1024,-911,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.9
2019-07-01,18:13:14.860,23.31,3.88,10005,102,4.8,0.0,0,-13,16,-1024,7,71,204,1024,-912,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.9
2019-07-01,18:13:14.960,23.31,3.88,20005,102,4.8,0.0,0,-13,16,-1024,7,71,204,1024,-912,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.9
2019-07-01,18:13:15.060,23.31,3.88,30005,102,4.8,0.0,0,-13,14,-1024,7,71,204,1024,-911,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.9
2019-07-01,18:13:15.160,23.32,3.88,30005,101,4.8,0.0,0,-13,16,-1024,7,71,204,1024,-912,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.9
2019-07-01,18:13:15.260,23.31,3.88,10005,101,4.8,0.0,0,-13,14,-1024,9,71,204,1024,-912,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.9
2019-07-01,18:13:15.360,23.31,3.88,20005,101,4.8,0.0,0,-13,16,-1024,9,71,204,1024,-911,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.9
2019-07-01,18:13:15.460,23.31,3.88,20005,101,4.8,0.0,0,-13,14,-1024,9,71,204,1024,-911,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.9
2019-07-01,18:13:15.560,23.31,3.88,30005,101,4.8,0.0,0,-13,14,-1024,7,71,204,1024,-911,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.9
2019-07-01,18:13:15.660,23.31,3.88,10005,102,4.8,0.0,0,-13,14,-1024,9,71,204,1024,-911,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.9
2019-07-01,18:13:15.760,23.31,3.88,20005,102,4.8,0.0,0,-13,14,-1024,9,71,204,1024,-911,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.9
2019-07-01,18:13:15.860,23.31,3.88,20005,102,4.8,0.0,0,-13,16,-1024,7,71,204,1024,-911,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.9
2019-07-01,18:13:15.960,23.32,3.88,30005,102,4.8,0.0,0,-13,14,-1024,7,71,204,1024,-911,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.9
2019-07-01,18:13:16.060,23.32,3.88,10005,101,4.8,0.0,0,-13,14,-1024,7,71,204,1024,-911,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.9
2019-07-01,18:13:16.160,23.32,3.88,10005,101,4.8,0.0,0,-13,16,-1024,7,71,204,1024,-911,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.9
2019-07-01,18:13:16.260,23.32,3.88,20005,101,4.8,0.0,0,-13,14,-1024,7,71,204,1024,-911,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.9
2019-07-01,18:13:16.360,23.32,3.88,30005,101,4.8,0.0,0,-13,14,-1024,7,71,204,1024,-911,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.9
2019-07-01,18:13:16.460,23.32,3.88,30005,101,4.8,0.0,0,-13,14,-1024,7,71,204,1024,-911,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.9
2019-07-01,18:13:16.560,23.32,3.88,10005,101,4.8,0.0,0,-13,14,-1024,9,71,204,1024,-911,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.9
