Date,Time,VFAS(V),A4(V),Tmp1(@C),RSSI(dB),RxBt(V),Curr(A),Fuel(%),Rud,Ele,Thr,Ail,S1,6P,S2,EX1,EX2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2019-09-22,10:58:02.070,16.47,4.11,10005,79,4.9,1.2,12,-9,-78,-1024,213,1024,204,138,0,0,56,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.2
2019-09-22,10:58:02.170,16.40,4.10,10005,79,4.9,0.6,12,-9,-138,-1024,168,1024,204,138,0,0,56,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.2
2019-09-22,10:58:02.270,16.41,4.10,30005,79,4.9,0.6,12,-9,-140,-1024,143,1024,204,138,0,0,56,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.2
2019-09-22,10:58:02.370,16.41,4.10,10005,80,4.9,0.6,12,-9,-61,-1024,61,1024,204,138,0,0,55,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.2
2019-09-22,10:58:02.470,16.42,4.10,20005,80,4.9,1.0,12,-9,-3,-1024,47,1024,204,138,0,0,55,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.2
2019-09-22,10:58:02.570,16.43,4.10,20005,80,4.9,0.9,12,-9,-32,-1024,7,1024,204,138,0,0,55,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.2
2019-09-22,10:58:02.670,16.43,4.10,30005,80,4.9,0.6,12,-9,-70,-1024,7,1024,204,138,0,0,56,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.2
2019-09-22,10:58:02.770,16.41,4.10,10005,80,4.9,0.6,12,-10,-123,-1024,7,1024,204,138,0,0,56,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.2
2019-09-22,10:58:02.870,16.41,4.10,20005,80,4.9,0.8,12,-9,-206,-1024,9,1024,204,138,0,0,55,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.2
2019-09-22,10:58:02.970,16.41,4.10,20005,80,4.9,0.8,12,-10,-262,-1024,67,1024,204,138,0,0,56,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.2
2019-09-22,10:58:03.070,16.44,4.11,30005,80,4.9,0.8,12,-10,-124,-1024,44,1024,204,138,0,0,56,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.2
2019-09-22,10:58:03.170,16.44,4.11,10005,80,4.9,0.8,12,-10,-80,-1024,47,1024,204,138,0,0,56,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.2
2019-09-22,10:58:03.270,16.45,4.11,10005,80,4.9,0.8,12,-10,-30,-1024,48,1024,204,138,0,0,56,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.2
2019-09-22,10:58:03.370,16.47,4.11,20005,80,4.9,0.5,12,-10,-75,-871,108,1024,204,138,0,0,56,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.2
2019-09-22,10:58:03.470,16.42,4.10,30005,80,4.9,0.8,12,-10,-95,-147,103,1024,204,138,0,0,56,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.2
2019-09-22,10:58:03.570,16.42,4.10,10005,80,4.9,0.8,12,-9,-52,266,97,1024,204,138,0,0,56,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.2
2019-09-22,10:58:03.670,16.42,4.10,10005,81,4.9,0.8,12,-6,3,-307,79,1024,204,138,0,0,55,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.2
2019-09-22,10:58:03.770,16.42,4.10,20005,81,4.9,0.7,12,-7,6,-1011,59,1024,204,138,0,0,55,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.2
2019-09-22,10:58:03.870,16.39,4.10,30005,81,4.9,0.7,12,-7,8,-1012,38,1024,204,138,0,0,55,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.2
2019-09-22,10:58:03.970,16.39,4.07,10005,81,4.9,1.9,12,-7,9,-1012,16,1024,204,138,0,0,55,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.2
2019-09-22,10:58:04.070,15.89,3.96,10005,81,4.9,2.3,12,-7,9,-479,15,1024,204,138,0,0,55,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.2
2019-09-22,10:58:04.170,15.77,3.95,20005,78,4.9,2.3,12,-7,9,-882,10,1024,204,138,0,0,55,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.2
2019-09-22,10:58:04.270,15.94,3.95,30005,78,4.9,1.2,12,-23,-10,-1022,9,1024,204,138,0,0,55,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.2
2019-09-22,10:58:04.370,15.94,3.99,10005,78,4.9,1.2,12,-16,-165,-660,7,1024,204,138,0,0,56,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.2
2019-09-22,10:58:04.470,16.04,4.01,10005,78,4.9,1.9,12,-13,-83,-155,7,1024,204,138,0,0,56,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.2
2019-09-22,10:58:04.570,16.04,4.01,20005,79,4.9,1.9,12,-12,-26,-531,7,1024,204,138,0,0,56,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.2
2019-09-22,10:58:04.670,16.06,4.02,30005,79,4.9,1.1,12,10,-4,-261,7,1024,204,138,0,0,56,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.2
2019-09-22,10:58:04.770,16.14,4.02,10005,79,4.9,0.7,12,-10,3,1011,-10,1024,204,138,0,0,56,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.2
2019-09-22,10:58:04.870,16.17,4.03,10005,79,4.9,0.8,12,-9,64,961,-3,1024,204,138,0,0,55,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.2
2019-09-22,10:58:04.970,16.05,4.03,20005,79,4.9,0.8,12,-7,80,-1024,1,1024,204,138,0,0,55,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.2
2019-09-22,10:58:05.070,16.05,4.00,30005,80,4.9,0.6,12,-7,46,-1024,3,1024,204,138,0,0,55,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.2
2019-09-22,10:58:05.170,16.08,4.02,10005,80,4.9,0.6,12,-7,88,-1024,4,1024,204,138,0,0,56,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.2
2019-09-22,10:58:05.270,15.65,3.89,10005,80,4.9,0.4,12,-7,90,-1024,4,1024,204,138,0,0,56,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.2
2019-09-22,10:58:05.370,15.26,3.89,20005,80,4.9,1.1,12,-7,51,-1024,4,1024,204,138,0,0,56,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.2
2019-09-22,10:58:05.470,15.26,3.89,30005,80,4.9,1.1,12,-7,49,-1024,4,1024,204,138,0,0,56,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.2
2019-09-22,10:58:05.570,15.45,3.89,10005,80,4.9,0.8,12,-7,46,-1024,1,1024,204,138,0,0,56,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.2
2019-09-22,10:58:05.670,15.63,3.91,10005,80,4.9,1.2,13,-7,45,-1024,1,1024,204,138,0,0,56,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.2
2019-09-22,10:58:05.770,15.79,3.95,20005,80,4.9,1.2,13,-7,20,-1024,-1,1024,204,138,0,0,56,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.2
2019-09-22,10:58:05.870,15.79,3.95,30005,79,4.9,1.0,13,-7,16,-933,0,1024,204,138,0,0,56,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.2
2019-09-22,10:58:05.970,15.79,3.95,30005,79,4.9,0.4,13,-9,12,-725,-17,1024,204,138,0,0,55,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.2
2019-09-22,10:58:06.070,15.86,3.97,10005,79,4.9,0.5,13,-9,14,-630,-38,1024,204,138,0,0,55,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.2
2019-09-22,10:58:06.170,15.98,3.99,20005,79,4.9,0.5,13,-9,49,-866,-60,1024,204,138,0,0,55,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.2
2019-09-22,10:58:06.270,15.98,3.99,30005,79,4.9,1.0,13,-9,11,-998,-94,1024,204,138,0,0,55,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.2
2019-09-22,10:58:06.370,16.04,4.01,30005,80,4.9,1.0,13,-9,11,-841,-74,1024,204,138,0,0,55,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.2
2019-09-22,10:58:06.470,16.08,4.02,10005,80,4.9,0.9,13,-9,11,54,-73,1024,204,138,0,0,55,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.2
2019-09-22,10:58:06.570,16.08,4.02,20005,80,4.9,0.9,13,-29,9,9,-59,1024,204,138,0,0,56,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.2
2019-09-22,10:58:06.670,16.12,4.03,20005,80,4.9,0.6,13,-10,6,-587,-24,1024,204,138,0,0,56,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.2
2019-09-22,10:58:06.770,16.17,4.04,30005,85,4.9,0.6,13,-10,-265,-260,0,1024,204,138,0,0,56,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.2
2019-09-22,10:58:06.870,16.21,4.04,10005,85,4.9,1.0,13,-9,-152,-334,1,1024,204,138,0,0,56,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.2
2019-09-22,10:58:06.970,16.21,4.03,20005,85,4.9,1.7,13,-9,235,-393,59,1024,204,138,0,0,56,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.2
2019-09-22,10:58:07.070,15.83,3.97,20005,85,4.9,1.2,13,-7,343,-395,120,1024,204,138,0,0,55,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.2
2019-09-22,10:58:07.170,15.96,3.99,30005,85,4.9,1.2,13,-7,108,-398,4,1024,204,138,0,0,55,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.2
2019-09-22,10:58:07.270,15.96,3.99,10005,84,4.9,0.4,13,-7,14,-535,4,1024,204,138,0,0,55,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.2
2019-09-22,10:58:07.370,15.97,3.99,20005,84,4.9,0.8,13,-9,-192,-535,4,1024,204,138,0,0,55,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.2
2019-09-22,10:58:07.470,15.97,3.99,20005,84,4.9,1.3,13,-9,-208,-531,4,1024,204,138,0,0,55,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.2
2019-09-22,10:58:07.570,15.93,3.99,30005,84,4.9,1.3,13,-9,-38,-531,4,1024,204,138,0,0,55,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.2
2019-09-22,10:58:07.670,15.93,3.98,30005,86,4.9,1.0,13,-9,-35,-531,4,1024,204,138,0,0,56,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.2
2019-09-22,10:58:07.770,15.94,3.99,10005,86,4.9,1.1,13,-10,-94,-531,4,1024,204,138,0,0,56,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.2
2019-09-22,10:58:07.870,15.98,3.99,20005,86,4.9,1.1,13,-10,-155,-531,19,1024,204,138,0,0,55,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.2
2019-09-22,10:58:07.970,15.98,3.99,30005,86,4.9,0.6,13,-10,-38,-530,13,1024,204,138,0,0,56,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.2
2019-09-22,10:58:08.070,16.02,4.01,30005,84,4.9,1.0,13,-10,3,-455,10,1024,204,138,0,0,55,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.2
2019-09-22,10:58:08.170,16.02,4.01,10005,84,4.9,0.8,13,-10,6,-341,7,1024,204,138,0,0,56,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.2
2019-09-22,10:58:08.270,16.05,4.01,20005,84,4.9,0.8,13,-9,8,-346,7,1024,204,138,0,0,55,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.2
2019-09-22,10:58:08.370,16.05,4.01,30005,84,4.9,0.8,13,-7,27,-487,62,1024,204,138,0,0,55,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.2
2019-09-22,10:58:08.470,16.06,4.01,30005,84,4.9,0.7,13,-9,130,-488,97,1024,204,138,0,0,55,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.2
2019-09-22,10:58:08.570,16.04,4.01,10005,84,4.9,0.7,13,-9,135,-492,99,1024,204,138,0,0,55,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.2
2019-09-22,10:58:08.670,16.04,4.00,20005,84,4.9,0.7,13,-9,12,-492,18,1024,204,138,0,0,55,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.2
2019-09-22,10:58:08.770,16.03,3.99,30005,84,4.9,1.1,13,-9,-10,-493,12,1024,204,138,0,0,55,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.2
2019-09-22,10:58:08.870,15.94,3.99,30005,84,4.9,1.1,13,-9,3,-495,9,1024,204,138,0,0,55,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.2
2019-09-22,10:58:08.970,15.94,3.99,10005,80,4.9,1.1,13,-9,8,-593,7,1024,204,138,0,0,56,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.2
2019-09-22,10:58:09.070,15.98,3.99,20005,80,4.9,0.7,13,-9,12,-633,6,1024,204,138,0,0,56,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.2
2019-09-22,10:58:09.170,15.97,4.00,30005,80,4.9,0.6,13,-10,17,-592,-12,1024,204,138,0,0,56,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.2
2019-09-22,10:58:09.270,15.97,3.99,30005,80,4.9,0.7,14,-10,14,-495,-17,1024,204,138,0,0,56,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.2
2019-09-22,10:58:09.370,15.95,3.98,10005,80,4.9,0.9,14,-10,14,-490,-3,1024,204,138,0,0,56,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.2
2019-09-22,10:58:09.470,15.95,3.98,20005,84,4.9,0.9,14,-10,17,-487,1,1024,204,138,0,0,56,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.2
2019-09-22,10:58:09.570,15.97,3.99,30005,84,4.9,1.2,14,-9,35,-325,-37,1024,204,138,0,0,55,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.2
2019-09-22,10:58:09.670,16.02,4.00,30005,84,4.9,1.1,14,-10,14,-427,-34,1024,204,138,0,0,55,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.2
2019-09-22,10:58:09.770,16.02,4.00,10005,84,4.9,0.7,14,-9,-30,-522,3,1024,204,138,0,0,55,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.2
2019-09-22,10:58:09.870,16.02,4.00,20005,84,4.9,0.7,14,-9,6,-527,4,1024,204,138,0,0,55,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.2
2019-09-22,10:58:09.970,16.03,4.01,30005,84,4.9,1.1,14,-9,8,-530,4,1024,204,138,0,0,55,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.2
2019-09-22,10:58:10.070,16.01,4.00,30005,84,4.9,1.2,14,-9,98,-533,6,1024,204,138,0,0,56,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.2
2019-09-22,10:58:10.170,15.98,4.00,10005,84,4.9,1.2,14,-7,174,-533,7,1024,204,138,0,0,56,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.2
2019-09-22,10:58:10.270,15.98,3.99,10005,84,4.9,1.0,14,-7,101,-535,7,1024,204,138,0,0,56,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.2
2019-09-22,10:58:10.370,16.01,4.00,20005,84,4.9,1.1,14,-9,12,-631,6,1024,204,138,0,0,56,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.2
2019-09-22,10:58:10.470,16.00,3.99,30005,84,4.9,1.5,14,-9,11,-628,6,1024,204,138,0,0,55,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.2
2019-09-22,10:58:10.570,16.00,3.99,10005,84,4.9,1.5,14,-9,9,-528,6,1024,204,138,0,0,55,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.2
2019-09-22,10:58:10.670,16.01,4.01,20005,84,4.9,1.0,14,-9,9,-527,4,1024,204,138,0,0,55,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.2
2019-09-22,10:58:10.770,16.01,4.00,20005,84,4.9,1.1,14,-9,9,-1024,4,1024,204,138,0,0,55,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.2
2019-09-22,10:58:10.870,16.03,4.00,30005,84,4.9,1.1,14,-4,11,-1024,6,1024,204,138,0,0,55,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.2
2019-09-22,10:58:10.970,16.03,4.01,10005,84,4.9,0.5,14,-1,11,-1024,6,1024,204,138,0,0,55,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.2
2019-09-22,10:58:26.860,16.36,4.09,20002,82,4.9,1.1,17,-9,11,-1024,6,1024,204,138,0,0,56,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.2
2019-09-22,10:58:26.930,16.37,4.09,30002,82,4.9,1.1,17,-9,11,-1024,6,1024,204,138,0,0,56,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.2
2019-09-22,10:58:27.030,16.37,4.09,30002,84,4.9,0.4,17,-10,11,-1024,6,1024,204,138,0,0,56,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.2
2019-09-22,10:58:27.130,16.36,4.09,10002,84,4.9,0.3,17,-10,11,-1024,6,1024,204,138,0,0,56,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.2
2019-09-22,10:58:27.230,16.35,4.08,20001,84,4.9,0.3,17,-10,11,-1024,6,1024,204,138,0,0,56,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.2
2019-09-22,10:58:27.330,16.35,4.08,30005,84,4.9,0.7,17,-9,9,-1024,6,1024,204,138,0,0,55,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.2
2019-09-22,10:58:27.430,16.37,4.09,30005,84,4.9,0.7,17,-9,9,-1024,6,1024,204,138,0,0,55,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.2
2019-09-22,10:58:27.530,16.37,4.09,10005,84,4.9,0.3,17,-7,9,-1024,6,1024,204,138,0,0,55,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.2
2019-09-22,10:58:27.630,16.36,4.09,20005,84,4.9,0.3,17,-9,11,-1024,6,1024,204,138,0,0,55,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.2
2019-09-22,10:58:27.730,16.36,4.09,30005,84,4.9,0.4,17,-9,11,-1024,6,1024,204,138,0,0,56,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.2
2019-09-22,10:58:27.830,16.35,4.09,30005,84,4.9,0.8,17,-9,11,-1024,6,1024,204,138,0,0,56,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.2
2019-09-22,10:58:27.930,16.36,4.08,10005,84,4.9,0.8,17,-10,11,-1024,6,1024,204,138,0,0,55,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.2
2019-09-22,10:58:28.040,16.36,4.08,20005,84,4.9,0.6,17,-10,11,-1024,7,1024,204,138,0,0,55,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.2
2019-09-22,10:58:28.140,16.36,4.09,30005,84,4.9,0.4,17,-10,12,-1024,7,1024,204,138,0,0,56,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.2
2019-09-22,10:58:28.240,16.36,4.08,30005,84,4.9,1.2,17,-10,12,-1024,6,1024,204,138,0,0,56,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.2
2019-09-22,10:58:28.340,16.39,4.08,10005,83,4.9,1.2,17,-9,12,-1024,6,1024,204,138,0,0,55,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.2
2019-09-22,10:58:28.440,16.37,4.09,20005,83,4.9,1.1,17,-9,12,-1024,6,1024,204,138,0,0,56,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.2
2019-09-22,10:58:28.540,16.37,4.09,30005,83,4.9,0.8,17,-10,11,-1024,4,1024,204,138,0,0,56,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.2
2019-09-22,10:58:28.640,16.29,4.07,30005,83,4.9,0.5,17,-10,11,-682,-55,1024,204,138,0,0,55,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.2
2019-09-22,10:58:28.740,16.31,4.07,10005,83,4.9,0.5,17,-9,32,-69,3,1024,204,138,0,0,55,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.2
2019-09-22,10:58:28.840,16.31,4.07,20005,83,4.9,0.7,17,-9,133,140,3,1024,204,138,0,0,55,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.2
2019-09-22,10:58:28.940,16.34,4.08,20005,83,4.9,0.8,17,-7,130,19,4,1024,204,138,0,0,55,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.2
2019-09-22,10:58:29.040,16.34,4.08,30005,83,4.9,0.8,17,-7,178,-304,74,1024,204,138,0,0,56,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.2
2019-09-22,10:58:29.140,16.27,4.08,10005,83,4.9,0.8,18,-7,301,-430,47,1024,204,138,0,0,56,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.2
2019-09-22,10:58:29.240,16.27,4.06,10005,84,4.9,1.7,18,-35,324,-168,7,1024,204,138,0,0,56,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.2
2019-09-22,10:58:29.340,15.98,3.97,20005,84,4.9,1.1,18,-15,320,-533,7,1024,204,138,0,0,56,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.2
2019-09-22,10:58:29.440,15.75,3.97,30005,84,4.9,1.1,18,-12,341,-625,7,1024,204,138,0,0,56,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.2
2019-09-22,10:58:29.540,15.75,3.93,10005,84,4.9,0.8,18,-10,259,-384,7,1024,204,138,0,0,56,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.2
2019-09-22,10:58:29.640,15.79,3.94,10005,77,4.9,0.5,18,-9,301,-323,7,1024,204,138,0,0,55,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.2
2019-09-22,10:58:29.740,15.79,3.94,20005,77,4.9,1.2,18,-9,274,-506,7,1024,204,138,0,0,55,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.2
2019-09-22,10:58:29.840,15.87,3.94,30005,77,4.9,1.2,18,-9,111,-628,6,1024,204,138,0,0,55,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.2
2019-09-22,10:58:29.940,15.87,3.97,10005,77,4.9,0.8,18,-9,49,-628,6,1024,204,138,0,0,55,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.2
