Date,Time,VFAS(V),A4(V),Tmp1(@C),RSSI(dB),RxBt(V),Curr(A),Fuel(%),Rud,Ele,Thr,Ail,S1,6P,S2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2019-04-22,07:56:02.210,14.91,3.72,20002,72,4.8,0.0,0,-16,12,-1024,12,1024,204,1024,-3,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.7
2019-04-22,07:56:02.240,14.91,3.72,30002,72,4.8,0.0,0,-16,12,-1024,12,1024,204,1024,-3,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.7
2019-04-22,07:56:02.340,14.91,3.72,10001,72,4.8,0.0,0,-16,12,-1024,12,1024,204,1024,-3,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.7
2019-04-22,07:56:02.440,14.91,3.72,10001,72,4.8,0.0,0,-16,12,-1024,12,1024,204,1024,-3,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.7
2019-04-22,07:56:02.540,14.91,3.72,20005,72,4.8,0.0,0,-16,12,-1024,12,1024,204,1024,-3,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.7
2019-04-22,07:56:02.640,14.91,3.72,20005,72,4.8,0.0,0,-16,12,-1024,12,1024,204,1024,-4,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.7
2019-04-22,07:56:02.740,14.91,3.72,30005,70,4.8,0.0,0,-16,12,-1024,12,1024,204,1024,-4,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.7
2019-04-22,07:56:02.840,14.91,3.72,10005,70,4.8,0.0,0,-16,12,-1024,12,1024,204,1024,-4,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.7
2019-04-22,07:56:02.940,14.91,3.72,10005,70,4.8,0.0,0,-16,12,-1024,10,1024,204,1024,-4,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.7
2019-04-22,07:56:03.040,14.91,3.72,20005,70,4.8,0.0,0,-16,12,-1024,12,1024,204,1024,-4,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.7
2019-04-22,07:56:03.140,14.91,3.72,30005,69,4.8,0.0,0,-16,12,-1024,12,1024,204,1024,-4,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.7
2019-04-22,07:56:03.240,14.91,3.72,10005,69,4.8,0.0,0,-16,12,-1024,12,1024,204,1024,-4,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.7
2019-04-22,07:56:03.340,14.91,3.72,10005,69,4.8,0.0,0,-16,12,-1024,12,1024,204,1024,-4,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.7
2019-04-22,07:56:03.440,14.91,3.72,20005,69,4.8,0.0,0,-16,12,-1024,12,1024,204,1024,-4,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.7
2019-04-22,07:56:03.540,14.91,3.72,30005,70,4.8,0.0,0,-16,12,-1024,12,1024,204,1024,-4,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.7
2019-04-22,07:56:03.640,14.91,3.72,10005,70,4.8,0.0,0,-16,12,-1024,12,1024,204,1024,-4,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.7
2019-04-22,07:56:03.740,14.91,3.72,10005,70,4.8,0.0,0,-16,12,-1024,12,1024,204,1024,-4,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.7
2019-04-22,07:56:03.840,14.91,3.72,20005,70,4.8,0.0,0,-16,12,-1024,12,1024,204,1024,-4,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.7
2019-04-22,07:56:03.940,14.91,3.72,30005,70,4.8,0.0,0,-16,12,-1024,12,1024,204,1024,-4,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.7
2019-04-22,07:56:04.040,14.91,3.72,30005,72,4.8,0.0,0,-16,12,-1024,12,1024,204,1024,-4,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.7
2019-04-22,07:56:04.140,14.91,3.72,10005,72,4.8,0.0,0,-18,12,-1024,12,1024,204,1024,-4,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.7
2019-04-22,07:56:04.240,14.91,3.72,20005,72,4.8,0.0,0,-18,12,-1024,12,1024,204,1024,-4,0,-1,-1,0,-1,-1,-1,-1,-1,0x0000000000000220,7.7
2019-04-22,07:56:04.340,14.91,3.72,30005,72,4.8,0.0,0,-18,12,-1024,12,1024,204,1024,-4,0,-1,-1,0,-1,-1,-1,-1,-1,0x0000000000000220,7.7
2019-04-22,22:05:38.870,15.03,3.75,10002,76,4.8,0.0,0,-16,14,-1024,10,1024,204,1024,-1,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.7
2019-04-22,22:05:38.940,15.03,3.75,10002,76,4.8,0.0,0,-16,12,-1024,10,1024,204,1024,-3,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.7
2019-04-22,22:05:39.040,15.03,3.75,20002,76,4.8,0.0,0,-15,12,-1024,10,1024,204,1024,-3,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.7
2019-04-22,22:05:39.140,15.03,3.75,20002,76,4.8,0.0,0,-15,14,-1024,10,1024,204,1024,-3,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.7
2019-04-22,22:05:39.240,15.03,3.75,30001,76,4.8,0.0,0,-16,12,-1024,10,1024,204,1024,-3,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.7
2019-04-22,22:05:39.340,15.03,3.75,30001,76,4.8,0.0,0,-16,12,-1024,10,1024,204,1024,-4,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.7
2019-04-22,22:05:39.440,15.03,3.75,10005,73,4.8,0.0,0,-16,12,-1024,10,1024,204,1024,-3,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.7
2019-04-22,22:05:39.540,15.03,3.75,10005,73,4.8,0.0,0,-16,12,-1024,10,1024,204,1024,-4,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.7
2019-04-22,22:05:39.640,15.03,3.75,20005,73,4.8,0.0,0,-16,12,-1024,10,1024,204,1024,-3,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.7
2019-04-22,22:05:39.740,15.03,3.75,20005,73,4.8,0.0,0,-16,12,-1024,10,1024,204,1024,-3,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.7
2019-04-22,22:05:39.840,15.03,3.75,30005,73,4.8,0.0,0,-16,12,-1024,10,1024,204,1024,-3,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.7
2019-04-22,22:05:39.940,15.03,3.75,30005,73,4.8,0.0,0,-16,12,-1024,10,1024,204,1024,-3,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.7
2019-04-22,22:05:40.040,15.03,3.75,10005,73,4.8,0.0,0,-15,12,-1024,10,1024,204,1024,-3,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.7
2019-04-22,22:05:40.140,15.03,3.75,20005,73,4.8,0.0,0,-15,12,-1024,10,1024,204,1024,-3,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.7
2019-04-22,22:05:40.240,15.03,3.75,20005,73,4.8,0.0,0,-15,12,-1024,10,1024,204,1024,-3,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.7
2019-04-22,22:05:40.340,15.03,3.75,30005,76,4.8,0.0,0,-15,12,-1024,10,1024,204,1024,-3,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.7
2019-04-22,22:05:40.440,15.02,3.75,30005,76,4.8,0.0,0,-15,12,-1024,10,1024,204,1024,-3,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.7
2019-04-22,22:05:40.550,15.02,3.75,10005,76,4.8,0.0,0,-15,12,-1024,10,1024,204,1024,-4,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.7
2019-04-22,22:05:40.690,15.02,3.75,20005,76,4.8,0.0,0,-16,12,-1024,10,1024,204,1024,-4,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.7
2019-04-22,22:05:40.790,15.02,3.75,20005,76,4.8,0.0,0,-15,12,-1024,10,1024,204,1024,-3,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.7
2019-04-22,22:05:40.890,15.02,3.75,30005,76,4.8,0.0,0,-15,12,-1024,10,1024,204,1024,-3,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.7
2019-04-22,22:05:40.990,15.02,3.75,30005,76,4.8,0.0,0,-15,14,-1024,10,1024,204,1024,-3,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.7
2019-04-22,22:05:41.090,15.02,3.75,10005,76,4.8,0.0,0,-15,12,-1024,10,1024,204,1024,-3,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.7
2019-04-22,22:05:41.190,15.02,3.75,20005,78,4.8,0.0,0,-15,12,-1024,10,1024,204,1024,-3,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.7
2019-04-22,22:05:41.290,15.02,3.75,30005,78,4.8,0.0,0,-15,12,-1024,10,1024,204,1024,-3,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.7
2019-04-22,22:05:41.390,15.02,3.75,30005,78,4.8,0.0,0,-15,12,-1024,10,1024,204,1024,-3,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.7
2019-04-22,22:05:41.490,15.02,3.75,10005,78,4.8,0.0,0,-15,12,-1024,10,1024,204,1024,-3,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.7
2019-04-22,22:05:41.590,15.02,3.75,10005,77,4.8,0.0,0,-15,12,-1024,10,1024,204,1024,-3,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.7
2019-04-22,22:05:41.690,15.02,3.75,20005,77,4.8,0.0,0,-15,12,-1024,10,1024,204,1024,-3,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.7
2019-04-22,22:05:41.790,15.02,3.75,30005,77,4.8,0.0,0,-15,12,-1024,10,1024,204,1024,-3,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.7
2019-04-22,22:05:41.890,15.02,3.75,30005,77,4.8,0.0,0,-16,12,-1024,10,1024,204,1024,-3,-1,-1,-1,0,-1,-1,-1,-1,-1,0x0000000000000220,7.7
