Date,Time,Fuel(%),Hdg(@),A2(V),AccX(g),AccY(g),AccZ(g),Tmp1(@C),RSSI(dB),RxBt(V),A4(V),VFAS(V),Curr(A),Rud,Ele,Thr,Ail,S1,6P,S2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2018-02-22,00:16:30.360,0,0.00,6.5,0.00,0.00,0.00,0,81,4.6,0.00,0.00,0.0,-12,8,-1024,9,-901,204,-12,829,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2018-02-22,00:16:30.440,0,0.00,6.5,0.00,0.00,0.00,0,81,4.6,0.00,0.00,0.0,-12,8,-1024,9,-901,204,-12,829,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2018-02-22,00:16:30.540,0,0.00,6.5,0.00,0.00,0.00,0,82,4.6,0.00,0.00,0.0,-12,8,-1024,9,-901,204,-12,829,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2018-02-22,00:16:30.650,0,0.00,6.5,0.00,0.00,0.00,0,82,4.6,0.00,0.00,0.0,-10,8,-1024,9,-901,204,-12,829,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2018-02-22,00:16:30.750,0,0.00,6.5,0.00,0.00,0.00,0,82,4.6,0.00,0.00,0.0,-12,8,-1024,9,-901,204,-12,829,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2018-02-22,00:16:30.850,0,0.00,6.5,0.00,0.00,0.00,0,82,4.6,0.00,0.00,0.0,-12,8,-1024,9,-901,204,-12,829,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2018-02-22,00:17:13.810,0,0.00,6.6,0.00,0.00,0.00,0,84,4.6,0.00,0.00,0.0,-12,8,-1024,9,-922,204,-12,-1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2018-02-22,00:17:13.900,0,0.00,6.6,0.00,0.00,0.00,0,84,4.6,0.00,0.00,0.0,-12,8,-1024,9,-922,204,-12,-1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2018-02-22,00:17:14.000,0,0.00,6.6,0.00,0.00,0.00,0,84,4.6,0.00,0.00,0.0,-12,8,-1024,9,-922,204,-12,-1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2018-02-22,00:17:14.100,0,0.00,6.6,0.00,0.00,0.00,0,84,4.6,0.00,0.00,0.0,-12,8,-1024,9,-922,204,-12,0,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2018-02-22,00:17:14.200,0,0.00,6.6,0.00,0.00,0.00,0,84,4.6,0.00,0.00,0.0,-12,8,-1024,9,-922,204,-12,0,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2018-02-22,00:17:14.300,0,0.00,6.6,0.00,0.00,0.00,0,84,4.6,0.00,0.00,0.0,-12,8,-1024,9,-922,204,-12,0,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000002920,7.5
2018-02-22,00:19:07.210,0,0.00,6.6,0.00,0.00,0.00,0,82,4.6,0.00,0.00,0.0,-13,8,-1024,10,-886,204,-3,-1,-1,-1,-1,1,1,1,-1,-1,-1,0x0000000000002920,7.5
2018-02-22,00:19:07.300,0,0.00,6.6,0.00,0.00,0.00,0,82,4.6,0.00,0.00,0.0,-13,8,-1024,10,-886,204,-2,-1,-1,-1,-1,1,1,1,-1,-1,-1,0x0000000000002920,7.5
