Date,Time,VFAS(V),A4(V),Tmp1(@C),RSSI(dB),RxBt(V),Curr(A),Fuel(%),Rud,Ele,Thr,Ail,S1,6P,S2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2018-11-03,16:44:57.550,16.90,4.22,10002,90,4.8,0.0,0,-12,4,-1024,9,1024,204,-421,71,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.5
2018-11-03,16:44:57.580,16.90,4.22,10002,90,4.8,0.0,0,-12,4,-1024,9,1024,204,-421,71,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.5
2018-11-03,16:44:57.680,16.90,4.22,20002,88,4.8,0.0,0,-12,6,-1024,9,1024,204,-421,71,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.5
2018-11-03,16:44:57.780,16.90,4.22,30001,88,4.8,0.0,0,-12,4,-1024,9,1024,204,-421,70,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.5
2018-11-03,16:44:57.880,16.90,4.22,10001,88,4.8,0.0,0,-12,6,-1024,9,1024,204,-421,70,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.5
2018-11-03,16:44:57.980,16.90,4.22,20005,88,4.8,0.0,0,-12,6,-1024,9,1024,204,-421,70,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.5
2018-11-03,16:44:58.080,16.90,4.22,30005,89,4.8,0.0,0,-12,4,-1024,9,1024,204,-421,70,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.5
2018-11-03,16:44:58.180,16.90,4.22,10005,89,4.8,0.0,0,-12,6,-1024,9,1024,204,-421,70,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.5
2018-11-03,16:44:58.280,16.90,4.22,20005,89,4.8,0.0,0,-12,6,-1024,9,1024,204,-421,70,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.5
2018-11-03,16:44:58.380,16.90,4.22,30005,89,4.8,0.0,0,-12,6,-1024,9,1024,204,-421,70,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.5
2018-11-03,16:44:58.480,16.90,4.22,30005,87,4.8,0.0,0,-12,4,-1024,10,1024,204,-421,70,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.5
2018-11-03,16:44:58.580,16.90,4.22,20005,87,4.8,0.0,0,-10,6,-817,100,1024,204,-421,71,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.5
2018-11-03,16:44:58.680,16.90,4.22,30005,87,4.8,0.0,0,-12,6,-647,145,1024,204,-421,71,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.5
2018-11-03,16:44:58.780,16.90,4.22,10005,87,4.8,0.0,0,-12,8,-644,125,1024,204,-421,71,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.5
2018-11-03,16:44:58.880,16.90,4.22,10005,87,4.8,0.0,0,-10,6,-642,51,1024,204,-421,71,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.5
2018-11-03,16:44:58.980,16.90,4.22,30005,88,4.8,0.0,0,-107,25,-642,21,1024,204,-421,71,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.5
2018-11-03,16:44:59.080,16.90,4.22,10005,88,4.8,0.0,0,-40,29,-623,15,1024,204,-421,71,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.4
2018-11-03,16:44:59.180,16.90,4.22,20005,88,4.8,0.0,0,-84,69,-206,10,1024,204,-421,70,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.4
2018-11-03,16:44:59.280,16.90,4.22,20005,88,4.8,0.0,0,-33,111,-303,9,1024,204,-421,70,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.4
2018-11-03,16:44:59.380,16.90,4.22,20005,88,4.8,0.0,0,-15,175,-422,9,1024,204,-421,70,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.4
2018-11-03,16:44:59.480,16.90,4.22,20005,88,4.8,0.0,0,-174,112,-158,-71,1024,204,-421,70,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.4
2018-11-03,16:44:59.580,16.90,4.22,30005,88,4.8,0.0,0,-152,-43,-158,-93,1024,204,-421,70,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.4
2018-11-03,16:44:59.680,16.90,4.22,30005,88,4.8,0.0,0,-87,-83,-198,-93,1024,204,-421,70,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.4
2018-11-03,16:44:59.780,16.90,4.22,20005,87,4.8,0.0,0,-21,4,-315,-116,1024,204,-421,70,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.4
2018-11-03,16:44:59.880,16.90,4.22,30005,87,4.8,0.0,0,1,6,-293,-158,1024,204,-421,70,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.4
2018-11-03,16:44:59.980,16.90,4.22,10005,87,4.8,0.0,0,-4,6,-222,-150,1024,204,-421,70,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.4
2018-11-03,16:45:00.080,16.90,4.22,20005,87,4.8,0.0,0,-9,75,-223,-90,1024,204,-421,70,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.4
2018-11-03,16:45:00.180,16.90,4.22,30005,87,4.8,0.0,0,-10,203,84,1,1024,204,-421,70,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.4
2018-11-03,16:45:00.280,16.90,4.22,10005,90,4.8,0.0,0,-107,182,739,4,1024,204,-421,70,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.4
2018-11-03,16:45:00.380,16.90,4.22,20005,90,4.8,0.0,0,-10,80,-479,6,1024,204,-421,70,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.4
2018-11-03,16:45:00.480,16.90,4.22,30005,90,4.8,0.0,0,-10,6,-1024,7,1024,204,-421,70,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.4
2018-11-03,16:45:00.580,16.90,4.22,30005,90,4.8,0.0,0,-12,-77,-1024,73,1024,204,-421,70,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.4
2018-11-03,16:45:00.680,16.90,4.22,20005,85,4.8,0.0,0,-12,-251,-1024,149,1024,204,-421,70,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.4
2018-11-03,16:45:00.780,16.80,4.22,30005,85,4.8,0.0,0,-12,-592,-1024,110,1024,204,-421,70,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.4
2018-11-03,16:45:00.880,16.80,4.20,10005,85,4.8,0.0,0,-13,-956,-808,9,1024,204,-421,70,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.4
2018-11-03,16:45:00.980,16.80,4.20,20005,85,4.8,0.0,0,-15,-300,-576,-15,1024,204,-421,70,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.4
2018-11-03,16:45:01.080,16.80,4.20,30005,85,4.8,0.0,0,-13,-242,-825,-38,1024,204,-421,70,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.4
2018-11-03,16:45:01.180,16.80,4.20,10005,83,4.8,0.0,0,-12,-354,-874,-113,1024,204,-421,70,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.4
2018-11-03,16:45:01.280,16.80,4.20,20005,83,4.8,0.0,0,-13,-197,228,-132,1024,204,-421,70,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.4
2018-11-03,16:45:01.380,16.80,4.20,30005,83,4.8,0.0,0,-12,-7,215,-59,1024,204,-421,70,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.4
2018-11-03,16:45:01.480,16.80,4.20,30005,83,4.8,0.0,0,-12,0,-655,-97,1024,204,-421,70,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.4
2018-11-03,16:45:01.580,16.80,4.20,20005,80,4.8,0.0,0,-12,261,-169,9,1024,204,-421,70,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.4
2018-11-03,16:45:01.680,16.80,4.20,30005,80,4.8,0.0,0,-61,351,9,7,1024,204,-421,70,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.4
2018-11-03,16:45:01.780,16.70,4.20,10005,80,4.8,0.0,0,-13,399,-266,7,1024,204,-421,70,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.4
2018-11-03,16:45:01.880,16.70,4.17,20005,80,4.8,0.0,0,-12,399,-347,108,1024,204,-421,70,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.4
2018-11-03,16:45:01.980,16.70,4.17,30005,80,4.8,0.0,0,-9,299,-374,79,1024,204,-421,70,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.4
2018-11-03,16:45:02.080,16.70,4.17,10005,81,4.8,0.0,0,-9,264,-482,215,1024,204,-421,70,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.4
2018-11-03,16:45:02.180,16.70,4.17,20005,81,4.8,0.0,0,-7,364,-484,362,1024,204,-421,70,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.4
2018-11-03,16:45:02.280,16.70,4.17,30005,81,4.8,0.0,0,0,424,-168,405,1024,204,-421,70,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.4
2018-11-03,16:45:02.380,16.60,4.17,10005,81,4.8,0.0,0,-43,357,415,288,1024,204,-421,71,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.4
2018-11-03,16:45:02.480,16.60,4.15,20005,80,4.8,0.0,0,89,378,-368,268,1024,204,-421,70,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.4
2018-11-03,16:45:02.580,16.60,4.15,30005,80,4.8,0.0,0,80,437,-642,330,1024,204,-421,70,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.4
2018-11-03,16:45:02.680,16.60,4.15,10005,80,4.8,0.0,0,116,457,-344,550,1024,204,-421,70,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.4
2018-11-03,16:45:02.780,16.60,4.15,20005,80,4.8,0.0,0,117,328,-146,302,1024,204,-421,70,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.4
2018-11-03,16:45:02.880,16.60,4.15,30005,71,4.8,0.0,0,116,88,-239,-132,1024,204,-421,70,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.4
2018-11-03,16:45:02.980,16.60,4.15,10005,71,4.8,0.0,0,127,-18,-165,-352,1024,204,-421,70,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.4
2018-11-03,16:45:03.080,16.60,4.15,20005,71,4.8,0.0,0,43,-252,-120,-449,1024,204,-421,70,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.4
2018-11-03,16:45:03.180,16.60,4.15,30005,71,4.8,0.0,0,6,-478,-26,-436,1024,204,-421,70,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.4
2018-11-03,16:45:03.280,16.50,4.12,10005,71,4.8,0.0,0,7,-365,-101,-417,1024,204,-421,70,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.4
2018-11-03,16:45:03.380,16.50,4.12,20005,79,4.8,0.0,0,-294,-422,687,-876,1024,204,-421,70,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.4
2018-11-03,16:45:03.480,16.50,4.12,30005,79,4.8,0.0,0,113,-495,-171,-1024,1024,204,-421,70,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.4
2018-11-03,16:45:03.580,16.50,4.12,10005,79,4.8,0.0,0,21,-550,-1024,-1024,1024,204,-421,70,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.4
2018-11-03,16:45:03.680,16.50,4.12,20005,79,4.8,0.0,0,-10,-550,-1024,-1024,1024,204,-421,70,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.4
2018-11-03,16:45:03.780,16.50,4.12,30005,85,4.8,0.0,0,-10,-550,-1024,-1024,1024,204,-421,70,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.4
2018-11-03,16:45:03.880,16.50,4.12,10005,85,4.8,0.0,0,-12,-615,-1024,-1002,1024,204,-421,70,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.4
2018-11-03,16:45:03.980,16.50,4.12,20005,85,4.8,0.0,0,-13,-660,-600,-865,1024,204,-421,70,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.4
2018-11-03,16:45:04.080,16.40,4.10,30005,85,4.8,0.0,0,-152,-718,-723,-744,1024,204,-421,70,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.4
2018-11-03,16:45:04.180,16.40,4.10,10005,79,4.8,0.0,0,-70,-519,-549,-529,1024,204,-421,70,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.4
