Date,Time,VFAS(V),A4(V),Tmp1(@C),RSSI(dB),RxBt(V),Curr(A),Fuel(%),Rud,Ele,Thr,Ail,S1,6P,S2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2018-12-03,08:57:26.300,15.20,3.80,10002,97,4.8,0.0,0,-13,9,-1024,10,1024,204,-22,-1,-1001,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.8
2018-12-03,08:57:26.340,15.20,3.80,20002,97,4.8,0.0,0,-13,8,-1024,10,1024,204,-22,-1,-1001,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.8
2018-12-03,08:57:26.440,15.20,3.80,20002,96,4.8,0.0,0,-13,8,-1024,10,1024,204,-22,-1,-999,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.8
2018-12-03,08:57:26.540,15.20,3.80,20002,96,4.8,0.0,0,-13,8,-1024,10,1024,204,-22,-1,-999,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.8
2018-12-03,08:57:26.640,15.20,3.80,30001,96,4.8,0.0,0,-13,8,-1024,10,1024,204,-22,-1,-999,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.8
2018-12-03,08:57:26.740,15.20,3.80,10001,96,4.8,0.0,0,-12,8,-1024,10,1024,204,-22,-1,-1001,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.8
2018-12-03,08:57:26.840,15.20,3.77,10001,92,4.8,0.0,0,-13,8,-1024,10,1024,204,-22,-1,-999,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.8
2018-12-03,08:57:26.940,15.10,3.77,20005,92,4.8,0.0,0,-13,9,-1024,10,1024,204,-22,-1,-1001,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.8
2018-12-03,08:57:27.040,15.10,3.77,20005,92,4.8,0.0,0,-13,8,-1024,10,1024,204,-22,-3,-1001,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.8
2018-12-03,08:57:27.140,15.10,3.77,30005,92,4.8,0.0,0,-13,9,-1024,-29,1024,204,-22,-3,-1001,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.7
2018-12-03,08:57:27.240,15.10,3.77,10005,92,4.8,0.0,0,-13,8,-1024,-837,1024,204,-22,-3,-1001,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.7
2018-12-03,08:57:27.340,15.10,3.77,10005,92,4.8,0.0,0,-13,8,-1024,6,1024,204,-22,-1,-1001,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.7
2018-12-03,08:57:27.440,15.10,3.77,20005,92,4.8,0.0,0,-13,8,-1024,7,1024,204,-22,-1,-1001,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.7
2018-12-03,08:57:27.540,15.10,3.75,20005,92,4.8,0.0,0,-13,8,-1024,9,1024,204,-22,-1,-1001,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.7
2018-12-03,08:57:27.640,15.00,3.75,30005,92,4.8,0.0,0,-12,9,-1024,1024,1024,204,-22,-1,-1001,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.7
2018-12-03,08:57:27.740,15.00,3.75,30005,91,4.8,0.0,0,-12,64,-1024,614,1024,204,-22,-1,-1001,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.7
2018-12-03,08:57:27.840,15.00,3.75,30005,91,4.8,0.0,0,-12,8,-1024,21,1024,204,-22,-1,-1001,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.7
2018-12-03,08:57:27.940,15.00,3.75,10005,91,4.8,0.0,0,-12,8,-1024,1024,1024,204,-22,-1,-1001,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.7
2018-12-03,08:57:28.040,15.00,3.75,10005,91,4.8,0.0,0,-12,4,-1024,414,1024,204,-22,-1,-999,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.7
2018-12-03,08:57:28.140,15.00,3.75,20005,92,4.8,0.0,0,-13,6,-1024,987,1024,204,-23,-1,-1001,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.7
