Date,Time,Fuel(%),Hdg(@),A2(V),AccX(g),AccY(g),AccZ(g),Tmp1(@C),RSSI(dB),RxBt(V),A4(V),VFAS(V),Curr(A),Rud,Ele,Thr,Ail,S1,6P,S2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2018-05-20,17:26:59.230,0,0.00,10.2,0.00,0.00,0.00,30001,74,4.7,4.12,16.50,0.0,-10,11,-1024,9,1024,204,-20,-1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,7.7
2018-05-20,17:26:59.310,0,0.00,10.2,0.00,0.00,0.00,10001,74,4.7,4.12,16.50,0.0,-9,-6,-1024,9,1024,204,-20,-1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,7.7
2018-05-20,17:26:59.410,0,0.00,10.2,0.00,0.00,0.00,10001,74,4.7,4.12,16.50,0.0,-9,9,-1024,9,1024,204,-20,-1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,7.7
2018-05-20,17:26:59.510,0,0.00,10.2,0.00,0.00,0.00,20001,74,4.7,4.12,16.50,0.0,-9,11,-1024,9,1024,204,-20,-1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,7.7
2018-05-20,17:26:59.610,0,0.00,10.2,0.00,0.00,0.00,20001,76,4.7,4.12,16.50,0.0,-10,11,-1024,9,1024,204,-20,-1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,7.7
2018-05-20,17:26:59.710,0,0.00,10.2,0.00,0.00,0.00,30001,76,4.7,4.12,16.50,0.0,-10,11,-1024,9,1024,204,-20,-3,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,7.7
2018-05-20,17:26:59.810,0,0.00,10.2,0.00,0.00,0.00,30001,76,4.7,4.12,16.50,0.0,-9,11,-1024,9,1024,204,-20,-1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,7.7
2018-05-20,17:26:59.910,0,0.00,10.2,0.00,0.00,0.00,10001,76,4.7,4.12,16.50,0.0,-10,11,-1024,9,1024,204,-20,-3,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,7.7
2018-05-20,17:27:00.010,0,0.00,10.2,0.00,0.00,0.00,10001,71,4.7,4.12,16.50,0.0,238,11,-1024,9,1024,204,-20,-3,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,7.7
2018-05-20,17:27:00.110,0,0.00,10.2,0.00,0.00,0.00,20001,71,4.7,4.12,16.50,0.0,924,11,-1024,9,1024,204,-20,-1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,7.7
2018-05-20,17:27:00.210,0,0.00,10.2,0.00,0.00,0.00,20001,71,4.7,4.12,16.50,0.0,1024,11,-1024,9,1024,204,-20,-1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,7.7
2018-05-20,17:27:00.310,0,0.00,10.2,0.00,0.00,0.00,30001,71,4.7,4.12,16.50,0.0,1024,11,-1024,9,1024,204,-20,-1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,7.7
2018-05-20,17:27:00.410,0,0.00,10.2,0.00,0.00,0.00,30001,71,4.7,4.12,16.50,0.0,1024,11,-1024,9,1024,204,-20,-1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,7.7
2018-05-20,17:27:00.510,0,0.00,10.2,0.00,0.00,0.00,30001,67,4.7,4.12,16.50,0.0,1024,11,-1024,9,1024,204,-20,-1,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,7.7
