Date,Time,Fuel(%),Hdg(@),A2(V),AccX(g),AccY(g),AccZ(g),Tmp1(@C),RSSI(dB),RxBt(V),A4(V),VFAS(V),Curr(A),Rud,Ele,Thr,Ail,S1,6P,S2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2018-04-08,11:51:22.160,4,0.00,0.0,0.00,0.00,0.00,10005,96,5.1,4.07,16.30,0.6,-9,9,-1024,10,961,204,-2,-1,702,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,7.9
2018-04-08,11:51:22.200,4,0.00,0.0,0.00,0.00,0.00,10005,96,5.1,4.07,16.30,0.6,-9,9,-1024,10,961,204,-2,-1,702,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,7.9
2018-04-08,11:51:22.340,4,0.00,0.0,0.00,0.00,0.00,20005,96,5.1,4.07,16.30,0.6,-10,9,-1024,10,961,204,-2,-1,703,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,7.9
2018-04-08,11:51:22.450,4,0.00,0.0,0.00,0.00,0.00,20005,96,5.1,4.07,16.30,1.0,-10,9,-1024,10,961,204,-2,-1,703,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,7.9
2018-04-08,11:51:22.550,4,0.00,0.0,0.00,0.00,0.00,20005,96,5.1,4.07,16.30,1.0,-10,9,-1024,10,961,204,-2,-1,703,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,7.9
2018-04-08,11:51:22.650,4,0.00,0.0,0.00,0.00,0.00,30005,96,5.1,4.07,16.30,1.1,-10,9,-1024,10,961,204,-2,-1,703,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,7.9
2018-04-08,11:51:22.750,4,0.00,0.0,0.00,0.00,0.00,30005,96,5.1,4.07,16.30,1.1,-10,9,-1024,10,961,204,-2,-1,703,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,7.9
2018-04-08,11:51:22.850,4,0.00,0.0,0.00,0.00,0.00,10005,96,5.1,4.05,16.20,1.1,-10,9,-1024,10,961,204,-2,-3,703,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,7.9
2018-04-08,11:51:22.950,4,0.00,0.0,0.00,0.00,0.00,10005,96,5.1,4.05,16.20,0.9,-10,9,-1024,10,961,204,-1,-1,703,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,7.9
2018-04-08,11:51:23.050,4,0.00,0.0,0.00,0.00,0.00,20005,96,5.1,4.07,16.20,0.9,-9,9,130,10,961,204,-2,-1,702,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004230,7.9
2018-04-08,11:51:23.150,5,0.00,0.0,0.00,0.00,0.00,20005,97,5.1,4.07,16.30,0.9,-10,11,551,9,961,204,-1,-1,702,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004230,7.9
2018-04-08,11:51:23.250,5,0.00,0.0,0.00,0.00,0.00,30005,97,5.1,4.07,16.30,0.9,-9,11,-31,9,961,204,-2,-1,702,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004230,7.9
2018-04-08,11:51:23.350,6,0.00,0.0,0.00,0.00,0.00,30005,97,5.1,4.05,16.20,18.2,-9,11,-976,10,961,204,-2,-1,702,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004230,7.9
2018-04-08,11:51:23.450,6,0.00,0.0,0.00,0.00,0.00,30005,97,5.1,4.05,16.20,18.2,-10,11,-974,10,961,204,-2,-1,703,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004230,7.9
2018-04-08,11:51:23.550,6,0.00,0.0,0.00,0.00,0.00,10005,97,5.1,4.02,16.10,11.4,17,11,-469,10,961,204,-2,-1,702,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004230,7.9
2018-04-08,11:51:23.650,6,0.00,0.0,0.00,0.00,0.00,10005,96,5.1,4.02,16.10,11.4,-157,11,763,10,961,204,-2,-1,703,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004230,7.9
2018-04-08,11:51:23.750,6,0.00,0.0,0.00,0.00,0.00,20005,96,5.1,4.02,16.10,16.1,-10,11,6,10,961,204,-2,-1,703,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004230,7.9
2018-04-08,11:51:23.850,8,0.00,0.0,0.00,0.00,0.00,20005,96,5.1,4.02,16.10,16.1,44,12,-557,10,961,204,-2,-1,703,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004230,7.9
2018-04-08,11:51:23.950,8,0.00,0.0,0.00,0.00,0.00,30005,96,5.1,4.00,16.00,16.1,-264,11,742,9,961,204,-1,-1,703,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004230,7.9
