Date,Time,Rud,Ele,Thr,Ail,S1,6P,S2,EX1,EX2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2019-11-22,23:34:55.660,-15,9,-1024,10,337,-205,-24,0,0,-3,0,-1,-1,1,-1,0,-1,-1,-1,0x0000000000000020,7.5
2019-11-22,23:34:56.150,-15,9,-1024,10,337,-205,-25,0,0,-4,0,-1,-1,1,-1,0,-1,-1,-1,0x0000000000000020,7.5
2019-11-22,23:34:56.650,-15,9,-1024,10,337,-205,-24,0,0,-4,-1,-1,-1,1,-1,0,-1,-1,-1,0x0000000000000020,7.5
2019-11-22,23:34:57.150,-15,9,-1024,10,338,-205,-24,0,0,-4,0,-1,-1,1,-1,0,-1,-1,-1,0x0000000000000020,7.5
2019-11-22,23:34:57.650,-16,9,-1024,10,337,-205,-25,0,0,-4,0,-1,-1,1,-1,0,-1,-1,-1,0x0000000000000020,7.5
2019-11-22,23:34:58.150,-16,9,-1024,10,337,-205,-24,0,0,-4,0,-1,-1,1,-1,0,-1,-1,-1,0x0000000000000020,7.5
2019-11-22,23:34:58.650,-13,106,-219,9,337,-205,-25,0,0,-4,0,-1,-1,1,-1,0,-1,-1,-1,0x0000000000000030,7.5
2019-11-22,23:34:59.150,-13,230,-727,19,337,-205,-24,0,0,-4,-1,-1,-1,1,-1,0,-1,-1,-1,0x0000000000000030,7.5
2019-11-22,23:34:59.650,-9,-32,-900,126,337,-205,-24,0,0,-4,0,-1,-1,1,-1,0,-1,-1,-1,0x0000000000000030,7.5
2019-11-22,23:35:00.150,111,-178,-417,-10,337,-205,-24,0,0,-4,-1,-1,-1,1,-1,0,-1,-1,-1,0x0000000000000030,7.5
2019-11-22,23:35:00.650,-13,56,-403,12,337,-205,-24,0,0,-4,0,-1,-1,1,-1,0,-1,-1,-1,0x0000000000000030,7.5
