Date,Time,VFAS(V),A4(V),Curr(A),Fuel(%),Hdg(@),Tmp1(@C),Tmp1(@C),RSSI(dB),RxBt(V),Rud,Ele,Thr,Ail,S1,6P,S2,EX1,EX2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2020-06-20,09:12:31.310,23.13,0.00,0.0,0,0.00,10002,28,67,4.4,-13,14,-1024,9,-1005,1023,275,0,0,-1024,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.3
2020-06-20,09:12:31.790,23.13,0.00,0.0,0,0.00,10002,28,37,4.4,-13,14,-1024,9,-1005,1023,275,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.3
2020-06-20,09:12:32.290,23.13,0.00,0.0,0,0.00,10002,28,66,4.4,-13,-296,-1024,7,-1005,1023,275,0,0,-1024,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.3
2020-06-20,09:12:32.790,23.13,0.00,0.0,0,0.00,10002,28,59,4.4,-12,-128,-1024,7,-1006,1023,275,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.3
2020-06-20,09:12:33.290,23.13,0.00,0.0,0,0.00,10002,28,66,4.4,-61,14,-771,16,-1005,1023,275,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.3
2020-06-20,09:12:33.790,23.13,0.00,0.0,0,0.00,10002,28,64,4.4,20,9,-609,346,-1005,1023,275,0,0,-1024,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.3
2020-06-20,09:12:34.290,23.13,0.00,0.0,0,0.00,10002,28,65,4.4,68,12,-563,-9,-1006,1023,275,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.3
2020-06-20,09:12:34.790,23.13,0.00,0.0,0,0.00,10002,28,58,4.4,105,-6,256,-360,-1006,1023,275,0,0,-1024,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.3
2020-06-20,09:12:35.290,23.13,0.00,0.0,0,0.00,10002,28,73,4.4,-9,12,-1024,-96,-1005,1023,275,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.3
2020-06-20,09:12:35.790,23.13,0.00,0.0,0,0.00,10002,28,41,4.4,-63,-391,-557,-724,-1006,1023,275,0,0,-1024,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.3
2020-06-20,09:12:36.290,23.13,0.00,0.0,0,0.00,10002,28,62,4.4,32,108,-223,6,-1005,1023,275,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.3
2020-06-20,09:12:36.790,23.13,0.00,0.0,0,0.00,10002,28,63,4.4,-93,320,-1024,126,-1005,1023,275,0,0,-1024,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.3
2020-06-20,09:12:37.290,23.13,0.00,0.0,0,0.00,10002,28,62,4.4,-84,14,-795,9,-1006,1023,275,0,0,-1024,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.3
2020-06-20,09:12:37.790,23.13,0.00,0.0,0,0.00,10002,28,69,4.4,-178,17,-1024,7,-1005,1023,275,0,0,-1024,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.3
2020-06-20,09:12:38.290,23.13,0.00,0.0,0,0.00,10002,28,68,4.4,-58,-311,-1024,-99,-1005,1023,275,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.2
2020-06-20,09:12:38.790,23.13,0.00,0.0,0,0.00,10002,28,58,4.4,-18,66,-655,6,-1005,1023,275,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.2
2020-06-20,09:12:39.290,23.13,0.00,0.0,0,0.00,10002,28,64,4.4,-41,148,-619,158,-1005,1023,275,0,0,-1024,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.2
2020-06-20,09:12:39.790,23.13,0.00,0.0,0,0.00,10002,28,62,4.4,-40,-13,-579,7,-1005,1023,275,0,0,-1024,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.2
2020-06-20,09:12:40.290,23.13,0.00,0.0,0,0.00,10002,28,54,4.4,-13,43,-585,6,-1005,1023,275,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.2
2020-06-20,09:12:51.820,23.13,0.00,0.0,0,0.00,10002,28,78,4.4,-12,12,-1024,7,-1005,1023,275,0,0,-1024,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.2
2020-06-20,09:12:52.310,23.13,0.00,0.0,0,0.00,10002,28,70,4.4,-12,14,-1024,7,-1005,1023,275,0,0,-1024,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.2
2020-06-20,09:15:42.980,25.04,0.00,0.0,0,0.00,30002,41,68,4.4,-13,12,-1024,7,-1005,1023,275,0,0,-1024,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.2
2020-06-20,09:15:43.470,25.04,0.00,0.0,0,0.00,30002,41,55,4.4,-13,14,-1024,7,-1006,1023,275,0,0,-1024,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.2
2020-06-20,09:15:43.980,25.04,4.17,0.0,0,0.00,10002,41,69,4.4,-13,12,-1024,7,-1005,1023,275,0,0,-1024,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.2
2020-06-20,09:15:44.480,25.06,4.17,0.0,0,0.00,10002,41,62,4.4,-12,12,-1024,7,-1005,1023,275,0,0,-1024,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.2
2020-06-20,09:15:44.980,25.06,4.17,0.0,0,0.00,10002,41,65,4.4,-81,14,-538,-31,-1006,1023,275,0,0,-1024,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.2
2020-06-20,09:15:45.480,25.05,4.17,0.0,0,0.00,20001,42,54,4.4,3,16,-689,273,-1005,1023,275,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.2
2020-06-20,09:15:45.980,25.05,4.17,0.0,0,0.00,20001,42,63,4.4,66,-74,-341,4,-1005,1023,275,0,0,-1024,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.2
2020-06-20,09:15:46.480,25.05,4.17,0.0,0,0.00,20001,42,58,4.4,23,-32,-1024,-992,-1005,1023,275,0,0,-1024,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.2
2020-06-20,09:29:00.690,24.93,4.15,0.0,0,0.00,30002,45,57,4.6,-13,14,-1024,7,-1005,1023,275,0,0,-1024,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.2
2020-06-20,09:29:01.180,24.95,4.15,0.0,0,0.00,20001,45,60,4.5,-13,14,-1024,7,-1005,1023,275,0,0,-1024,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.2
2020-06-20,09:29:01.680,24.91,4.15,0.2,0,0.00,10005,45,59,4.5,-13,14,-1024,7,-1005,1023,275,0,0,-1024,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.2
2020-06-20,09:29:02.180,24.91,4.15,0.2,0,0.00,20005,45,59,4.4,-13,12,-1024,-167,-1005,1023,275,0,0,-1024,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.2
2020-06-20,09:29:02.680,24.88,4.14,0.5,0,0.00,10005,46,57,4.4,-13,14,-1024,6,-1005,1023,275,0,0,-1024,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.2
2020-06-20,09:29:03.180,24.89,4.14,0.2,0,0.00,30005,46,58,4.4,-90,16,-709,-9,-1005,1023,275,0,0,-1024,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.2
2020-06-20,09:29:03.680,24.89,4.14,3.3,0,0.00,10005,46,58,4.4,-36,90,-587,6,-1005,1023,275,0,0,-1024,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.2
2020-06-20,09:29:04.180,24.83,4.13,4.0,0,0.00,30005,46,60,4.4,9,-29,-585,62,-1005,1023,275,0,0,-1024,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.2
2020-06-20,09:29:04.680,24.77,4.13,4.2,0,0.00,10005,46,59,4.4,34,9,-585,418,-1005,1023,275,0,0,-1024,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.2
2020-06-20,09:29:05.180,24.74,4.12,6.2,0,0.00,30005,46,68,4.4,4,46,-587,-77,-1005,1023,275,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.2
2020-06-20,09:29:05.680,24.74,4.12,3.4,0,0.00,20005,47,61,4.4,68,-86,-587,-991,-1005,1023,275,0,0,-1024,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.2
2020-06-20,09:29:06.180,24.63,4.10,4.3,3,0.00,30005,47,58,4.4,-4,-47,-558,-18,-1005,1023,275,0,0,-1024,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.2
2020-06-20,09:29:06.680,24.58,4.09,7.9,4,0.00,20005,47,57,4.4,26,14,-601,4,-1005,1023,275,0,0,-1024,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.2
2020-06-20,09:29:07.180,24.68,4.11,3.7,4,0.00,30005,47,57,4.4,92,79,-39,-497,-1005,1023,275,0,0,-1024,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.2
2020-06-20,09:29:07.680,24.44,4.07,2.6,7,0.00,20005,48,54,4.4,-12,12,-1024,-745,-1005,1023,275,0,0,-1024,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.2
2020-06-20,09:29:08.180,24.54,4.09,1.3,7,0.00,10005,48,56,4.4,34,14,-709,-24,-1005,1023,275,0,0,-1024,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.2
2020-06-20,09:29:08.680,24.38,4.05,54.0,7,0.00,30005,49,56,4.4,-15,14,-1024,163,-1005,1023,275,0,0,-1024,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.2
2020-06-20,09:29:09.180,24.51,4.08,1.1,8,0.00,10005,49,63,4.4,4,12,-795,16,-1005,1023,275,0,0,-1024,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.2
2020-06-20,09:29:09.680,24.51,4.08,0.7,10,0.00,30005,49,53,4.4,75,283,-455,284,-1005,1023,275,0,0,-1024,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.2
2020-06-20,09:29:10.180,24.44,4.07,4.8,11,0.00,20005,49,46,4.4,32,122,-530,195,-1005,1023,275,0,0,-1024,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.2
2020-06-20,09:29:10.680,24.51,4.08,5.0,12,0.00,30005,50,64,4.4,-10,-131,-1024,-1024,-1005,1023,275,0,0,-1024,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.2
2020-06-20,09:29:11.180,24.61,4.10,0.7,13,0.00,20005,50,64,4.4,-98,-268,-376,-635,-1005,1023,275,0,0,-1024,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.2
2020-06-20,09:29:11.680,24.36,4.06,4.3,15,0.00,10005,51,64,4.4,-129,29,-327,-225,-1005,1023,275,0,0,-1024,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.2
2020-06-20,09:29:12.180,24.47,4.08,6.0,15,0.00,20005,51,66,4.4,77,16,-763,166,-1005,1023,275,0,0,-1024,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.2
2020-06-20,09:29:12.680,24.57,4.09,1.0,17,0.00,10005,51,54,4.4,-147,141,-1024,1024,-1005,1023,275,0,0,-1024,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.2
2020-06-20,09:29:13.180,24.20,4.03,1.3,20,0.00,30005,51,63,4.4,-50,17,-1024,415,-1005,1023,275,0,0,-1024,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.2
2020-06-20,09:29:13.680,24.34,4.06,1.7,21,0.00,10005,51,68,4.4,-9,14,-866,325,-1005,1023,275,0,0,-1024,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.2
2020-06-20,09:29:14.180,24.44,4.06,1.1,21,0.00,30005,51,59,4.4,-153,-308,-214,-873,-1005,1023,275,0,0,-1024,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.2
2020-06-20,09:29:14.680,24.38,4.05,21.8,24,0.00,20005,51,59,4.4,-36,-104,-554,-245,-1005,1023,275,0,0,-1024,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.2
2020-06-20,09:29:15.180,24.40,4.06,2.7,25,0.00,10005,51,67,4.4,6,449,-630,201,-1005,1023,275,0,0,-1024,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.2
2020-06-20,09:29:15.680,24.42,4.06,10.0,25,0.00,30005,51,67,4.4,195,199,12,163,-1005,1023,275,0,0,-1024,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.2
2020-06-20,09:29:16.180,23.79,3.96,37.0,26,0.00,10005,51,70,4.4,-64,-835,-1024,6,-1005,1023,275,0,0,-1024,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.2
2020-06-20,09:29:16.680,24.12,4.02,3.4,31,0.00,30005,51,59,4.4,-109,-228,-1024,6,-1005,1023,275,0,0,-1024,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.2
2020-06-20,09:29:17.180,24.15,4.02,0.2,35,0.00,10005,51,54,4.4,40,12,-457,6,-1005,1023,275,0,0,-1024,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.2
2020-06-20,09:29:17.680,24.26,4.04,7.6,35,0.00,30005,50,49,4.4,-10,272,-582,33,-1005,1023,275,0,0,-1024,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.2
2020-06-20,09:29:18.180,24.32,4.05,1.0,35,0.00,10005,50,56,4.4,20,14,-669,12,-1005,1023,275,0,0,-1024,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.3
2020-06-20,09:29:18.680,24.41,4.06,4.3,35,0.00,30005,49,52,4.4,-12,295,-676,42,-1005,1023,275,0,0,-1024,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.3
2020-06-20,09:29:19.180,24.44,4.07,2.1,36,0.00,20005,49,56,4.4,37,-345,-615,-292,-1005,1023,275,0,0,-1024,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.3
2020-06-20,09:29:19.680,24.41,4.06,2.2,37,0.00,10005,49,60,4.4,79,-104,-411,696,-1005,1023,275,0,0,-1024,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.3
2020-06-20,09:29:20.180,24.33,4.05,8.7,39,0.00,20005,49,64,4.4,94,177,-587,823,-1005,1023,275,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.3
2020-06-20,09:29:20.680,24.34,4.06,4.1,39,0.00,10005,49,52,4.4,40,17,-690,158,-1005,1023,275,0,0,-1024,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.3
2020-06-20,09:29:21.180,24.40,4.06,1.9,39,0.00,30005,49,50,4.4,-214,-78,-438,82,-1005,1023,275,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.3
2020-06-20,09:29:21.680,24.37,4.06,13.0,41,0.00,20005,49,62,4.4,-81,-7,-509,-391,-1005,1023,275,0,0,-1024,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.3
2020-06-20,09:29:22.180,24.25,4.03,17.5,43,0.00,30005,49,62,4.4,-87,16,-595,9,-1005,1023,275,0,0,-1024,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.3
2020-06-20,09:29:22.680,24.25,4.04,6.6,44,0.00,20005,48,58,4.4,-9,-180,-579,-960,-1005,1023,275,0,0,-1024,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.3
2020-06-20,09:29:23.180,24.34,4.05,15.6,46,0.00,30005,48,58,4.4,38,206,-585,557,-1005,1023,275,0,0,-1024,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.3
2020-06-20,09:29:23.680,24.13,4.02,26.8,47,0.00,20005,48,57,4.4,18,-30,-654,-700,-1005,1023,275,0,0,-1024,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.3
2020-06-20,09:29:24.180,24.25,4.03,5.2,50,0.00,10005,48,64,4.4,9,-357,-330,-837,-1005,1023,275,0,0,-1024,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.3
2020-06-20,09:29:24.680,24.21,4.03,13.4,51,0.00,30005,48,50,4.4,-12,-391,-525,-177,-1005,1023,275,0,0,-1024,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.3
2020-06-20,09:29:25.180,24.25,4.04,10.6,51,0.00,10005,48,64,4.4,-127,37,-425,7,-1005,1023,275,0,0,-1024,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.3
2020-06-20,09:29:25.680,24.34,4.05,8.1,53,0.00,30005,49,66,4.4,-4,177,-504,252,-1005,1023,275,0,0,-1024,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.3
2020-06-20,09:29:26.180,24.25,4.05,5.2,55,0.00,20005,49,67,4.4,41,-444,-1024,-1024,-1005,1023,275,0,0,-1024,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.3
