Date,Time,VFAS(V),A4(V),Curr(A),Fuel(%),Hdg(@),Tmp1(@C),Tmp1(@C),RSSI(dB),RxBt(V),Rud,Ele,Thr,Ail,S1,6P,S2,EX1,EX2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2020-06-19,06:38:56.210,14.96,3.74,0.0,0,0.00,10005,42,76,4.4,-15,12,-1024,9,-1024,1023,161,0,0,-4,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000920,7.8
2020-06-19,06:38:56.710,14.95,3.73,0.0,0,0.00,10005,42,72,4.4,-15,12,-1024,10,-1024,1023,161,0,0,-4,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000920,7.8
2020-06-19,06:38:57.210,14.95,3.73,0.0,0,0.00,20005,42,77,4.4,-15,12,-1024,10,-1024,1023,161,0,0,-4,0,-1,-1,0,-1,-1,-1,-1,-1,0x0000000000000920,7.8
2020-06-19,06:38:57.710,14.95,3.73,0.0,0,0.00,30005,42,78,4.4,-13,12,-1024,9,-1024,1023,161,0,0,-4,0,-1,-1,0,-1,-1,-1,-1,-1,0x0000000000000920,7.8
2020-06-19,06:39:54.020,14.98,3.74,0.0,0,0.00,20002,53,82,4.4,-15,12,-1024,9,-1024,1023,161,0,0,-4,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000920,7.8
2020-06-19,06:39:54.510,14.98,3.74,0.0,0,0.00,20001,53,81,4.4,-16,12,-1024,10,-1024,1023,161,0,0,-4,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000920,7.8
2020-06-19,06:45:28.150,15.01,3.75,0.0,0,0.00,30002,56,74,4.5,-15,12,-1024,9,-1024,1023,161,0,0,-4,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000920,7.8
2020-06-19,06:45:28.640,15.01,3.75,0.0,0,0.00,20005,56,81,4.4,-15,12,-1024,10,-1024,1023,161,0,0,-4,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000920,7.8
2020-06-19,06:45:29.140,14.98,3.74,0.0,0,0.00,30005,56,74,4.4,-15,12,-1024,10,-1024,1023,161,0,0,-4,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000920,7.8
2020-06-19,06:45:29.640,14.98,3.74,0.1,0,0.00,20005,56,76,4.4,-15,12,-1024,9,-1024,1023,161,0,0,-4,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000920,7.8
2020-06-19,06:45:30.140,14.97,3.74,0.0,0,0.00,10005,56,82,4.4,-15,12,-1024,9,-1024,1023,161,0,0,-4,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000920,7.8
2020-06-19,06:45:30.640,14.98,3.74,0.0,0,0.00,30005,56,79,4.4,-15,12,-1024,9,-1024,1023,161,0,0,-4,0,-1,-1,0,-1,-1,-1,-1,-1,0x0000000000000920,7.8
