Date,Time,Hdg(@),Tmp1(@C),VFAS(V),A4(V),Curr(A),Fuel(%),Tmp1(@C),RSSI(dB),RxBt(V),Rud,Ele,Thr,Ail,S1,6P,S2,EX1,EX2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2020-02-28,23:38:30.980,0.00,59,15.51,3.87,1.1,43,20002,72,5.3,-18,11,-1024,10,-557,204,-19,0,0,8,-918,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.3
2020-02-28,23:38:31.490,0.00,59,15.50,3.87,1.1,43,10001,77,5.3,-18,9,-1024,10,-557,204,-19,0,0,7,-918,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.3
2020-02-28,23:38:32.000,0.00,59,15.50,3.87,1.1,44,30005,78,5.3,-18,11,-1024,10,-557,204,-19,0,0,8,-918,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.3
2020-02-28,23:38:32.520,0.00,60,15.50,3.87,1.0,44,30005,76,5.3,-18,11,-1024,10,-557,204,-19,0,0,8,-918,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.3
2020-02-28,23:38:33.040,0.00,60,15.50,3.87,1.1,44,20005,78,5.3,-18,29,-1024,-158,-557,204,-19,0,0,8,-918,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.3
2020-02-28,23:38:33.550,0.00,60,15.49,3.87,1.1,44,20005,70,5.3,-18,99,-1024,-276,-557,204,-19,0,0,8,-918,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.3
2020-02-28,23:38:34.070,0.00,60,15.45,3.86,1.1,44,20005,75,5.3,-18,11,-1024,10,-557,204,-19,0,0,7,-918,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.3
2020-02-28,23:38:38.920,0.00,62,15.50,3.87,1.0,46,20002,75,5.3,-18,9,-1024,10,-557,204,-19,0,0,8,-918,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.3
2020-02-28,23:38:39.430,0.00,62,15.50,3.87,1.1,46,10001,74,5.3,-18,9,-1024,10,-557,204,-19,0,0,8,-918,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.3
2020-02-28,23:38:39.940,0.00,62,15.49,3.87,1.1,46,10005,74,5.3,-18,11,-1024,10,-557,204,-19,0,0,8,-918,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.3
2020-02-28,23:38:40.450,0.00,62,15.50,3.87,1.1,46,30005,81,5.3,-18,11,-1024,10,-557,204,-19,0,0,8,-918,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.2
2020-02-28,23:38:43.560,0.00,63,15.50,3.87,1.1,47,30002,70,5.3,-18,9,-1024,10,-557,204,-19,0,0,8,-918,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.2
