Date,Time,Rud,Ele,Thr,Ail,S1,6P,S2,EX1,EX2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2020-03-23,19:24:22.670,-18,12,-1024,10,-665,1023,-22,0,0,-4,1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.7
2020-03-23,22:36:42.100,-16,12,-1024,9,-665,1023,-23,0,0,-4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.7
2020-03-23,22:36:42.580,-16,12,-1024,9,-665,1023,-22,0,0,-3,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.7
2020-03-23,22:36:43.080,-40,370,-528,3,-666,1023,-22,0,0,-4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,7.7
2020-03-23,22:36:43.580,-55,220,-565,-15,-665,1023,-23,0,0,-4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,7.7
2020-03-23,22:36:44.080,-16,-18,-209,160,-665,1023,-23,0,0,-4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,7.7
2020-03-23,22:36:44.580,286,-41,-727,368,-665,1023,-22,0,0,-3,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,7.7
2020-03-23,22:36:45.080,201,-112,-487,392,-666,1023,-22,0,0,-4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,7.7
2020-03-23,22:36:45.580,116,-192,-312,265,-665,1023,-22,0,0,-4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,7.7
2020-03-23,22:36:46.080,306,53,-641,819,-665,1023,-22,0,0,-4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,7.7
2020-03-23,22:36:46.580,-1,-211,-271,-480,-666,1023,-23,0,0,-4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,7.7
2020-03-23,22:36:47.080,-267,-24,-784,-419,-666,1023,-22,0,0,-4,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,7.7
