Date,Time,Hdg(@),Tmp1(@C),VFAS(V),A4(V),Curr(A),Fuel(%),Tmp1(@C),RSSI(dB),RxBt(V),Rud,Ele,Thr,Ail,S1,6P,S2,EX1,EX2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2020-06-27,08:36:40.950,4.80,32,17.00,4.25,1.1,5,10001,92,5.3,-13,14,-1024,7,-423,1023,-6,0,0,-4,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.7
2020-06-27,08:36:41.440,5.10,32,16.99,4.24,1.1,5,10025,91,5.3,-12,14,-1024,7,-423,1023,-6,0,0,-4,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.7
2020-06-27,08:36:41.940,5.20,32,16.98,4.24,1.1,5,10025,93,5.3,-12,14,-1024,7,-423,1023,-6,0,0,-4,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.7
2020-06-27,08:36:42.440,5.20,32,16.98,4.24,1.1,5,10025,93,5.3,-13,17,-1024,9,-423,1023,-6,0,0,-3,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.7
2020-06-27,08:36:42.940,5.10,32,16.97,4.24,1.2,6,10025,92,5.3,-13,16,-1024,7,-423,1023,-6,0,0,-3,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.7
2020-06-27,08:36:43.440,5.00,32,16.97,4.24,1.2,6,10025,92,5.3,-41,14,-658,7,-423,1023,-6,0,0,-4,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.7
2020-06-27,08:36:43.940,1.40,33,16.87,4.22,1.2,6,10025,92,5.3,-21,64,-520,7,-423,1023,-6,0,0,-3,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.7
2020-06-27,08:36:44.440,359.60,33,16.82,4.20,1.2,6,10025,90,5.3,-47,187,-646,3,-423,1023,-6,0,0,-4,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.6
2020-06-27,08:36:44.940,355.50,32,16.81,4.20,1.2,6,10025,88,5.3,-87,16,-536,6,-423,1023,-7,0,0,-3,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.6
2020-06-27,08:36:45.440,349.40,32,16.78,4.19,1.1,6,30025,84,5.3,51,-103,-579,-121,-423,1023,-6,0,0,-4,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.6
2020-06-27,08:36:45.940,348.00,33,16.73,4.18,1.2,7,30025,77,5.3,-7,14,-550,163,-423,1023,-6,0,0,-4,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.6
2020-06-27,08:36:46.440,349.00,33,16.72,4.18,1.1,7,30025,69,5.3,-161,14,-363,733,-423,1023,-6,0,0,-4,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.6
2020-06-27,08:36:46.940,337.50,32,16.70,4.17,1.1,7,30025,73,5.3,-47,-27,-512,-18,-423,1023,-6,0,0,-3,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.6
2020-06-27,08:36:47.440,336.70,32,16.67,4.16,1.2,7,30025,69,5.3,-4,14,-590,7,-423,1023,-6,0,0,-4,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.6
2020-06-27,08:38:28.890,348.30,47,16.89,4.22,1.1,19,30001,81,5.3,-13,14,-1024,7,-423,1023,-7,0,0,-4,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.6
2020-06-27,08:38:29.380,347.90,46,16.88,4.22,1.2,19,30025,81,5.3,-13,14,-1024,1,-423,1023,-7,0,0,-4,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.6
2020-06-27,08:38:29.880,347.70,46,16.85,4.21,1.2,20,20025,82,5.3,15,-33,-1024,6,-423,1023,-6,0,0,-4,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.6
2020-06-27,08:38:30.380,348.40,46,16.83,4.20,1.2,20,20025,83,5.3,-13,14,-1024,6,-423,1023,-7,0,0,-4,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.6
2020-06-27,08:38:30.880,348.50,46,16.83,4.20,1.2,20,20025,83,5.3,-21,16,-893,6,-423,1023,-6,0,0,-4,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.6
2020-06-27,08:38:31.380,346.80,47,16.77,4.19,1.2,20,20025,83,5.3,-16,119,-544,6,-423,1023,-6,0,0,-4,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.6
2020-06-27,08:38:31.880,346.60,47,16.72,4.18,1.1,20,20025,78,5.3,-12,143,-609,6,-423,1023,-7,0,0,-3,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.6
2020-06-27,08:38:32.390,347.10,47,16.68,4.17,1.0,20,20025,77,5.3,9,12,-566,6,-423,1023,-6,0,0,-4,-3,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.6
2020-06-27,08:38:32.890,349.00,47,16.67,4.16,1.1,21,20025,75,5.3,35,14,-544,-55,-423,1023,-7,0,0,-3,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.6
2020-06-27,08:38:33.390,351.80,47,16.64,4.16,1.1,21,20025,73,5.3,9,-10,-546,382,-423,1023,-6,0,0,-4,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.6
2020-06-27,08:38:33.890,352.40,47,16.62,4.15,1.2,21,10025,66,5.3,27,95,-669,-88,-423,1023,-6,0,0,-4,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.6
