Date,Time,VFAS(V),A4(V),Curr(A),Fuel(%),Hdg(@),Tmp1(@C),Tmp1(@C),RSSI(dB),RxBt(V),Rud,Ele,Thr,Ail,S1,6P,S2,EX1,EX2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2020-06-23,20:37:20.930,16.67,4.16,0.0,0,31.80,10002,56,78,4.6,-13,12,-1024,9,-1024,1023,276,0,0,956,-1,-1,-1,0,-1,-1,-1,-1,-1,0x0000000000000920,7.9
2020-06-23,20:37:22.320,16.67,4.16,0.0,0,31.90,10002,57,83,4.6,-13,12,-1024,9,-1024,1023,276,0,0,956,-1,-1,-1,0,-1,-1,-1,-1,-1,0x0000000000000920,7.9
2020-06-23,20:37:26.820,16.67,4.16,0.0,0,32.10,10002,57,78,4.6,-13,14,-1024,9,-1024,1023,276,0,0,954,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000920,7.9
2020-06-23,20:37:27.310,16.67,4.16,0.0,0,32.10,10002,57,82,4.6,-13,14,-1024,9,-1024,1023,276,0,0,954,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000920,7.9
2020-06-23,20:37:27.810,16.67,4.16,0.0,0,32.10,10002,57,79,4.6,-13,14,-1024,9,-1024,1023,276,0,0,954,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000920,7.9
2020-06-23,20:37:28.310,16.67,4.16,0.0,0,32.10,20002,57,80,4.6,-13,12,-1024,9,-1024,1023,276,0,0,954,-1,-1,-1,0,-1,-1,-1,-1,-1,0x0000000000000920,7.9
2020-06-23,20:37:28.810,16.67,4.16,0.0,0,32.20,20002,57,73,4.6,-7,12,-1024,9,-1024,1023,276,0,0,954,-1,-1,-1,0,-1,-1,-1,-1,-1,0x0000000000000920,7.9
2020-06-23,20:37:29.310,16.67,4.16,0.0,0,32.20,20002,57,76,4.6,-13,14,-1024,9,-1024,1023,276,0,0,954,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000920,7.9
2020-06-23,20:37:34.970,16.67,4.16,0.0,0,32.40,10002,58,72,4.6,-13,14,-1024,9,-1024,1023,276,0,0,956,-1,-1,-1,0,-1,-1,-1,-1,-1,0x0000000000000920,7.9
2020-06-23,20:37:36.620,16.67,4.16,0.0,0,32.50,30002,58,77,4.6,-13,12,-1024,9,-1024,1023,276,0,0,956,-1,-1,-1,0,-1,-1,-1,-1,-1,0x0000000000000920,7.9
2020-06-23,20:37:37.110,16.67,4.16,0.0,0,32.60,30002,58,77,4.6,-13,12,-1024,9,-1024,1023,276,0,0,954,-1,-1,-1,0,-1,-1,-1,-1,-1,0x0000000000000920,7.9
2020-06-23,20:37:37.610,16.67,4.16,0.0,0,32.60,30002,58,69,4.6,-13,14,-1024,9,-1024,1023,276,0,0,956,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000920,7.9
2020-06-23,20:38:02.030,16.66,4.16,0.0,0,0.30,20001,57,77,4.6,-13,14,-1024,9,-1024,1023,276,0,0,954,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000920,7.9
2020-06-23,20:38:02.510,16.66,4.16,0.0,0,0.30,20005,58,78,4.6,-13,14,-1024,9,-1024,1023,276,0,0,954,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000920,7.9
2020-06-23,20:38:04.130,16.66,4.16,0.0,0,0.30,10002,58,76,4.6,-13,14,-1024,9,-1024,1023,276,0,0,953,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000920,7.8
2020-06-23,20:38:04.620,16.66,4.16,0.0,0,0.30,20005,58,76,4.6,-13,12,-1024,9,-1024,1023,276,0,0,954,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000920,7.8
2020-06-23,20:38:15.780,16.66,4.16,0.0,0,15.80,10002,60,80,4.6,-12,12,-1024,9,-1024,1023,276,0,0,954,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000920,7.9
2020-06-23,20:38:16.280,16.66,4.16,0.0,0,15.70,20005,60,78,4.6,-13,12,-1024,9,-1024,1023,276,0,0,954,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000920,7.9
2020-06-23,20:38:16.780,16.65,4.16,0.0,0,15.20,20005,60,79,4.6,-13,14,-1024,9,-1024,1023,276,0,0,954,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000920,7.9
2020-06-23,20:38:17.280,16.65,4.16,0.0,0,14.80,20005,60,81,4.6,-13,14,-1024,9,-1024,1023,276,0,0,954,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000920,7.9
2020-06-23,20:38:17.780,16.65,4.16,0.0,0,14.50,30005,60,80,4.6,-13,12,-1024,9,-1024,1023,276,0,0,954,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000920,7.9
2020-06-23,20:38:18.280,16.65,4.16,0.0,0,14.40,30005,60,81,4.6,-13,14,-1024,9,-1024,1023,276,0,0,954,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000920,7.9
2020-06-23,20:38:18.780,16.65,4.16,0.0,0,14.60,30005,60,78,4.6,-13,14,-1024,9,-1024,1023,276,0,0,954,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000920,7.9
2020-06-23,20:38:19.280,16.65,4.16,0.0,0,14.80,10005,61,77,4.6,-13,14,-1024,9,-1024,1023,276,0,0,954,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000920,7.9
2020-06-23,20:38:30.190,16.66,4.16,0.0,0,15.70,20002,61,75,4.6,-13,14,-1024,9,-1024,1023,276,0,0,954,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000920,7.9
2020-06-23,20:38:30.680,16.66,4.16,0.0,0,15.70,20005,61,72,4.6,-13,14,-1024,9,-1024,1023,276,0,0,954,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000920,7.9
2020-06-23,20:38:31.900,16.65,4.16,0.0,0,15.60,10002,62,78,4.6,-13,14,-1024,9,-1024,1023,276,0,0,954,-1,-1,-1,0,-1,-1,-1,-1,-1,0x0000000000000920,7.9
2020-06-23,20:38:32.750,16.65,4.16,0.0,0,15.70,10002,62,79,4.6,-13,14,-1024,9,-1024,1023,276,0,0,953,-1,-1,-1,0,-1,-1,-1,-1,-1,0x0000000000000920,7.9
2020-06-23,20:42:00.150,16.64,4.16,0.0,0,335.50,30002,57,78,4.8,-13,14,-1024,9,-1024,1023,275,0,0,954,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000920,7.9
2020-06-23,20:42:02.160,16.65,4.16,0.0,0,335.60,30002,58,84,4.8,-13,12,-1024,9,-1024,1023,276,0,0,954,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000920,7.9
