Date,Time,RSSI(dB),Rud,Ele,Thr,Ail,S1,6P,S2,EX1,EX2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2019-11-21,09:47:23.470,106,-16,9,-1024,10,337,-205,-10,0,0,0,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000920,7.8
2019-11-21,09:47:23.950,101,-16,9,-1024,10,337,-205,-10,0,0,-1,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000920,7.8
2019-11-21,09:47:24.450,102,-15,4,-1024,10,337,-205,-9,0,0,0,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000920,7.8
2019-11-21,09:47:24.950,108,-16,8,-1024,10,337,-205,-9,0,0,0,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000920,7.8
2019-11-21,09:47:25.450,109,-15,9,-1024,10,337,-205,-9,0,0,0,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000920,7.8
2019-11-21,09:47:25.950,108,-352,16,-79,-337,337,-205,-9,0,0,0,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.8
2019-11-21,09:47:26.450,100,-21,11,-219,313,337,-205,-9,0,0,0,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.8
2019-11-21,09:47:26.950,106,405,-92,-111,389,337,-205,-9,0,0,0,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.8
2019-11-21,09:47:27.450,101,305,-265,-63,-9,337,-205,-10,0,0,0,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.8
2019-11-21,09:47:27.950,86,415,4,-214,400,337,-205,-10,0,0,0,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.8
2019-11-21,09:47:28.450,90,291,-87,-152,81,337,-205,-9,0,0,0,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.8
2019-11-21,09:47:28.950,91,63,-134,-136,-183,337,-205,-9,0,0,0,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.8
2019-11-21,09:47:29.450,81,388,-90,-23,267,337,-205,-10,0,0,0,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.8
2019-11-21,09:47:29.950,93,35,-311,-180,-467,337,-205,-9,0,0,0,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.8
2019-11-21,09:47:30.450,101,288,-7,-101,299,337,-205,-9,0,0,0,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.8
2019-11-21,09:47:30.960,101,410,6,-246,351,337,-205,-9,0,0,0,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.8
2019-11-21,09:47:31.460,86,308,-69,9,13,337,-205,-9,0,0,-1,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.8
2019-11-21,09:47:31.960,88,557,-15,-177,510,337,-205,-9,0,0,0,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.8
2019-11-21,09:47:32.460,85,317,-175,-93,200,337,-205,-9,0,0,-1,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.8
2019-11-21,09:47:32.960,85,565,-476,129,455,337,-205,-9,0,0,0,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.8
2019-11-21,09:47:33.460,95,408,6,-320,-281,337,-205,-9,0,0,0,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.8
2019-11-21,09:47:33.960,92,3,6,-1024,10,337,-205,-10,0,0,0,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000920,7.8
2019-11-21,09:47:53.910,97,-13,9,-1024,10,337,-205,-10,0,0,0,0,-1,-1,0,-1,1,-1,-1,-1,0x0000000000000920,7.8
2019-11-21,09:47:54.410,98,-13,9,-1024,10,337,-205,-9,0,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0x0000000000000920,7.8
2019-11-21,09:47:57.810,86,-13,9,-1024,10,337,-205,-9,0,0,-1,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000920,7.8
2019-11-21,09:47:58.310,90,-13,9,-1024,9,337,-205,-9,0,0,0,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000920,7.8
2019-11-21,09:47:58.810,88,-13,9,-1024,10,337,-205,-10,0,0,0,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000920,7.8
2019-11-21,09:47:59.310,79,-16,9,-420,55,337,-205,-9,0,0,0,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.8
2019-11-21,09:47:59.810,85,-286,12,-241,-205,337,-205,-9,0,0,0,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.8
2019-11-21,09:48:00.310,92,-508,-316,36,-430,337,-205,-10,0,0,-1,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.8
2019-11-21,09:48:00.810,89,-75,-81,-258,414,337,-205,-9,0,0,0,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.8
2019-11-21,09:48:01.310,83,-246,9,-114,-156,337,-205,-9,0,0,0,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.8
2019-11-21,09:48:01.810,79,-266,4,-90,-51,337,-205,-9,0,0,0,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.8
2019-11-21,09:48:02.310,86,-437,-78,-374,-267,337,-205,-9,0,0,0,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.8
2019-11-21,09:48:02.810,99,-223,-58,64,15,337,-205,-9,0,0,0,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.8
2019-11-21,09:48:03.310,98,-189,64,-292,10,337,-205,-9,0,0,0,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.8
2019-11-21,09:48:03.810,98,-414,-198,0,-320,337,-205,-9,0,0,0,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.8
2019-11-21,09:48:04.310,92,-275,-6,-227,-66,337,-205,-9,0,0,0,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.8
2019-11-21,09:48:04.810,88,-175,8,-180,64,337,-205,-9,0,0,0,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.8
2019-11-21,09:48:05.310,86,-689,-359,6,-428,337,-205,-9,0,0,1,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.8
2019-11-21,09:48:05.810,86,-60,-1,-155,94,337,-205,-9,0,0,0,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.8
2019-11-21,09:48:06.310,84,-672,-67,-155,-390,337,-205,-9,0,0,0,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.8
2019-11-21,09:48:06.810,95,-586,-160,-60,-344,337,-205,-9,0,0,0,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.8
