Date,Time,RSSI(dB),Rud,Ele,Thr,Ail,S1,6P,S2,EX1,EX2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2019-11-04,20:29:32.060,94,-13,9,-1024,10,158,204,0,0,0,-1020,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000920,8.0
2019-11-04,20:29:32.550,112,-12,8,-1024,10,159,204,0,0,0,-1020,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000920,8.0
2019-11-04,20:29:33.050,72,-13,8,-1024,10,158,204,0,0,0,-1020,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000920,8.0
2019-11-04,20:29:33.550,112,-12,8,-1024,10,158,204,0,0,0,-1020,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000920,8.0
2019-11-04,20:29:34.050,113,210,9,-279,111,158,204,0,0,0,-1020,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.0
2019-11-04,20:29:34.550,102,-170,88,-304,-284,159,204,0,0,0,-1019,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.0
2019-11-04,20:29:35.050,97,-572,-144,-323,-386,158,204,0,0,0,-1022,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.0
2019-11-04,20:29:35.550,93,-115,-229,58,275,158,204,0,0,0,-1020,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.0
2019-11-04,20:29:36.050,95,-538,-1,-257,-303,158,204,0,0,0,-1022,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.0
2019-11-04,20:29:36.550,80,-186,8,-309,73,158,204,0,0,0,-1020,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.0
2019-11-04,20:29:37.050,83,-465,6,-427,-458,159,204,0,0,0,-1019,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.0
2019-11-04,20:29:37.550,86,-477,-117,-206,-447,158,204,0,0,0,-1020,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.0
2019-11-04,20:29:38.050,88,-354,-35,-479,-147,158,204,0,0,0,-1019,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.0
