Date,Time,Hdg(@),Tmp1(@C),VFAS(V),A4(V),Curr(A),Fuel(%),Tmp1(@C),RSSI(dB),RxBt(V),Rud,Ele,Thr,Ail,S1,6P,S2,EX1,EX2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2020-01-11,13:41:43.980,0.00,37,15.08,3.77,0.9,6,10005,91,4.9,-15,-3,-1024,9,-733,204,-4,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.4
2020-01-11,13:41:44.480,0.00,36,15.02,3.75,1.1,7,30005,91,4.9,-15,4,-1024,9,-733,204,-4,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.4
2020-01-11,13:41:44.980,0.00,36,15.01,3.75,0.8,7,20005,91,4.9,331,4,-1024,9,-733,204,-4,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.4
2020-01-11,13:41:45.480,0.00,36,15.01,3.75,0.4,7,30005,89,4.9,-29,4,-968,9,-733,204,-4,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.4
2020-01-11,13:41:45.990,0.00,36,14.99,3.74,0.5,7,20005,91,4.9,92,4,-1024,10,-733,204,-4,0,0,-1024,1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.4
2020-01-11,13:41:46.490,0.00,37,15.01,3.73,0.6,7,10005,91,4.9,-15,4,-954,9,-733,204,-4,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.4
2020-01-11,13:41:46.990,0.00,37,15.01,3.75,0.5,7,30005,93,4.9,-73,4,-142,9,-733,204,-4,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.4
2020-01-11,13:41:47.490,0.00,37,14.85,3.71,1.3,7,10005,91,4.9,-50,4,-1024,10,-733,204,-5,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.4
2020-01-11,13:45:36.760,0.00,33,15.13,3.78,0.4,3,30002,80,4.9,-16,4,-1024,9,-733,204,-5,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.4
2020-01-11,13:45:37.260,0.00,33,15.15,3.78,0.5,3,20005,80,4.9,-16,4,-1024,10,-733,204,-4,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.4
2020-01-11,13:45:37.760,0.00,33,15.13,3.78,0.8,3,30005,79,4.9,-16,4,-1024,9,-733,204,-4,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.4
2020-01-11,13:45:38.260,0.00,33,15.09,3.77,0.6,3,20005,83,4.9,-16,108,-1024,9,-733,204,-4,0,0,-1024,1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.4
2020-01-11,13:45:38.760,0.00,34,15.09,3.77,0.9,3,10005,83,4.9,-13,-138,-1024,70,-733,204,-4,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.4
2020-01-11,13:45:39.260,0.00,34,15.07,3.76,0.7,3,20005,80,4.9,-15,-157,-1024,7,-733,204,-4,0,0,-1024,1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.4
2020-01-11,13:45:39.760,0.00,35,15.07,3.76,0.4,3,10005,84,4.9,-13,6,-976,7,-733,204,-4,0,0,-1024,1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.4
2020-01-11,13:45:40.260,0.00,35,14.96,3.77,1.2,3,30005,79,4.9,-24,4,-636,9,-733,204,-5,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.4
2020-01-11,13:45:40.760,0.00,35,14.80,3.69,0.8,4,20005,78,4.9,-40,6,-581,12,-733,204,-4,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.4
2020-01-11,13:45:41.260,0.00,35,14.75,3.68,0.4,4,10005,79,4.9,24,1,-998,6,-733,204,-4,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.4
2020-01-11,13:45:41.760,0.00,36,14.43,3.60,0.6,4,20005,82,4.9,34,1,-558,7,-733,204,-4,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.4
2020-01-11,13:45:42.260,0.00,36,14.52,3.63,0.2,4,10005,79,4.9,-9,9,-765,9,-732,204,-4,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.4
2020-01-11,13:45:42.760,0.00,36,14.46,3.61,0.8,4,30005,76,4.9,52,29,283,9,-733,204,-4,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.4
2020-01-11,13:45:43.260,0.00,36,14.06,3.51,0.8,4,30005,80,4.9,-43,-61,-476,27,-733,204,-4,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000330,7.4
2020-01-11,13:45:43.760,0.00,36,14.43,3.61,1.1,4,30005,80,4.9,12,-23,-465,-357,-733,204,-4,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.4
2020-01-11,13:45:44.260,0.00,36,14.47,3.62,0.9,4,20005,80,4.9,-18,3,-425,-410,-733,204,-4,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.4
2020-01-11,13:45:44.760,0.00,36,14.40,3.60,0.4,4,10005,80,4.9,-15,66,-461,-231,-733,204,-5,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.4
2020-01-11,13:45:45.260,0.00,36,14.44,3.60,0.5,5,30005,80,4.9,134,6,-1024,197,-733,204,-4,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.4
2020-01-11,13:45:45.760,0.00,36,14.19,3.54,0.9,5,10005,81,4.9,60,4,-522,-41,-733,204,-4,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000330,7.4
2020-01-11,13:45:46.260,0.00,36,14.33,3.59,1.0,5,30005,72,4.9,-110,-13,-409,33,-733,204,-4,0,0,-1024,1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.4
2020-01-11,13:45:46.760,0.00,36,14.44,3.60,0.5,5,10005,80,4.9,-98,56,-517,10,-733,204,-4,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.4
2020-01-11,13:45:47.270,0.00,36,14.50,3.62,0.8,5,30005,77,4.9,91,8,533,-48,-733,204,-4,0,0,-1024,1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.4
2020-01-11,13:45:47.770,0.00,36,13.70,3.43,1.6,5,20005,78,4.9,15,4,-860,45,-733,204,-4,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000130,7.4
2020-01-11,13:45:48.270,0.00,36,14.18,3.54,1.1,5,10005,76,4.9,-27,-163,-628,157,-733,204,-5,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000330,7.4
2020-01-11,13:45:48.770,0.00,35,14.34,3.60,0.6,5,30005,74,4.9,-15,56,-423,-183,-733,204,-4,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.4
2020-01-11,13:45:49.270,0.00,35,14.32,3.57,1.0,6,20005,79,4.9,-16,135,-419,-15,-733,204,-4,0,0,-1024,1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.4
2020-01-11,13:45:49.770,0.00,35,14.34,3.58,0.5,6,30005,84,4.9,-26,-72,-488,1,-733,204,-4,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.4
2020-01-11,13:45:50.270,0.00,35,14.33,3.58,0.4,6,20005,80,4.9,-15,6,-449,400,-733,204,-4,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.4
2020-01-11,13:45:50.770,0.00,35,14.32,3.58,0.5,6,10005,81,4.9,-6,4,-481,507,-733,204,-4,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.4
2020-01-11,13:45:51.270,0.00,35,14.28,3.57,0.5,6,20005,81,4.9,23,1,-449,10,-733,204,-4,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.4
2020-01-11,13:45:51.770,0.00,35,14.34,3.57,0.5,6,10005,79,4.9,-15,25,-498,99,-733,204,-4,0,0,-1024,1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.4
2020-01-11,13:45:52.270,0.00,35,14.30,3.57,0.2,6,30005,75,4.9,-3,-13,-503,65,-733,204,-4,0,0,-1024,1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.4
2020-01-11,13:45:52.770,0.00,35,14.34,3.58,1.2,6,20005,83,4.9,119,85,559,-228,-733,204,-4,0,0,-1024,1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.4
2020-01-11,13:45:53.270,0.00,35,13.68,3.42,1.4,6,30005,80,4.9,37,3,-614,-65,-733,204,-5,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000130,7.4
2020-01-11,13:45:53.770,0.00,35,14.14,3.53,0.8,7,20005,78,4.9,-92,-135,-469,19,-733,204,-4,0,0,-1024,1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000330,7.4
2020-01-11,13:45:54.270,0.00,35,14.30,3.58,0.8,7,10005,81,4.9,187,0,398,50,-733,204,-4,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.4
2020-01-11,13:45:54.770,0.00,35,13.82,3.45,1.0,7,30005,78,4.9,-140,4,-622,29,-733,204,-4,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000130,7.4
2020-01-11,13:45:55.270,0.00,35,14.21,3.55,1.7,7,10005,75,4.9,-92,75,-457,-49,-733,204,-4,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.4
2020-01-11,13:45:55.770,0.00,35,14.26,3.56,0.8,7,30005,77,4.9,-10,67,-433,51,-733,204,-5,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.4
2020-01-11,13:45:56.270,0.00,35,14.27,3.56,0.6,7,20005,79,4.9,117,-7,423,15,-733,204,-4,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.4
2020-01-11,13:45:56.770,0.00,36,13.61,3.41,1.2,7,10005,76,4.9,-13,-6,-215,-17,-733,204,-4,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000130,7.4
2020-01-11,13:45:57.270,0.00,36,13.90,3.47,0.8,8,20005,73,4.9,-56,-169,-898,-74,-733,204,-4,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000130,7.4
2020-01-11,13:45:57.770,0.00,35,14.10,3.52,0.9,8,10005,80,4.9,30,22,-487,103,-733,204,-4,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000330,7.4
2020-01-11,13:45:58.270,0.00,35,14.20,3.53,0.4,8,30005,78,4.9,57,-20,-508,-9,-733,204,-4,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000330,7.4
2020-01-11,13:45:58.770,0.00,36,14.10,3.57,1.5,8,20005,78,4.9,-13,122,-1024,-10,-733,204,-4,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000320,7.4
2020-01-11,13:45:59.270,0.00,36,14.01,3.50,1.2,8,10005,76,4.9,3,40,-633,12,-732,204,-4,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000330,7.4
2020-01-11,13:45:59.770,0.00,35,14.28,3.57,0.4,8,20005,80,4.9,0,-192,-401,13,-733,204,-4,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.4
2020-01-11,13:46:00.270,0.00,35,14.21,3.55,0.1,8,10005,78,4.9,195,195,-57,7,-733,204,-4,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.4
2020-01-11,13:46:00.770,0.00,35,13.92,3.48,0.8,8,30005,75,4.9,-24,53,-893,9,-733,204,-4,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000130,7.4
2020-01-11,13:46:01.270,0.00,35,14.12,3.53,1.1,9,10005,78,4.9,-26,-111,-382,9,-733,204,-4,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000330,7.4
2020-01-11,13:46:01.770,0.00,35,14.15,3.53,0.8,9,30005,83,4.9,-20,161,-504,25,-733,204,-4,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000330,7.4
2020-01-11,13:46:02.270,0.00,35,14.27,3.56,0.6,9,20005,76,4.9,-10,62,-428,7,-733,204,-4,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.4
2020-01-11,13:46:02.770,0.00,36,14.26,3.56,1.1,9,10005,82,4.9,-13,4,-436,9,-732,204,-5,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.4
2020-01-11,13:46:03.270,0.00,36,14.26,3.56,0.8,9,20005,83,4.9,-15,-4,-446,7,-733,204,-4,0,0,-1024,1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.4
2020-01-11,13:46:03.770,0.00,36,14.24,3.56,1.3,9,10005,83,4.9,-6,-16,-474,-10,-733,204,-4,0,0,-1024,1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.4
2020-01-11,13:46:04.270,0.00,36,14.32,3.57,0.4,9,30005,84,4.9,-118,4,750,-29,-733,204,-4,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.4
2020-01-11,13:46:04.770,0.00,36,13.69,3.42,0.8,9,10005,77,4.9,-6,32,-627,9,-733,204,-5,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000130,7.4
2020-01-11,13:46:05.270,0.00,36,14.25,3.56,0.4,10,30005,79,4.9,-3,16,-708,12,-733,204,-4,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.4
2020-01-11,13:46:05.770,0.00,36,14.29,3.57,0.5,10,20005,78,4.9,-15,-12,-269,10,-733,204,-4,0,0,-1024,1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.4
2020-01-11,13:46:06.270,0.00,36,14.13,3.52,0.6,10,10005,81,4.9,35,20,-392,171,-732,204,-4,0,0,-1024,1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000330,7.4
2020-01-11,13:46:06.770,0.00,36,14.12,3.52,0.7,10,20005,83,4.9,-16,24,-412,-17,-733,204,-4,0,0,-1024,1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000330,7.4
2020-01-11,13:46:07.270,0.00,36,14.19,3.54,1.0,10,10005,82,4.9,12,40,-463,-65,-733,204,-5,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000330,7.4
2020-01-11,13:46:07.770,0.00,36,14.30,3.56,1.9,10,30005,82,4.9,-4,3,-465,76,-733,204,-4,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.4
2020-01-11,13:46:08.270,0.00,36,14.30,3.57,0.8,10,20005,83,4.9,-15,1,-515,9,-733,204,-4,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.4
2020-01-11,13:48:20.490,0.00,41,16.26,4.06,0.4,5,10002,84,4.9,-15,6,-1024,9,-733,204,-4,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.4
2020-01-11,13:48:20.990,0.00,41,16.26,4.06,0.9,5,20005,84,4.9,-16,4,-1024,10,-733,204,-4,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.4
2020-01-11,13:48:21.490,0.00,41,16.24,4.05,0.8,5,10005,81,4.9,-15,4,-1024,9,-733,204,-4,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.4
2020-01-11,13:48:21.990,0.00,41,16.16,4.05,0.5,5,30005,84,4.9,-21,3,-1024,10,-733,204,-5,0,0,-1024,1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.4
2020-01-11,13:48:22.490,0.00,41,16.18,4.04,0.8,5,20005,85,4.9,-15,4,-1024,10,-733,204,-4,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.4
2020-01-11,13:48:22.990,0.00,41,16.21,4.05,0.6,5,10005,82,4.9,-21,-12,-525,19,-733,204,-4,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.4
2020-01-11,13:48:23.490,0.00,42,15.99,3.99,1.1,6,20005,77,4.9,66,4,322,-66,-732,204,-5,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.4
2020-01-11,13:48:23.990,0.00,42,15.36,3.84,1.2,6,10005,75,4.9,-13,-47,-1024,36,-733,204,-4,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.4
2020-01-11,13:48:24.490,0.00,42,15.78,3.95,0.6,6,30005,85,4.9,-12,17,-766,4,-733,204,-4,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.4
2020-01-11,13:48:24.990,0.00,42,15.75,3.93,0.6,6,10005,79,4.9,4,104,-1024,10,-733,204,-4,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.4
2020-01-11,13:48:25.490,0.00,42,15.58,3.89,1.0,6,30005,79,4.9,-10,-89,-420,4,-733,204,-4,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.4
2020-01-11,13:48:25.990,0.00,42,15.54,3.88,0.7,6,20005,79,4.9,-10,-30,-341,27,-733,204,-4,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.4
2020-01-11,13:48:26.490,0.00,42,15.54,3.88,1.1,6,10005,71,4.9,18,141,-520,7,-733,204,-4,0,0,-1024,1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.4
2020-01-11,13:48:26.990,0.00,42,15.68,3.91,0.8,6,20005,79,4.9,190,64,488,-37,-733,204,-5,0,0,-1024,1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.4
2020-01-11,13:48:27.490,0.00,41,15.17,3.79,1.0,7,10005,81,4.9,-32,-107,-1024,13,-733,204,-4,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.4
2020-01-11,13:48:27.990,0.00,42,15.55,3.88,1.1,7,30005,80,4.9,-18,-104,-444,51,-733,204,-4,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.4
2020-01-11,13:48:28.490,0.00,42,15.62,3.90,1.5,7,20005,83,4.9,-12,0,-379,99,-733,204,-4,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.4
2020-01-11,13:48:28.990,0.00,42,15.53,3.88,1.2,7,30005,76,4.9,-10,237,-482,-68,-733,204,-5,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.4
2020-01-11,13:48:29.490,0.00,42,15.62,3.90,0.2,7,20005,77,4.9,-13,0,-517,-10,-733,204,-4,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.4
2020-01-11,13:48:29.990,0.00,41,15.63,3.90,1.4,7,10005,83,4.9,-13,4,-520,21,-733,204,-4,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.4
2020-01-11,13:48:30.490,0.00,41,15.63,3.91,0.6,7,30005,81,4.9,-12,-18,-519,13,-733,204,-4,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.4
2020-01-11,13:48:30.990,0.00,40,15.64,3.91,1.2,8,10005,80,4.9,-126,72,-1024,29,-733,204,-4,0,0,-1024,1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.4
2020-01-11,13:48:31.500,0.00,40,15.17,3.80,0.8,8,30005,74,4.9,-73,6,-1024,10,-733,204,-4,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.4
2020-01-11,13:48:32.000,0.00,40,15.36,3.84,1.2,8,20005,82,4.9,3,1,-428,6,-733,204,-4,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.4
2020-01-11,13:48:32.500,0.00,40,15.44,3.86,0.9,8,10005,81,4.9,29,-77,-439,10,-733,204,-4,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.4
2020-01-11,13:48:33.000,0.00,40,15.48,3.87,1.5,8,20005,86,4.9,26,6,-511,38,-733,204,-5,0,0,-1024,1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.4
2020-01-11,13:48:33.500,0.00,40,15.52,3.88,0.9,8,10005,81,4.9,-6,12,-557,6,-733,204,-5,0,0,-1024,1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.4
2020-01-11,13:48:34.000,0.00,40,15.61,3.90,0.8,8,30005,85,4.9,-21,66,-506,-51,-733,204,-4,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.4
2020-01-11,13:48:34.500,0.00,40,15.58,3.89,0.9,9,10005,81,4.9,-13,-98,-469,21,-733,204,-4,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.4
2020-01-11,13:48:35.000,0.00,40,15.45,3.86,0.9,9,30005,80,4.9,-21,4,-595,6,-733,204,-4,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.4
2020-01-11,13:49:51.920,0.00,49,16.09,4.02,1.2,24,30002,87,4.9,-15,6,-1024,10,-733,-615,-4,0,0,-1003,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.3
2020-01-11,13:49:52.420,0.00,49,16.11,4.02,0.8,24,10005,78,4.9,-16,6,-1024,9,-733,-615,-4,0,0,-1003,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.3
2020-01-11,13:49:52.920,0.00,49,16.10,4.02,0.9,24,30005,83,4.9,-15,6,-1024,10,-733,-615,-4,0,0,-1003,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.3
2020-01-11,13:49:53.420,0.00,49,16.06,4.01,1.0,24,30005,82,4.9,-15,4,-1024,10,-733,-615,-4,0,0,-1003,1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.3
2020-01-11,13:49:53.920,0.00,49,16.01,4.00,0.6,24,30005,82,4.9,-16,4,-1024,12,-733,-615,-4,0,0,-1003,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.3
2020-01-11,13:49:54.420,0.00,50,16.00,4.00,0.4,24,20005,80,4.9,-6,-80,-809,29,-732,-615,-4,0,0,-1002,1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.3
2020-01-11,13:49:54.920,0.00,50,15.88,4.00,0.4,24,10005,76,4.9,-56,6,-781,50,-733,-615,-4,0,0,-1002,1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.3
2020-01-11,13:49:55.420,0.00,50,15.75,3.94,1.0,24,30005,80,4.9,-75,45,-555,10,-733,-615,-4,0,0,-1002,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.3
2020-01-11,13:49:55.920,0.00,50,15.72,3.93,1.0,25,20005,80,4.9,-20,35,189,12,-733,-615,-4,0,0,-1003,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.3
2020-01-11,13:49:56.420,0.00,50,15.16,3.79,1.2,25,30005,79,4.9,-52,-205,-863,7,-733,-615,-4,0,0,-1002,1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.3
2020-01-11,13:49:56.920,0.00,50,15.49,3.85,0.5,25,20005,82,4.9,-29,74,-452,-1,-733,-615,-4,0,0,-1003,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.3
2020-01-11,13:49:57.420,0.00,49,15.51,3.87,1.2,25,10005,78,4.9,-15,-60,-501,-147,-733,-615,-4,0,0,-1002,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.3
2020-01-11,13:49:57.920,0.00,49,15.59,3.90,1.5,25,20005,79,4.9,52,90,-528,24,-733,-615,-4,0,0,-1003,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.3
2020-01-11,13:49:58.420,0.00,49,15.62,3.90,1.2,25,10005,78,4.9,54,-126,-482,-236,-733,-615,-4,0,0,-1003,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.3
2020-01-11,13:49:58.920,0.00,49,15.57,3.89,0.8,25,30005,88,4.9,18,124,-539,39,-733,-615,-4,0,0,-1002,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.3
