Date,Time,Hdg(@),Tmp1(@C),VFAS(V),A4(V),Curr(A),Fuel(%),Tmp1(@C),RSSI(dB),RxBt(V),Rud,Ele,Thr,Ail,S1,6P,S2,EX1,EX2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2020-05-30,17:28:52.470,0.10,18,3.96,0.00,0.0,0,10002,80,5.3,-15,14,-1024,7,-1024,1023,-6,0,0,-3,934,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000920,7.7
2020-05-30,17:28:54.760,0.10,19,16.85,4.21,0.5,3,30002,83,5.3,-15,14,-1024,9,-1024,1023,-6,0,0,-3,934,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.7
2020-05-30,17:28:55.250,359.30,19,16.94,4.23,1.1,3,30025,87,5.3,-15,14,-1024,9,-1024,1023,-6,0,0,-4,934,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.7
2020-05-30,17:28:55.750,0.60,19,16.83,4.21,1.1,3,10025,84,5.3,-16,14,-1024,9,-1024,1023,-6,0,0,-3,934,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.7
2020-05-30,17:28:56.250,359.80,19,16.88,4.22,1.1,3,10025,83,5.3,-15,14,-1024,9,-1024,1023,-6,0,0,-3,934,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.7
2020-05-30,17:28:58.210,359.80,20,16.97,4.24,1.2,4,20002,82,5.3,-15,14,-1024,9,-1024,1023,-6,0,0,-3,934,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.7
2020-05-30,17:29:53.470,1.20,30,16.96,4.24,1.2,22,20002,76,5.3,-15,14,-1024,9,-1024,1023,-6,0,0,-3,965,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.7
2020-05-30,17:36:21.150,177.50,27,15.49,3.87,1.2,115,10002,88,5.3,-15,16,-1024,9,-1024,1023,-6,0,0,-3,971,-1,-1,0,-1,-1,-1,-1,-1,0x0000000000000020,7.7
2020-05-30,17:36:21.650,177.50,27,15.49,3.87,1.2,115,10002,88,5.3,-13,16,-1024,9,-1024,1023,-6,0,0,-3,970,-1,-1,0,-1,-1,-1,-1,-1,0x0000000000000020,7.7
2020-05-30,17:36:22.150,177.50,27,15.49,3.87,1.2,115,10002,88,5.3,-13,16,-1024,9,-1024,1023,-6,0,0,-3,970,-1,-1,0,-1,-1,-1,-1,-1,0x0000000000000020,7.7
2020-05-30,17:36:22.650,177.50,27,15.49,3.87,1.2,115,10002,88,5.3,-13,16,-1024,9,-1024,1023,-6,0,0,-3,970,-1,-1,0,-1,-1,-1,-1,-1,0x0000000000000020,7.7
2020-05-30,17:36:23.150,177.50,27,15.49,3.87,1.2,115,10002,88,5.3,-13,16,-1024,9,-1024,1023,-6,0,0,-3,971,-1,-1,0,-1,-1,-1,-1,-1,0x0000000000000020,7.7
2020-05-30,17:36:23.650,177.50,27,15.49,3.87,1.2,115,10002,88,5.3,-13,16,-1024,9,-1024,1023,-6,0,0,-4,970,-1,-1,0,-1,-1,-1,-1,-1,0x0000000000000020,7.7
2020-05-30,17:36:24.150,177.50,27,15.49,3.87,1.2,115,10002,88,5.3,-15,16,-1024,9,-1024,1023,-6,0,0,-3,971,-1,-1,0,-1,-1,-1,-1,-1,0x0000000000000020,7.7
2020-05-30,17:36:24.650,177.50,27,15.49,3.87,1.2,115,10002,88,5.3,-13,16,-1024,9,-1024,1023,-6,0,0,-3,971,-1,-1,0,-1,-1,-1,-1,-1,0x0000000000000020,7.7
