Date,Time,RSSI(dB),Rud,Ele,Thr,Ail,S1,6P,S2,EX1,EX2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2019-12-06,00:02:59.570,99,-13,9,-1024,10,-794,-205,-18,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000920,8.0
2019-12-06,00:03:00.060,83,-13,9,-1024,10,-794,-205,-18,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000920,8.0
2019-12-06,00:03:00.560,85,-13,8,-1024,10,-794,-205,-18,0,0,-1024,0,-1,-1,0,-1,-1,-1,-1,-1,0x0000000000000920,8.0
2019-12-06,00:03:02.370,98,-13,8,-1024,10,-794,-205,-18,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000920,8.1
2019-12-06,00:03:02.860,97,-13,8,-1024,10,-794,-205,-18,0,0,-1024,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000920,8.1
2019-12-06,00:03:03.360,90,-13,6,-1024,9,-794,-205,-18,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000920,8.1
2019-12-06,00:03:03.860,86,-13,8,-997,10,-794,-205,-18,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.1
2019-12-06,00:03:04.360,88,-13,-106,-17,10,-794,-205,-17,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.1
2019-12-06,00:03:04.860,104,-18,30,-231,-83,-794,-205,-18,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.1
2019-12-06,00:03:05.360,101,29,75,-163,12,-794,-205,-18,0,0,-1024,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.1
2019-12-06,00:03:05.860,85,201,-90,-268,103,-794,-205,-18,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.1
2019-12-06,00:03:06.360,99,108,3,25,200,-794,-205,-18,0,0,-1024,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.1
2019-12-06,00:03:06.860,92,-6,69,12,-229,-794,-205,-18,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.1
2019-12-06,00:03:07.360,81,-21,8,-282,204,-794,-205,-18,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.1
2019-12-06,00:03:07.860,89,-15,-81,-228,13,-794,-205,-18,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.1
2019-12-06,00:03:08.360,67,-426,-215,54,-553,-794,-205,-18,0,0,-1024,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.1
2019-12-06,00:03:08.860,86,-4,227,-60,414,-794,-205,-18,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.1
2019-12-06,00:03:09.360,53,-317,-98,-336,-546,-794,-205,-18,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.1
2019-12-06,00:03:09.860,51,418,32,-182,550,-794,-205,-18,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.1
2019-12-06,00:03:10.360,66,314,-376,373,496,-794,-205,-18,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.1
2019-12-06,00:03:10.860,56,-180,-137,-176,-466,-794,-205,-18,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.1
2019-12-06,00:03:11.360,56,-309,-16,57,-183,-794,-205,-18,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.1
2019-12-06,00:03:11.860,46,12,14,-200,382,-794,-205,-18,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.1
2019-12-06,00:03:12.360,58,69,6,-930,12,-794,-205,-18,0,0,-1024,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.1
2019-12-06,00:03:15.570,58,-13,9,-1024,10,-794,-205,-18,0,0,-1024,0,-1,1,0,-1,0,-1,-1,-1,0x0000000000000820,8.1
2019-12-06,00:03:16.060,58,-13,9,-1024,10,-794,-205,-18,0,0,-1024,0,-1,1,0,-1,-1,-1,-1,-1,0x0000000000000820,8.1
2019-12-06,00:03:18.520,56,-13,9,-1024,10,-794,-205,-18,0,0,-1024,0,-1,1,0,-1,0,-1,-1,-1,0x0000000000000820,8.1
2019-12-06,00:03:19.020,56,-13,-249,-1024,12,-794,-205,-18,0,0,-1024,0,-1,1,0,-1,0,-1,-1,-1,0x0000000000000820,8.1
2019-12-06,00:03:19.520,56,-13,11,-1024,10,-794,-205,-18,0,0,-1024,0,-1,1,0,-1,0,-1,-1,-1,0x0000000000000820,8.1
2019-12-06,00:03:20.020,56,-13,8,-1024,12,-794,-205,-18,0,0,-1024,0,-1,1,0,-1,0,-1,-1,-1,0x0000000000000820,8.1
2019-12-06,00:03:21.920,56,-13,9,-1024,10,-794,-205,-18,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000820,8.1
2019-12-06,00:03:22.420,56,-13,8,-1024,10,-794,-205,-18,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000820,8.1
2019-12-06,00:03:22.920,56,-13,9,-1024,10,-794,-205,-18,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000820,8.1
2019-12-06,00:03:23.420,56,-234,3,-130,10,-794,-205,-18,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000830,8.1
2019-12-06,00:03:23.920,56,-840,-123,-307,-447,-794,-205,-18,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000830,8.1
2019-12-06,00:03:24.420,56,-177,-12,27,64,-794,-205,-18,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000830,8.1
2019-12-06,00:03:24.920,56,68,48,-174,-41,-794,-205,-18,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000830,8.1
2019-12-06,00:03:25.420,56,243,16,-277,288,-794,-205,-17,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000830,8.1
2019-12-06,00:03:25.920,56,136,-35,-293,10,-794,-205,-18,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000830,8.1
2019-12-06,00:03:26.420,56,382,-165,151,365,-793,-205,-18,0,0,-1024,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000830,8.1
2019-12-06,00:03:26.920,56,159,-24,-136,13,-794,-205,-18,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000830,8.1
2019-12-06,00:03:27.420,56,-24,9,-223,-34,-794,-205,-18,0,0,-1024,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000830,8.1
2019-12-06,00:03:27.920,56,-167,19,-166,-208,-794,-205,-18,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000830,8.1
2019-12-06,00:03:28.420,56,-578,-362,-66,-618,-794,-205,-18,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000830,8.1
2019-12-06,00:03:28.920,66,99,-123,1,496,-794,-205,-18,0,0,-1024,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.1
2019-12-06,00:03:29.420,66,-250,6,-52,-397,-794,-205,-18,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.1
2019-12-06,00:03:29.920,66,-791,-339,-247,-809,-794,-205,-18,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.1
2019-12-06,00:03:30.420,66,-531,-263,-115,-439,-794,-205,-18,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.1
2019-12-06,00:03:30.920,66,-206,6,-52,-464,-794,-205,-18,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000830,8.1
2019-12-06,00:03:31.420,66,426,-148,-142,562,-794,-205,-18,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000830,8.1
2019-12-06,00:03:31.920,66,300,-445,204,114,-794,-205,-18,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000830,8.1
2019-12-06,00:03:32.420,66,229,8,107,-127,-794,-205,-18,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000830,8.1
