Date,Time,VFAS(V),A4(V),Curr(A),Fuel(%),Hdg(@),Tmp1(@C),Tmp1(@C),RSSI(dB),RxBt(V),Rud,Ele,Thr,Ail,S1,6P,S2,EX1,EX2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2020-02-29,09:35:01.060,0.00,0.00,0.0,0,0.00,0,0,84,4.5,-18,9,-1024,10,-1024,204,-19,0,0,64,-924,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000900,8.2
2020-02-29,09:35:02.700,0.00,0.00,0.0,0,0.00,0,0,81,4.5,-18,9,-1024,10,-1024,204,-19,0,0,64,-924,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000920,8.2
2020-02-29,09:36:36.360,0.00,0.00,0.0,0,0.00,0,0,81,4.4,-16,9,-385,10,-1024,204,-19,0,0,-4,-922,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000910,8.2
2020-02-29,09:38:23.920,0.00,0.00,0.0,0,0.00,0,0,85,4.0,-16,9,43,12,-1024,204,-19,0,0,-4,-922,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000930,8.2
2020-02-29,09:43:06.440,0.00,0.00,0.0,0,0.00,0,0,90,4.4,-16,9,-1024,12,-1024,204,-19,0,0,3,-930,-1,-1,0,-1,-1,-1,-1,-1,0x0000000000000920,8.2
2020-02-29,09:43:06.930,0.00,0.00,0.0,0,0.00,0,0,87,4.4,-16,9,-1024,13,-1024,204,-19,0,0,3,-930,-1,-1,0,-1,-1,-1,-1,-1,0x0000000000000920,8.2
2020-02-29,09:43:14.850,0.00,0.00,0.0,0,0.00,0,0,88,4.4,-18,9,-1024,12,-1024,204,-19,0,0,3,-930,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000900,8.2
2020-02-29,09:43:22.790,0.00,0.00,0.0,0,0.00,0,0,91,4.4,-16,9,-1024,12,-1024,204,-19,0,0,3,-930,-1,-1,0,-1,-1,-1,-1,-1,0x0000000000000920,8.2
2020-02-29,10:12:49.400,0.00,0.00,0.0,0,0.00,0,0,92,4.5,-16,8,-1024,13,-1024,204,-25,0,0,-6,-930,-1,-1,0,-1,-1,-1,-1,-1,0x0000000000000920,8.1
2020-02-29,10:16:11.570,0.00,0.00,0.0,0,0.00,0,0,90,4.5,-18,8,-1024,12,-1024,204,-25,0,0,-4,-930,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000920,8.1
