Date,Time,Rud,Ele,Thr,Ail,S1,6P,S2,EX1,EX2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2020-03-14,14:43:32.050,-16,11,-1024,10,-560,614,-5,0,0,-6,-1010,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.9
2020-03-14,14:43:34.140,-16,11,-1024,10,-560,614,-4,0,0,-6,-1010,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.9
2020-03-14,14:43:34.630,-18,11,-1024,10,-560,614,-4,0,0,-6,-1010,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.9
2020-03-14,14:43:35.130,-16,11,-1024,10,-560,614,-4,0,0,-6,-1010,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.9
2020-03-14,14:43:35.630,-16,119,-1024,10,-560,614,-4,0,0,-6,-1010,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.9
2020-03-14,14:43:36.130,-18,11,-1024,10,-560,614,-4,0,0,-6,-1010,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.9
2020-03-14,14:43:36.630,-16,11,-1024,12,-560,614,-5,0,0,-6,-1010,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.9
2020-03-14,14:43:37.130,-16,420,-1024,-43,-560,614,-5,0,0,-6,-1010,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.9
2020-03-14,14:43:37.630,-16,11,-1024,9,-560,614,-4,0,0,-6,-1010,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.9
2020-03-14,14:43:38.130,-18,11,-1024,10,-560,614,-4,0,0,-6,-1010,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.9
2020-03-14,14:43:38.630,-18,11,-1024,12,-560,614,-4,0,0,-6,-1010,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.9
2020-03-14,14:43:39.130,-16,11,-1024,10,-560,614,-4,0,0,-6,-1010,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.9
2020-03-14,14:43:39.630,-15,-47,-1024,65,-560,614,-4,0,0,-6,-1010,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.9
2020-03-14,14:43:40.130,-18,4,-1024,9,-560,614,-4,0,0,-6,-1010,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.9
2020-03-14,14:43:40.630,-46,9,-1024,227,-560,614,-5,0,0,-6,-1010,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.9
2020-03-14,14:43:41.130,-18,4,-1024,12,-560,614,-5,0,0,-6,-1010,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.9
2020-03-14,14:43:41.630,-18,11,-1024,10,-560,614,-5,0,0,-6,-1010,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.9
2020-03-14,14:43:42.130,-15,445,-300,9,-560,614,-4,0,0,-6,-1010,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,7.9
2020-03-14,14:43:42.630,-7,12,-298,-71,-560,614,-5,0,0,-6,-1010,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,7.9
2020-03-14,14:43:43.130,130,-141,-422,209,-560,614,-4,0,0,-6,-1010,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,7.9
2020-03-14,14:43:43.630,274,-109,-323,392,-559,614,-4,0,0,-6,-1010,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,7.9
2020-03-14,14:43:44.130,266,-209,-274,463,-560,614,-4,0,0,-6,-1010,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,7.9
2020-03-14,14:43:44.630,269,-152,-452,328,-560,614,-4,0,0,-6,-1010,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,7.9
2020-03-14,14:43:45.130,-506,-467,137,-842,-560,614,-4,0,0,-6,-1010,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,7.9
2020-03-14,14:43:45.630,30,-373,-307,111,-560,614,-4,0,0,-6,-1010,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,7.9
2020-03-14,14:43:46.130,518,-208,-144,713,-559,614,-4,0,0,-6,-1010,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,7.9
2020-03-14,14:43:46.630,-295,-326,-293,-803,-560,614,-4,0,0,-6,-1010,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,7.9
2020-03-14,14:43:47.130,24,-155,-185,487,-560,614,-4,0,0,-6,-1010,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,7.9
2020-03-14,14:43:47.630,161,-86,-463,481,-560,614,-4,0,0,-6,-1010,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,7.9
2020-03-14,14:43:48.130,241,-198,-203,444,-559,614,-5,0,0,-4,-1010,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,7.9
2020-03-14,14:43:48.630,151,-49,-373,-87,-560,614,-4,0,0,-6,-1010,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,7.9
2020-03-14,14:43:49.130,131,-18,-430,74,-560,614,-4,0,0,-6,-1010,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,7.9
2020-03-14,14:43:49.630,215,-194,4,692,-559,614,-4,0,0,-6,-1010,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,7.9
2020-03-14,14:43:50.130,218,-257,-103,-459,-560,614,-4,0,0,-6,-1010,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,7.9
2020-03-14,14:43:50.630,545,-328,29,690,-560,614,-4,0,0,-6,-1010,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,7.9
2020-03-14,14:43:51.130,68,-185,-274,-337,-560,614,-4,0,0,-6,-1010,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,7.9
