Date,Time,RSSI(dB),Rud,Ele,Thr,Ail,S1,6P,S2,EX1,EX2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2019-11-06,09:00:21.750,93,-13,8,-1024,10,-109,204,-2,0,0,-983,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000920,7.8
2019-11-06,09:00:22.240,104,-12,8,-1024,9,-109,204,-2,0,0,-983,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000920,7.8
2019-11-06,09:00:22.740,104,-13,8,-1024,10,-109,204,-2,0,0,-983,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000920,7.8
2019-11-06,09:00:23.240,106,-12,8,-1024,9,-109,204,-2,0,0,-983,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000920,7.8
2019-11-06,09:00:23.740,103,-49,8,-1024,9,-109,204,-1,0,0,-983,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000920,7.8
2019-11-06,09:00:24.240,86,-16,6,-923,10,-109,204,-2,0,0,-983,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.8
2019-11-06,09:00:24.760,85,-15,6,-927,9,-109,204,-1,0,0,-983,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.8
2019-11-06,09:00:25.260,86,-18,-15,-312,9,-109,204,-2,0,0,-983,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.8
2019-11-06,09:00:25.760,83,97,14,-376,143,-109,204,-2,0,0,-983,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.8
2019-11-06,09:00:26.260,107,311,-92,-425,259,-109,204,-2,0,0,-983,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.8
2019-11-06,09:00:26.760,106,179,6,-338,9,-109,204,-2,0,0,-983,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.8
2019-11-06,09:00:27.260,86,500,-262,-111,320,-109,204,-1,0,0,-981,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.8
2019-11-06,09:00:27.760,90,139,-146,-184,-1,-109,204,-2,0,0,-983,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.8
2019-11-06,09:00:28.260,91,470,-237,-317,268,-109,204,-2,0,0,-983,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.8
2019-11-06,09:00:28.760,85,450,-21,-393,-99,-109,204,-2,0,0,-983,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.8
2019-11-06,09:00:29.260,93,362,-53,-196,191,-109,204,-2,0,0,-983,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.8
2019-11-06,09:00:29.760,89,331,4,-261,125,-109,204,-1,0,0,-981,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.8
2019-11-06,09:00:30.260,98,602,-239,-163,449,-109,204,-2,0,0,-983,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.8
2019-11-06,09:00:30.760,93,427,-186,-284,270,-109,204,-1,0,0,-981,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.8
2019-11-06,09:00:31.260,84,-83,46,-277,-156,-109,204,-2,0,0,-983,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.8
2019-11-06,09:00:31.760,90,-377,-103,-228,-220,-109,204,-2,0,0,-983,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.8
