Date,Time,VFAS(V),A4(V),Curr(A),Fuel(%),Hdg(@),Tmp1(@C),Tmp1(@C),RSSI(dB),RxBt(V),Rud,Ele,Thr,Ail,S1,6P,S2,EX1,EX2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2020-06-14,09:37:29.290,25.16,4.19,0.2,0,18.30,20002,32,68,4.4,-13,14,-1022,9,-831,1023,161,0,0,-1024,1016,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.2
2020-06-14,09:37:29.780,25.16,4.19,0.2,0,18.30,20002,32,75,4.4,-13,14,-1024,9,-831,1023,161,0,0,-1024,1016,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.2
2020-06-14,09:37:30.280,25.16,4.19,0.2,0,18.30,30002,32,75,4.4,117,20,-1022,-10,-831,1023,161,0,0,-1024,1016,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.2
2020-06-14,09:37:30.780,25.16,4.19,0.2,0,18.20,20005,32,67,4.4,-12,-222,-1024,-57,-831,1023,161,0,0,-1024,1016,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.2
2020-06-14,09:45:29.860,25.16,4.19,0.2,0,4.00,30002,32,62,4.4,-15,14,-1024,7,-831,1023,161,0,0,-1024,1016,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.2
2020-06-14,09:45:30.350,25.16,4.19,0.2,0,3.90,30005,32,55,4.4,-15,14,-1024,7,-831,1023,161,0,0,-1024,1016,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.2
2020-06-14,09:46:06.270,25.17,4.19,0.2,0,4.70,30002,40,66,4.4,-15,14,-1024,7,-831,1023,161,0,0,-1024,1016,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.2
2020-06-14,09:46:06.760,25.17,4.19,0.2,0,4.70,30002,40,56,4.4,-15,14,-1024,7,-831,1023,161,0,0,-1024,1016,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.2
2020-06-14,09:46:07.260,25.17,4.19,0.2,0,4.70,30002,40,57,4.4,-15,12,-1024,9,-831,1023,161,0,0,-1024,1016,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.2
2020-06-14,09:46:07.760,25.17,4.19,0.2,0,4.70,30002,40,61,4.4,-15,53,-1024,45,-831,1023,161,0,0,-1024,1016,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.2
2020-06-14,09:46:08.260,25.17,4.19,0.2,0,4.70,30002,40,57,4.4,-15,106,-1024,44,-831,1023,160,0,0,-1024,1016,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.2
2020-06-14,09:46:08.760,25.17,4.19,0.2,0,4.70,30002,40,59,4.4,-15,285,-1024,73,-831,1023,161,0,0,-1024,1016,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.2
2020-06-14,09:46:09.260,25.17,4.19,0.2,0,4.70,30002,40,60,4.4,-18,14,-1024,7,-831,1023,161,0,0,-1024,1016,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.2
2020-06-14,09:46:09.760,25.17,4.19,0.2,0,4.70,30002,40,63,4.4,-23,9,-520,0,-831,1023,161,0,0,-1024,1016,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.2
2020-06-14,09:46:10.260,25.17,4.19,0.2,0,4.70,30002,40,53,4.4,30,93,-539,273,-831,1023,161,0,0,-1024,1016,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.2
2020-06-14,09:46:10.760,25.17,4.19,0.2,0,4.70,30002,40,61,4.4,85,33,-403,-31,-831,1023,160,0,0,-1024,1016,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.2
2020-06-14,09:46:11.260,25.17,4.19,0.2,0,4.70,30002,40,56,4.4,0,-178,-1003,-1016,-831,1023,161,0,0,-1024,1016,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.2
2020-06-14,09:46:11.760,25.17,4.19,0.2,0,4.70,30002,40,60,4.4,-90,-104,-557,-523,-831,1023,161,0,0,-1024,1016,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.2
2020-06-14,09:46:12.260,25.17,4.19,0.2,0,4.70,30002,40,60,4.4,-86,-29,-317,88,-831,1023,161,0,0,-1024,1015,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.2
2020-06-14,09:46:12.760,25.17,4.19,0.2,0,4.70,30002,40,62,4.4,-23,-61,-227,441,-831,1023,161,0,0,-1024,1016,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.2
2020-06-14,09:46:13.260,25.17,4.19,0.2,0,4.70,30002,40,56,4.4,-47,-148,-1024,1024,-831,1023,161,0,0,-1024,1016,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.2
2020-06-14,09:46:13.760,25.17,4.19,0.2,0,4.70,30002,40,56,4.4,-15,-274,-468,709,-831,1023,161,0,0,-1024,1016,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.2
2020-06-14,09:46:14.260,25.17,4.19,0.2,0,4.70,30002,40,63,4.4,162,-26,-247,152,-831,1023,161,0,0,-1024,1016,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.2
2020-06-14,09:46:14.760,25.17,4.19,0.2,0,4.70,30002,40,60,4.4,17,14,-608,-31,-831,1023,161,0,0,-1024,1016,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.2
2020-06-14,09:46:15.260,25.17,4.19,0.2,0,4.70,30002,40,57,4.4,-41,14,-877,-568,-831,1023,161,0,0,-1024,1016,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.2
2020-06-14,09:46:15.770,25.17,4.19,0.2,0,4.70,30002,40,49,4.4,-26,-189,-714,-304,-831,1023,161,0,0,-1024,1016,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.2
2020-06-14,09:46:16.270,25.17,4.19,0.2,0,4.70,30002,40,63,4.4,40,264,-587,-119,-831,1023,161,0,0,-1024,1016,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.2
2020-06-14,09:46:16.770,25.17,4.19,0.2,0,4.70,30002,40,51,4.4,-15,-240,-673,67,-831,1023,161,0,0,-1024,1016,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.2
2020-06-14,09:46:17.270,25.17,4.19,0.2,0,4.70,30002,40,63,4.4,4,356,-669,527,-831,1023,161,0,0,-1024,1016,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.2
