Date,Time,Rud,Ele,Thr,Ail,S1,6P,S2,EX1,EX2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2020-03-15,00:01:03.100,-16,11,-1024,12,-1024,1023,-5,0,0,-6,-1020,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,8.0
2020-03-15,00:01:03.580,-73,-427,-508,97,-1024,1023,-5,0,0,-6,-1020,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,8.0
2020-03-15,00:01:04.080,49,396,-792,-108,-1024,1023,-5,0,0,-6,-1022,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,8.0
2020-03-15,00:01:04.580,252,93,-435,593,-1024,1023,-5,0,0,-6,-1020,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,8.0
2020-03-15,00:01:05.080,216,-202,-219,50,-1024,1023,-5,0,0,-6,-1020,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,8.0
2020-03-15,00:01:05.580,96,-214,-103,-80,-1024,1023,-5,0,0,-6,-1020,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,8.0
2020-03-15,00:01:06.080,74,-38,137,-466,-1024,1023,-5,0,0,-6,-1020,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,8.0
2020-03-15,00:01:06.580,277,-340,123,813,-1024,1023,-5,0,0,-6,-1020,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,8.0
2020-03-15,00:01:07.080,89,-339,213,440,-1024,1023,-5,0,0,-6,-1020,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,8.0
2020-03-15,00:01:07.580,54,-114,-250,-557,-1024,1023,-5,0,0,-6,-1020,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,8.0
2020-03-15,00:01:08.080,-60,-32,-55,-191,-1024,1023,-5,0,0,-6,-1020,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,8.0
2020-03-15,00:01:08.580,-124,-106,-79,-6,-1024,1023,-5,0,0,-6,-1020,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,8.0
2020-03-15,00:01:09.080,230,-144,-28,785,-1024,1023,-5,0,0,-6,-1020,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,8.0
2020-03-15,00:01:09.580,170,-58,-220,230,-1024,1023,-5,0,0,-6,-1020,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,8.0
2020-03-15,00:01:10.080,226,-118,-26,651,-1024,1023,-5,0,0,-6,-1020,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,8.0
2020-03-15,00:01:10.580,255,-323,193,692,-1024,1023,-5,0,0,-6,-1022,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,8.0
2020-03-15,00:01:11.080,367,-128,-106,816,-1024,1023,-5,0,0,-4,-1020,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,8.0
2020-03-15,00:01:11.580,305,-365,-42,638,-1024,1023,-5,0,0,-6,-1022,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,8.0
2020-03-15,00:01:12.080,-12,-64,87,-522,-1024,1023,-5,0,0,-6,-1020,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,8.0
2020-03-15,00:01:12.580,-115,-424,178,-178,-1024,1023,-5,0,0,-6,-1020,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,8.0
2020-03-15,00:01:13.080,-30,-144,-125,409,-1024,1023,-5,0,0,-6,-1020,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,8.0
2020-03-15,00:01:13.580,0,-43,-723,-491,-1024,1023,-5,0,0,-6,-1020,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,8.0
2020-03-15,00:01:14.080,-157,-465,-46,-46,-1024,1023,-5,0,0,-6,-1020,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,8.0
2020-03-15,00:01:14.580,-158,51,38,-394,-1024,1023,-5,0,0,-6,-1020,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,8.0
2020-03-15,00:01:15.080,192,-87,-92,832,-1024,1023,-5,0,0,-6,-1020,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,8.0
2020-03-15,00:01:15.580,-261,-242,-319,-901,-1024,1023,-5,0,0,-4,-1020,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,8.0
2020-03-15,00:01:16.080,-257,-388,-100,-560,-1024,1023,-5,0,0,-6,-1020,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,8.0
2020-03-15,00:01:16.580,123,-155,-104,512,-1024,1023,-5,0,0,-6,-1020,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,8.0
2020-03-15,00:01:17.080,371,-391,0,756,-1024,1023,-5,0,0,-6,-1020,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,8.0
2020-03-15,00:01:17.580,258,-370,106,748,-1024,1023,-5,0,0,-6,-1020,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,8.0
2020-03-15,00:01:18.080,150,-539,115,724,-1024,1023,-5,0,0,-6,-1020,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,8.0
