Date,Time,RSSI(dB),Rud,Ele,Thr,Ail,S1,6P,S2,EX1,EX2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2019-12-05,22:51:35.450,82,-16,8,-1024,12,-363,1023,-18,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000920,8.2
2019-12-05,22:51:35.940,72,-16,8,-1024,13,-363,1023,-18,0,0,-1024,1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000920,8.2
2019-12-05,22:51:36.440,86,-15,8,-1024,13,-363,1023,-18,0,0,-1024,1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000920,8.2
2019-12-05,22:51:36.940,77,-13,-26,-334,13,-364,1023,-18,0,0,-1024,1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.2
2019-12-05,22:51:37.440,93,-12,-44,-663,120,-363,1023,-18,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.2
2019-12-05,22:51:37.940,87,-56,9,-581,-142,-364,1023,-18,0,0,-1024,1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.2
2019-12-05,22:51:38.440,77,-170,8,-635,-96,-363,1023,-19,0,0,-1024,1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.2
2019-12-05,22:51:38.940,84,-80,-29,-349,106,-363,1023,-18,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.2
2019-12-05,22:51:39.440,86,-15,8,-550,136,-363,1023,-18,0,0,-1024,1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.2
2019-12-05,22:51:39.940,88,-16,-10,-530,-152,-363,1023,-18,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.2
2019-12-05,22:51:40.440,86,-18,4,-395,70,-363,1023,-18,0,0,-1024,1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.2
2019-12-05,22:51:47.990,74,-16,8,-1024,13,-363,-205,-17,0,0,-1024,1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000920,8.2
2019-12-05,22:51:48.490,81,-16,8,-1024,12,-363,-205,-17,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000920,8.2
2019-12-05,22:51:48.990,81,-16,8,-1024,13,-363,-205,-18,0,0,-1024,1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000920,8.2
2019-12-05,22:51:49.490,85,26,8,-331,174,-363,-205,-17,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.2
2019-12-05,22:51:49.990,75,-15,0,-150,-27,-363,-205,-17,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.2
2019-12-05,22:51:50.490,85,-254,8,-327,-296,-363,-205,-17,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.2
2019-12-05,22:51:50.990,83,6,-55,-317,201,-363,-205,-17,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.2
2019-12-05,22:51:51.490,55,-15,0,-225,-68,-363,-205,-17,0,0,-1024,1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.2
2019-12-05,22:51:51.990,74,4,6,-238,64,-363,-205,-17,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.2
2019-12-05,22:51:52.490,74,-3,-13,-200,90,-363,-205,-17,0,0,-1024,1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.2
2019-12-05,22:51:52.990,79,-112,-24,-195,-202,-363,-205,-17,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.2
2019-12-05,22:51:53.490,73,43,6,-123,12,-363,-205,-17,0,0,-1024,1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.2
2019-12-05,22:51:53.990,65,241,66,-320,168,-364,-205,-17,0,0,-1024,1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.2
2019-12-05,22:51:54.490,71,323,8,-282,100,-363,-205,-17,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.2
2019-12-05,22:51:54.990,65,302,122,-104,21,-363,-205,-17,0,0,-1024,1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.2
2019-12-05,22:51:55.490,65,418,141,-15,322,-363,-205,-17,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.2
2019-12-05,22:51:55.990,65,506,-92,-12,518,-363,-205,-17,0,0,-1024,1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.2
2019-12-05,22:51:56.490,65,509,-251,58,463,-363,-205,-17,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.2
2019-12-05,22:51:56.990,65,116,-166,21,10,-363,-205,-17,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.2
2019-12-05,22:51:57.490,60,-197,-1,-46,-128,-364,-205,-18,0,0,-1024,1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.2
2019-12-05,22:51:57.990,60,-49,8,-139,16,-363,-205,-17,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.2
2019-12-05,22:51:58.490,60,218,4,-173,298,-363,-205,-17,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.2
2019-12-05,22:51:58.990,60,77,1,-171,140,-363,-205,-17,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000830,8.2
2019-12-05,22:51:59.490,60,-9,3,-180,-209,-363,-205,-17,0,0,-1024,1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000830,8.2
2019-12-05,22:51:59.990,60,260,8,-277,203,-363,-205,-17,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000830,8.2
2019-12-05,22:52:00.490,60,415,-13,-217,342,-363,-205,-17,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000830,8.2
2019-12-05,22:52:00.990,60,264,-177,0,24,-363,-205,-17,0,0,-1024,1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000830,8.2
2019-12-05,22:52:01.490,60,96,-81,-41,12,-363,-205,-17,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000830,8.2
2019-12-05,22:52:01.990,60,-9,6,-214,16,-363,-205,-17,0,0,-1024,1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000830,8.2
2019-12-05,22:52:02.490,60,-258,3,-142,-127,-363,-205,-18,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000830,8.2
2019-12-05,22:52:02.990,60,-16,62,-212,10,-363,-205,-17,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000830,8.2
2019-12-05,22:52:03.490,65,543,-9,-184,427,-363,-205,-18,0,0,-1024,1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.2
2019-12-05,22:52:03.990,60,303,-78,-36,-139,-363,-205,-17,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.2
2019-12-05,22:52:04.490,60,247,46,-15,213,-363,-205,-17,0,0,-1024,1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.2
2019-12-05,22:52:04.990,60,489,-10,-207,345,-363,-205,-17,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.2
2019-12-05,22:52:05.490,67,422,-97,-92,371,-363,-205,-17,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.2
2019-12-05,22:52:05.990,67,263,-131,-101,278,-363,-205,-17,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.2
2019-12-05,22:52:06.490,60,312,-115,-58,246,-363,-205,-17,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.2
2019-12-05,22:52:06.990,60,305,-198,-39,270,-363,-205,-17,0,0,-1024,1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.2
2019-12-05,22:52:07.490,60,91,-70,-58,-9,-363,-205,-17,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.2
2019-12-05,22:52:07.990,60,-692,-114,-90,-390,-363,-205,-17,0,0,-1024,1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.2
2019-12-05,22:52:08.490,60,-304,-66,-85,-43,-364,-205,-17,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000830,8.2
2019-12-05,22:52:08.990,71,-26,3,-101,142,-364,-205,-17,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.2
2019-12-05,22:52:09.490,54,-89,6,-90,29,-363,-205,-17,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.2
2019-12-05,22:52:09.990,55,-477,14,-249,-281,-364,-205,-17,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.2
2019-12-05,22:52:10.490,55,-483,-81,-47,-228,-364,-205,-17,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.2
2019-12-05,22:52:10.990,55,-84,8,-106,7,-363,-205,-17,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.2
2019-12-05,22:52:11.490,58,10,-98,84,140,-363,-205,-17,0,0,-1024,1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.2
2019-12-05,22:52:11.990,58,-711,33,-109,-386,-363,-205,-17,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.2
2019-12-05,22:52:12.490,58,-297,49,-238,-105,-363,-205,-17,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.2
2019-12-05,22:52:12.990,55,26,85,-144,29,-364,-205,-18,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.2
2019-12-05,22:52:13.490,55,58,4,-49,50,-363,-205,-17,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.2
2019-12-05,22:52:13.990,60,17,4,-95,32,-364,-205,-17,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.2
2019-12-05,22:52:14.490,50,522,9,-263,424,-363,-205,-17,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.2
2019-12-05,22:52:14.990,67,427,-137,-9,354,-363,-205,-17,0,0,-1024,1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.2
2019-12-05,22:52:15.490,67,113,-180,167,-29,-363,-205,-18,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.2
2019-12-05,22:52:15.990,65,227,6,-117,250,-363,-205,-17,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000D30,8.2
2019-12-05,22:52:16.490,51,382,-120,-173,302,-363,-205,-18,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.2
2019-12-05,22:52:16.990,51,381,-203,-3,282,-363,-205,-17,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.2
2019-12-05,22:52:17.490,51,408,-218,-28,226,-363,-205,-17,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.2
2019-12-05,22:52:17.990,65,-294,-86,-161,-192,-364,-205,-17,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.2
2019-12-05,22:52:18.490,71,-150,6,-87,12,-363,-205,-17,0,0,-1024,1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.2
2019-12-05,22:52:18.990,71,-409,-18,16,-214,-363,-205,-17,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.2
2019-12-05,22:52:19.490,68,342,3,-141,294,-363,-205,-17,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.2
2019-12-05,22:52:19.990,61,422,-202,-96,264,-363,-205,-18,0,0,-1024,1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.2
2019-12-05,22:52:20.490,61,216,-27,-109,35,-364,-205,-17,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.2
2019-12-05,22:52:20.990,61,-50,-37,-34,-87,-363,-205,-17,0,0,-1024,1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.2
2019-12-05,22:52:21.490,61,-20,-189,-69,12,-363,-205,-17,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.2
2019-12-05,22:52:21.990,61,-13,35,-44,-97,-363,-205,-17,0,0,-1024,1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000830,8.2
2019-12-05,22:52:22.490,61,-12,108,-47,99,-364,-205,-17,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000830,8.2
2019-12-05,22:52:22.990,61,-10,53,-115,-31,-363,-205,-17,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000830,8.2
2019-12-05,22:52:23.490,61,-10,6,-100,139,-363,-205,-18,0,0,-1024,1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000830,8.2
2019-12-05,22:52:23.990,61,-12,6,-158,-101,-363,-205,-17,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000830,8.2
2019-12-05,22:52:24.490,55,374,6,-261,342,-363,-205,-17,0,0,-1024,1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.2
2019-12-05,22:52:24.990,55,291,-114,-101,149,-363,-205,-17,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.2
2019-12-05,22:52:25.490,55,-478,-181,-109,-447,-363,-205,-17,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.2
2019-12-05,22:52:25.990,55,-220,-40,8,-105,-363,-205,-17,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.2
2019-12-05,22:52:26.490,49,-189,4,-73,-133,-363,-205,-17,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.2
2019-12-05,22:52:26.990,49,-189,61,-39,71,-363,-205,-17,0,0,-1024,1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.2
2019-12-05,22:52:27.490,47,-381,-1,-219,-174,-363,-205,-17,0,0,-1024,1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000D30,8.2
2019-12-05,22:52:27.990,71,-395,-75,-34,-209,-363,-205,-17,0,0,-1024,1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.2
2019-12-05,22:52:28.490,80,127,12,5,343,-363,-205,-17,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.2
2019-12-05,22:52:28.990,71,204,-33,1,111,-363,-205,-17,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.2
2019-12-05,22:52:29.490,55,-12,8,-117,-96,-363,-205,-17,0,0,-1024,1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.2
2019-12-05,22:52:29.990,48,-15,9,-53,6,-363,-205,-17,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.2
2019-12-05,22:52:30.490,55,213,8,-55,218,-364,-205,-17,0,0,-1024,1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.2
2019-12-05,22:52:30.990,54,379,-148,-107,181,-363,-205,-17,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.2
2019-12-05,22:52:31.490,54,444,-107,-92,255,-363,-205,-17,0,0,-1024,1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.2
2019-12-05,22:52:31.990,54,176,-95,-58,-101,-363,-205,-17,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.2
2019-12-05,22:52:32.490,54,-50,-46,5,-285,-363,-205,-17,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.2
2019-12-05,22:52:32.990,54,255,46,-187,252,-363,-205,-17,0,0,-1024,1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.2
2019-12-05,22:52:33.490,54,529,-98,21,366,-363,-205,-17,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.2
2019-12-05,22:52:33.990,54,-206,-47,-106,-284,-363,-205,-17,0,0,-1024,1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.2
2019-12-05,22:52:34.490,54,635,-107,-131,466,-363,-205,-17,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.2
2019-12-05,22:52:34.990,42,452,-149,-85,290,-363,-205,-17,0,0,-1024,1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.2
2019-12-05,22:52:35.490,42,354,-237,85,13,-363,-205,-18,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.2
2019-12-05,22:52:35.990,42,322,-229,149,244,-363,-205,-17,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.2
2019-12-05,22:52:36.490,42,128,137,-131,155,-363,-205,-17,0,0,-1024,1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.2
2019-12-05,22:52:36.990,42,-391,8,-273,-332,-363,-205,-17,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000830,8.2
2019-12-05,22:52:37.490,42,-540,-33,-100,-304,-363,-205,-17,0,0,-1024,1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000830,8.2
2019-12-05,22:52:37.990,42,-203,-20,-30,7,-363,-205,-17,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000830,8.2
2019-12-05,22:52:38.490,50,-303,3,-49,-167,-363,-205,-17,0,0,-1024,1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.2
2019-12-05,22:52:38.990,50,-271,4,-33,-104,-363,-205,-18,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.2
2019-12-05,22:52:39.490,53,-320,8,-168,-41,-363,-205,-17,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.2
2019-12-05,22:52:39.990,53,-401,-148,19,-267,-363,-205,-17,0,0,-1024,1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.2
2019-12-05,22:52:40.490,53,-357,-72,2,-156,-363,-205,-17,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.2
2019-12-05,22:52:40.990,53,-477,8,-152,-243,-363,-205,-17,0,0,-1024,1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000830,8.2
2019-12-05,22:52:41.490,53,-420,-134,-36,-248,-364,-205,-17,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000830,8.2
2019-12-05,22:52:41.990,53,-243,-57,16,-94,-363,-205,-17,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000830,8.2
2019-12-05,22:52:42.490,54,-123,17,-68,13,-363,-205,-17,0,0,-1024,1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.2
2019-12-05,22:52:42.990,66,-552,-33,-269,-278,-363,-205,-17,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.2
2019-12-05,22:52:43.490,66,-534,-161,-117,-338,-363,-205,-17,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.2
