Date,Time,RSSI(dB),Rud,Ele,Thr,Ail,S1,6P,S2,EX1,EX2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2020-02-04,08:44:16.190,106,-18,8,-1024,13,-1024,1023,-2,0,0,-997,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000920,8.2
2020-02-04,08:44:16.680,103,-16,8,-1024,13,-1024,1023,-2,0,0,-997,1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000920,8.2
2020-02-04,08:44:17.180,104,-18,8,-1024,13,-1024,1023,-2,0,0,-997,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000920,8.2
2020-02-04,08:44:17.680,106,-18,8,-1024,13,-1024,1023,-2,0,0,-997,1,-1,-1,0,-1,-1,-1,-1,-1,0x0000000000000920,8.2
2020-02-04,22:10:42.520,105,-16,6,-1024,13,-295,1023,-2,0,0,-762,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000920,8.2
2020-02-04,22:10:43.010,107,-16,6,-1024,13,-295,1023,-2,0,0,-763,1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000920,8.2
2020-02-04,22:10:43.510,99,-16,6,-1024,13,-295,1023,-2,0,0,-762,1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000920,8.2
2020-02-04,22:10:44.010,102,-12,6,-1024,15,-295,1023,-2,0,0,-762,1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000920,8.2
2020-02-04,22:10:44.510,102,-16,6,-1024,-7,-295,1023,-2,0,0,-763,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000920,8.2
2020-02-04,22:10:45.010,105,-16,12,-1024,13,-295,1023,-2,0,0,-762,1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000920,8.2
2020-02-04,22:10:45.510,101,-115,53,-563,-54,-295,1023,-2,0,0,-763,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.2
2020-02-04,22:10:46.010,96,-150,-7,-436,-57,-295,1023,-2,0,0,-762,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.2
2020-02-04,22:10:46.510,85,-90,-57,-520,36,-295,1023,-2,0,0,-763,1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.2
2020-02-04,22:10:47.010,76,-53,-16,-508,126,-295,1023,-2,0,0,-762,1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.2
2020-02-04,22:10:47.510,85,-214,4,-527,-299,-295,1023,-2,0,0,-762,1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.2
2020-02-04,22:10:48.010,76,-38,46,-696,103,-295,1023,-2,0,0,-762,1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.2
2020-02-04,22:10:48.510,65,69,9,-450,250,-295,1023,-2,0,0,-762,1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.2
2020-02-04,22:10:49.010,58,173,-27,-568,45,-295,1023,-2,0,0,-763,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.2
2020-02-04,22:10:49.510,56,41,4,-639,13,-295,1023,-2,0,0,-762,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.3
2020-02-04,22:10:50.010,52,12,4,-641,32,-295,1023,-2,0,0,-763,1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.3
2020-02-04,22:10:50.510,61,60,3,-544,96,-295,1023,-2,0,0,-762,1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.3
2020-02-04,22:10:51.010,59,57,1,-592,15,-295,1023,-2,0,0,-762,1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.3
2020-02-04,22:10:51.510,60,35,-13,-590,-7,-295,1023,-2,0,0,-762,1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.3
2020-02-04,22:10:52.010,66,224,4,-698,163,-295,1023,-2,0,0,-762,1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.3
2020-02-04,22:10:52.510,66,339,4,-539,262,-295,1023,-2,0,0,-762,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.3
2020-02-04,22:10:53.010,49,404,-97,-376,322,-295,1023,-2,0,0,-762,1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.3
2020-02-04,22:10:53.510,66,306,-43,-282,236,-295,1023,-2,0,0,-763,1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.3
2020-02-04,22:10:54.010,51,82,-3,-595,-7,-295,1023,-2,0,0,-762,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.3
2020-02-04,22:10:54.510,55,-15,-7,-614,-122,-295,1023,-2,0,0,-762,1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.3
2020-02-04,22:10:55.010,51,7,4,-579,102,-295,1023,-2,0,0,-762,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.3
2020-02-04,22:10:55.510,68,68,0,-493,113,-295,1023,-2,0,0,-762,1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.3
2020-02-04,22:10:56.010,61,82,4,-546,93,-295,1023,-2,0,0,-763,1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.3
2020-02-04,22:10:56.510,74,99,4,-520,30,-295,1023,-2,0,0,-762,1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.3
2020-02-04,22:10:57.010,67,108,1,-614,84,-295,1023,-2,0,0,-763,1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.3
2020-02-04,22:10:57.510,70,168,-21,-477,151,-295,1023,-2,0,0,-762,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.4
2020-02-04,22:10:58.010,67,343,-13,-641,252,-295,1023,-2,0,0,-762,1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.4
2020-02-04,22:10:58.510,76,331,-60,-536,281,-295,1023,-2,0,0,-763,1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.4
2020-02-04,22:10:59.010,79,399,-120,-600,308,-295,1023,-2,0,0,-762,1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.4
2020-02-04,22:10:59.510,72,153,-157,-138,53,-295,1023,-2,0,0,-762,1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.4
2020-02-04,22:11:00.020,75,230,-55,-657,175,-295,1023,-2,0,0,-762,1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.4
2020-02-04,22:11:00.570,66,213,-55,-769,16,-295,1023,-2,0,0,-763,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.4
2020-02-04,22:11:01.070,56,40,108,-400,-46,-295,1023,-2,0,0,-763,1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.4
2020-02-04,22:11:01.570,75,17,70,-593,192,-295,1023,-2,0,0,-762,1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.4
2020-02-04,22:11:02.070,58,41,-1,-541,10,-295,1023,-2,0,0,-762,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.4
2020-02-04,22:11:02.570,81,-36,4,-619,-45,-295,1023,-2,0,0,-762,1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.4
2020-02-04,22:11:03.070,81,-13,-35,-479,-4,-295,1023,-2,0,0,-763,1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.4
2020-02-04,22:11:03.570,77,-20,54,-588,111,-295,1023,-2,0,0,-762,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.4
2020-02-04,22:11:04.070,84,-200,4,-469,-178,-295,1023,-2,0,0,-763,1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.4
2020-02-04,22:11:04.570,91,-394,-90,-535,-344,-295,1023,-2,0,0,-763,1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.4
2020-02-04,22:11:05.070,88,-355,-104,-531,-13,-295,1023,-2,0,0,-762,1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.4
2020-02-04,22:11:05.570,98,-341,-169,-485,-177,-295,1023,-2,0,0,-762,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.4
2020-02-04,22:11:06.070,81,-291,-186,-523,-119,-295,1023,-2,0,0,-762,1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.4
2020-02-04,22:11:06.570,93,-210,-72,-450,32,-295,1023,-2,0,0,-763,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.4
2020-02-04,22:11:07.070,88,-1,99,-609,39,-295,1023,-2,0,0,-762,1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.4
2020-02-04,22:11:07.570,92,77,0,-468,32,-295,1023,-2,0,0,-762,1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.4
2020-02-04,22:11:08.070,89,32,9,-655,29,-295,1023,-2,0,0,-762,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.4
2020-02-04,22:11:08.570,95,105,-137,-403,-24,-295,1023,-2,0,0,-762,1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.4
2020-02-04,22:11:09.070,96,-26,25,-620,-87,-296,1023,-2,0,0,-763,1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.4
2020-02-04,22:11:09.570,92,-84,-16,-423,12,-295,1023,-2,0,0,-762,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.4
2020-02-04,22:11:10.070,89,-15,54,-636,74,-295,1023,-2,0,0,-763,1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.4
2020-02-04,22:11:10.570,106,-33,1,-501,16,-295,1023,-2,0,0,-762,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.4
2020-02-04,22:11:11.070,101,-23,14,-546,-1,-295,1023,-2,0,0,-762,1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.4
2020-02-04,22:11:50.620,100,-16,6,-1024,13,-295,1023,-2,0,0,-769,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000920,8.2
2020-02-04,22:11:51.120,98,-16,6,-1024,13,-295,1023,-2,0,0,-768,1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000920,8.2
2020-02-04,22:11:51.620,97,-15,6,-1024,13,-295,1023,-2,0,0,-771,1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000920,8.2
2020-02-04,22:11:52.120,97,-15,6,-1024,13,-295,1023,-2,0,0,-769,1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000920,8.2
2020-02-04,22:11:52.620,94,-70,27,-930,-136,-295,1023,-2,0,0,-769,1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.2
2020-02-04,22:11:53.120,95,-1,112,-528,29,-295,1023,-2,0,0,-769,1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.2
2020-02-04,22:11:53.620,89,9,-20,-373,3,-295,1023,-2,0,0,-769,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.2
2020-02-04,22:11:54.120,96,227,6,-563,250,-295,1023,-2,0,0,-769,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.2
2020-02-04,22:11:54.620,89,40,-66,-404,10,-295,1023,-2,0,0,-769,1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.2
2020-02-04,22:11:55.120,75,-3,-23,-549,-108,-295,1023,-2,0,0,-769,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.2
2020-02-04,22:11:55.620,74,122,8,-596,206,-295,1023,-2,0,0,-769,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.2
2020-02-04,22:11:56.120,57,58,-37,-446,-9,-295,1023,-2,0,0,-769,1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.2
2020-02-04,22:11:56.620,78,96,6,-609,203,-295,1023,-2,0,0,-769,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.2
2020-02-04,22:11:57.120,53,29,4,-635,-51,-295,1023,-2,0,0,-769,1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.2
2020-02-04,22:11:57.620,72,119,4,-612,39,-295,1023,-2,0,0,-769,1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.2
2020-02-04,22:11:58.120,60,-7,29,-531,-20,-295,1023,-2,0,0,-769,1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.2
2020-02-04,22:11:58.620,67,-18,6,-525,-27,-295,1023,-2,0,0,-769,1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.2
2020-02-04,22:11:59.120,48,-1,19,-557,15,-295,1023,-2,0,0,-769,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.2
2020-02-04,22:11:59.620,60,-21,37,-598,13,-295,1023,-2,0,0,-769,1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.2
2020-02-04,22:12:00.120,57,-13,17,-503,9,-295,1023,-2,0,0,-769,1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.2
2020-02-04,22:12:00.620,56,9,12,-528,16,-295,1023,-2,0,0,-768,1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.2
2020-02-04,22:12:01.120,67,144,6,-536,42,-295,1023,-2,0,0,-769,1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.4
2020-02-04,22:12:01.620,51,204,14,-454,264,-295,1023,-2,0,0,-769,1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.4
2020-02-04,22:12:02.120,68,308,9,-430,551,-295,1023,-2,0,0,-769,1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.4
2020-02-04,22:12:02.620,66,125,-323,-277,-114,-295,1023,-2,0,0,-769,1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.4
2020-02-04,22:12:03.160,56,-41,-97,-315,-229,-295,1023,-2,0,0,-769,1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.4
2020-02-04,22:12:03.660,40,-277,-21,-393,-338,-295,1023,-2,0,0,-769,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.4
2020-02-04,22:12:04.160,49,-344,-316,-222,-624,-295,1023,-2,0,0,-769,1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.4
2020-02-04,22:12:04.660,53,99,-118,-357,391,-295,1023,-2,0,0,-769,1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.4
2020-02-04,22:12:05.160,51,158,-77,-292,123,-295,1023,-2,0,0,-769,1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.4
2020-02-04,22:12:05.660,55,187,6,-565,291,-295,1023,-2,0,0,-769,1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.4
2020-02-04,22:12:06.160,66,233,-90,-423,346,-295,1023,-2,0,0,-769,1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.4
2020-02-04,22:12:06.660,59,198,-178,-330,165,-295,1023,-2,0,0,-769,1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.4
2020-02-04,22:12:07.160,55,109,-21,-458,91,-295,1023,-2,0,0,-769,1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.4
2020-02-04,22:12:07.660,54,148,0,-368,213,-295,1023,-2,0,0,-769,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.4
2020-02-04,22:12:08.160,61,-118,-3,-447,-411,-295,1023,-2,0,0,-769,1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.4
2020-02-04,22:12:08.660,51,-177,-77,-312,-348,-295,1023,-2,0,0,-769,1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.4
2020-02-04,22:12:09.160,57,-6,-172,-552,525,-295,1023,-2,0,0,-769,1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.4
2020-02-04,22:12:09.660,66,-33,-346,-950,-253,-295,1023,-2,0,0,-769,1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.4
2020-02-04,22:12:13.770,42,-16,4,-1024,13,-295,1023,-2,0,0,-769,0,-1,1,0,-1,0,-1,-1,-1,0x0000000000000920,8.4
2020-02-04,22:12:14.260,44,-16,6,-1024,79,-295,1023,-2,0,0,-771,0,-1,1,0,-1,0,-1,-1,-1,0x0000000000000920,8.4
2020-02-04,22:12:14.760,43,-16,6,-1024,13,-295,1023,-2,0,0,-768,1,-1,1,0,-1,0,-1,-1,-1,0x0000000000000920,8.4
2020-02-04,22:12:15.260,43,-16,3,-1024,13,-295,1023,-2,0,0,-769,1,-1,1,0,-1,0,-1,-1,-1,0x0000000000000920,8.4
2020-02-04,22:12:15.760,42,-16,6,-1024,15,-295,1023,-2,0,0,-768,0,-1,1,0,-1,0,-1,-1,-1,0x0000000000000920,8.4
2020-02-04,22:12:18.320,45,-18,6,-1024,13,-295,1023,-2,0,0,-768,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000920,8.2
2020-02-04,22:12:18.810,41,-16,4,-1024,13,-295,1023,-2,0,0,-769,1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000920,8.2
2020-02-04,22:12:19.310,35,-16,6,-1024,13,-295,1023,-2,0,0,-769,1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000920,8.2
2020-02-04,22:12:19.810,40,-16,4,-1024,13,-295,1023,-2,0,0,-769,1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000920,8.2
2020-02-04,22:12:20.310,44,-16,4,-1024,13,-295,1023,-2,0,0,-769,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000920,8.2
2020-02-04,22:12:20.810,37,-47,3,-1024,13,-295,1023,-2,0,0,-769,1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000920,8.2
2020-02-04,22:12:21.310,41,-20,95,-517,68,-295,1023,-2,0,0,-769,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.2
2020-02-04,22:12:21.810,59,72,16,-473,77,-295,1023,-2,0,0,-769,1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.2
2020-02-04,22:12:22.310,71,46,14,-476,-31,-295,1023,-2,0,0,-769,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.2
