Date,Time,Rud,Ele,Thr,Ail,S1,6P,S2,EX1,EX2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2020-02-13,21:39:01.760,-18,11,-1024,12,-1024,1023,-4,0,0,-1024,1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.5
2020-02-13,21:39:02.230,-18,9,-1024,12,-1024,1023,-4,0,0,-1024,1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.5
2020-02-13,21:39:02.830,-18,12,-1024,12,-1024,1023,-4,0,0,-1024,1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.5
2020-02-13,21:39:03.360,-18,11,-1024,12,-1024,1023,-4,0,0,-1024,1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.5
2020-02-13,21:39:03.860,-18,9,-1024,4,-1024,1023,-4,0,0,-1024,1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.5
2020-02-13,21:39:04.360,-18,-397,-1024,27,-1024,1023,-4,0,0,-1024,1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.5
2020-02-13,21:39:04.860,-18,9,-1024,12,-1024,1023,-4,0,0,-1024,1,-1,-1,1,1,-1,-1,-1,-1,0x0000000000000020,7.5
2020-02-13,21:39:05.360,-18,11,-1024,12,-1024,1023,-4,0,0,-1024,1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.5
2020-02-13,21:39:05.860,-18,9,-1024,12,-1024,1023,-4,0,0,-1024,1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.5
2020-02-13,21:39:06.360,-18,9,-1024,12,-1024,1023,-4,0,0,-1024,1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.5
2020-02-13,21:39:07.080,-18,9,-1024,12,-1024,1023,-4,0,0,-1024,1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.5
2020-02-13,21:39:07.570,-18,9,-1024,12,-1024,1023,-4,0,0,-1024,1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.5
2020-02-13,21:39:08.070,-18,9,-1024,12,-1024,1023,-4,0,0,-1024,1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.5
2020-02-13,21:39:08.570,-18,9,-1024,12,-1024,1023,-4,0,0,-1024,1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.5
2020-02-13,21:39:09.070,-18,9,-1024,12,-1024,1023,-4,0,0,-1024,1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.5
2020-02-13,21:39:09.570,-21,14,-1024,6,-1024,1023,-4,0,0,-1024,1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.5
2020-02-13,21:39:10.070,-18,9,-1024,12,-1024,1023,-4,0,0,-1024,1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.5
2020-02-13,21:39:10.570,-18,11,-1024,12,-1024,1023,-4,0,0,-1024,1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.5
2020-02-13,21:39:11.070,-18,9,-1024,12,-1024,1023,-4,0,0,-1024,1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.5
2020-02-13,21:39:11.570,-20,9,-1024,9,-1024,1023,-4,0,0,-1024,1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.5
2020-02-13,21:39:12.070,-18,9,-1024,15,-1024,1023,-4,0,0,-1024,1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.5
2020-02-13,21:39:12.570,-18,9,-1024,13,-1024,1023,-4,0,0,-1024,1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.5
2020-02-13,21:39:13.070,-21,9,-965,16,-1024,1023,-4,0,0,-1024,1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,7.5
