Date,Time,RSSI(dB),Rud,Ele,Thr,Ail,S1,6P,S2,EX1,EX2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2019-11-15,09:19:09.330,104,-15,8,-1024,9,378,204,-3,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000920,7.6
2019-11-15,09:19:09.830,92,-15,8,-1024,10,379,204,-3,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000920,7.6
2019-11-15,09:19:10.330,93,-13,8,-1024,10,378,204,-3,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000920,7.6
2019-11-15,09:19:10.830,88,-13,8,-1024,10,378,204,-3,0,0,-1024,1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000920,7.6
2019-11-15,09:19:11.330,101,-204,77,-234,-242,378,204,-3,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.6
2019-11-15,09:19:11.830,97,-23,43,-541,114,378,204,-3,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.6
2019-11-15,09:19:12.330,93,306,9,-355,178,379,204,-3,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.5
2019-11-15,09:19:12.830,94,345,-90,-203,195,379,204,-3,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.5
2019-11-15,09:19:13.330,100,243,-29,-320,-10,378,204,-3,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.5
2019-11-15,09:19:13.830,92,238,6,-319,68,378,204,-3,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.5
2019-11-15,09:19:14.330,87,266,-49,-265,116,379,204,-3,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.5
2019-11-15,09:19:14.830,88,340,-72,-201,294,378,204,-3,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.5
2019-11-15,09:19:15.330,99,219,64,-322,259,378,204,-3,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.5
2019-11-15,09:19:15.830,90,427,-66,-234,337,379,204,-3,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.5
2019-11-15,09:19:16.330,88,-6,3,-533,-197,378,204,-3,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.5
