Date,Time,Rud,Ele,Thr,Ail,S1,6P,S2,EX1,EX2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2020-01-17,20:25:56.410,-15,6,-1024,9,-1024,204,0,0,0,-446,926,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.7
2020-01-17,20:25:56.900,-16,6,-1024,9,-1024,204,0,0,0,-445,926,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.7
2020-01-17,20:25:57.400,-12,6,-1024,10,-1024,204,0,0,0,-445,927,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.7
2020-01-17,20:25:57.900,-15,6,-1024,9,-1024,204,0,0,0,-446,926,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.7
2020-01-17,20:25:58.400,-10,6,-1024,9,-1024,204,0,0,0,-445,926,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.7
2020-01-17,20:25:58.900,15,283,-1024,-91,-1024,204,0,0,0,-446,926,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.7
2020-01-17,20:25:59.400,23,6,-1024,10,-1024,204,0,0,0,-446,926,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.7
2020-01-17,20:25:59.900,-13,-15,-1024,-31,-1024,204,0,0,0,-446,926,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.7
2020-01-17,20:26:00.400,-15,6,-1024,13,-1024,204,0,0,0,-446,926,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.7
2020-01-17,20:26:00.900,-44,-7,-1024,7,-1024,204,0,0,0,-446,926,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.7
2020-01-17,20:26:01.400,-16,6,-1024,10,-1024,204,0,0,0,-446,926,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.7
2020-01-17,20:26:01.900,-18,27,-1024,-7,-1024,204,0,0,0,-445,926,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.7
2020-01-17,20:26:02.400,-15,6,-1024,7,-1024,204,0,0,0,-446,926,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.7
2020-01-17,20:26:02.900,-55,332,-214,-27,-1024,204,0,0,0,-446,926,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,7.7
2020-01-17,20:26:03.400,-4,3,122,24,-1024,204,0,0,0,-446,926,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,7.7
2020-01-17,20:26:03.900,34,-49,-203,157,-1024,204,0,0,0,-446,926,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,7.7
2020-01-17,20:26:04.400,181,0,132,29,-1024,204,0,0,0,-445,926,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,7.7
2020-01-17,20:26:04.900,374,-10,50,871,-1024,204,0,0,0,-446,926,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,7.7
2020-01-17,20:26:05.400,182,-123,373,395,-1024,204,0,0,0,-445,926,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,7.7
2020-01-17,20:26:05.900,46,-129,291,-229,-1024,204,0,0,0,-446,926,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,7.7
2020-01-17,20:26:06.400,-184,-589,284,-724,-1024,204,0,0,0,-446,926,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,7.7
2020-01-17,20:26:06.900,-55,-33,-14,461,-1024,204,0,0,0,-445,926,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,7.7
2020-01-17,20:26:07.400,-15,12,-330,-130,-1024,204,0,0,0,-446,926,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,7.7
2020-01-17,20:26:07.900,-26,-111,24,-180,-1024,204,0,0,0,-445,926,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,7.7
2020-01-17,20:26:08.400,410,-465,339,591,-1024,204,0,0,0,-446,926,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,7.7
2020-01-17,20:26:08.900,-227,-149,-65,-505,-1024,204,0,0,0,-443,926,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,7.7
