Date,Time,RSSI(dB),Rud,Ele,Thr,Ail,S1,6P,S2,EX1,EX2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2020-02-23,10:28:06.030,85,-18,9,-1024,13,-1024,1023,-5,0,0,-1022,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000920,7.3
2020-02-23,10:28:06.520,86,-18,9,-1024,12,-1024,1023,-4,0,0,-1020,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000920,7.3
2020-02-23,10:28:07.020,89,-10,8,-1024,12,-1024,1023,-4,0,0,-1020,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000920,7.3
2020-02-23,10:28:07.520,86,-84,8,-800,-113,-1024,1023,-4,0,0,-1020,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.3
2020-02-23,10:28:08.020,88,-104,9,-525,13,-1024,1023,-4,0,0,-1020,1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.3
2020-02-23,10:28:08.520,93,-177,-52,-598,-127,-1024,1023,-4,0,0,-1020,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.3
2020-02-23,10:28:09.020,94,-60,9,-542,-35,-1024,1023,-4,0,0,-1020,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.3
2020-02-23,10:28:09.520,83,-53,-58,-671,71,-1024,1023,-4,0,0,-1022,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.3
2020-02-23,10:28:10.020,87,-127,8,-633,12,-1024,1023,-4,0,0,-1020,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.3
2020-02-23,10:28:10.520,75,-217,-23,-630,-142,-1024,1023,-4,0,0,-1020,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.3
2020-02-23,10:28:11.020,82,49,85,-585,187,-1024,1023,-4,0,0,-1020,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.3
2020-02-23,10:28:11.520,77,302,-26,-508,174,-1024,1023,-4,0,0,-1020,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.3
2020-02-23,10:28:12.020,75,108,-35,-622,61,-1024,1023,-4,0,0,-1020,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.3
2020-02-23,10:28:12.520,67,15,-13,-525,18,-1024,1023,-4,0,0,-1020,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.3
2020-02-23,10:28:13.020,75,-23,-6,-495,16,-1024,1023,-4,0,0,-1022,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.3
2020-02-23,10:28:13.520,65,-15,87,-527,137,-1024,1023,-4,0,0,-1020,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.3
2020-02-23,10:28:14.020,65,-143,70,-665,-184,-1024,1023,-4,0,0,-1020,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.3
2020-02-23,10:28:14.520,54,-637,-257,-555,-501,-1024,1023,-4,0,0,-1020,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.3
2020-02-23,10:28:15.020,59,-295,-272,-454,-160,-1024,1023,-4,0,0,-1020,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.3
2020-02-23,10:28:15.520,58,-117,27,-384,10,-1024,1023,-4,0,0,-1020,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.3
2020-02-23,10:28:16.020,59,-115,-33,-606,41,-1024,1023,-4,0,0,-1019,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.3
2020-02-23,10:28:16.520,67,-9,69,-527,10,-1024,1023,-4,0,0,-1022,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.3
2020-02-23,10:28:17.020,71,-500,-74,-731,-341,-1024,1023,-4,0,0,-1020,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.3
2020-02-23,10:28:17.520,61,128,6,-557,168,-1024,1023,-4,0,0,-1022,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.3
